source	dest	fft	coef	power	capacity
31040	25831	1.2168	1.881291	2.0	31581.0
2343	16517	7.52357	0.8	2.3	2400000.0
38281	41425	0.038531	1.881291	2.0	33017.0
8183	43408	1.538929	0.92	2.3	31581.0
37776	13618	2.18802	1.881291	2.0	31581.0
21161	40431	5.858978	1.881291	2.0	31581.0
27738	34189	0.776477	1.881291	2.0	31581.0
18934	43580	0.065225	0.8	2.3	102844.0
34206	22823	1.691896	0.92	2.3	31581.0
30686	16347	1.093066	1.881291	2.0	31581.0
18586	39633	1.716787	0.8	2.3	100429.0
39934	36579	0.046982	0.92	2.3	31581.0
22785	26736	2.011001	0.8	2.3	103767.0
9707	23066	0.044094	0.92	2.3	31581.0
11191	33750	0.897472	0.8	2.3	144000.0
13644	13932	0.500085	0.92	2.3	31581.0
29989	24352	0.150766	1.572944	2.0	33129.0
10478	25460	0.108176	0.92	2.3	31581.0
32345	17695	0.997343	1.12	2.0	51380.0
4956	27261	0.725349	1.881291	2.0	31581.0
12949	27495	1.863087	0.12	3.2	169920.0
26034	37189	0.702456	1.12	2.0	44702.0
13145	17876	2.0	0.12	3.2	24000.0
15734	20234	1.084686	0.92	2.3	31581.0
1979	12661	2.17323	0.8	2.3	2400000.0
13377	10024	0.083645	0.92	2.3	31581.0
30935	1023	5.20048	0.8	2.3	2400000.0
2792	9249	2.567085	0.8	2.3	2400000.0
31843	43776	0.177016	0.92	2.3	31581.0
25471	34286	5.305188	1.881291	2.0	31581.0
10569	35600	0.116782	1.12	2.0	38400.0
11408	34336	0.098834	1.12	2.0	49170.0
43393	10139	2.529514	1.572944	2.0	66259.0
35742	29283	2.0	0.12	3.2	24000.0
28492	33566	0.150097	1.12	2.0	144000.0
40882	22742	1.874747	1.881291	2.0	31581.0
37969	15651	5.427989	0.8	2.3	103767.0
27106	12828	0.033843	1.12	2.0	49170.0
30264	7898	1.579872	1.881291	2.0	31581.0
36967	32081	1.524687	1.12	2.0	96000.0
6837	36864	0.089	1.12	2.0	50942.0
