source	dest	fft	coef	power	capacity
21902	11863	0.363088	0.8	2.3	4800000.0
44204	37212	0.085329	0.92	2.3	31581.0
37024	28321	2.048591	1.12	2.0	102844.0
12581	35458	1.876729	1.572944	2.0	33457.0
39328	40961	0.964259	1.881291	2.0	31581.0
31029	30972	2.16896	0.92	2.3	31581.0
28840	3433	14.771862	0.8	2.3	2400000.0
40284	12662	0.097459	1.572944	2.0	31581.0
40207	22433	0.073439	1.12	2.0	102759.0
12146	31180	1.255107	0.92	2.3	31581.0
22307	1564	1.318885	0.8	2.3	2400000.0
7812	38771	0.811284	0.12	3.2	169920.0
29556	23667	0.403317	0.8	2.3	94204.0
1319	24881	6.059333	0.8	2.3	2400000.0
13620	41593	2.384881	0.8	2.3	105600.0
6828	19385	2.302019	1.881291	2.0	31581.0
32680	33675	5.16755	2.0	2.35	115200.0
22876	39497	0.247383	1.12	2.0	48000.0
23348	38161	11.34356	0.92	2.3	33457.0
27979	4493	0.789052	0.8	2.3	2400000.0
10978	24621	1.161412	1.12	2.0	105600.0
22784	21008	0.50028	0.8	2.3	52238.0
38639	26638	0.512263	2.0	2.35	115200.0
28009	721	26.701538	0.8	2.3	2400000.0
23220	20530	3.418485	1.881291	2.0	31581.0
36519	21485	0.437944	1.881291	2.0	33017.0
1542	20519	13.977407	0.8	2.3	2400000.0
37520	12433	0.544138	1.881291	2.0	31581.0
36926	30511	0.054679	0.92	2.3	31581.0
10306	17905	3.698925	1.881291	2.0	31581.0
29188	7378	1.04077	0.8	2.3	94204.0
27193	44620	0.516583	1.881291	2.0	66034.0
29845	17297	2.0	0.92	2.3	24000.0
29204	41367	0.255135	0.8	2.3	102759.0
10669	37007	5.306553	0.8	2.3	102759.0
1352	17325	11.107692	0.8	2.3	2400000.0
24193	3115	0.837776	0.8	2.3	2400000.0
42224	11617	2.458414	1.881291	2.0	31581.0
29256	22069	1.033457	1.881291	2.0	31581.0
28583	38459	1.004704	1.881291	2.0	31581.0
39653	41594	0.05391	0.8	2.3	31581.0
37528	3215	1.126014	0.8	2.3	2400000.0
39423	32069	0.0196	1.12	2.0	50942.0
26925	16631	0.128593	0.92	2.3	63163.0
5968	15684	0.564121	0.92	2.3	31581.0
34015	24384	2.606427	0.8	2.3	4800000.0
43199	39077	6.921094	1.881291	2.0	31581.0
44237	42763	7.350904	0.92	2.3	31581.0
11858	14446	0.871035	1.881291	2.0	31581.0
10324	8297	0.175555	0.8	2.3	33457.0
42308	31456	2.0	0.92	2.3	24000.0
42620	4810	3.438383	0.8	2.3	31581.0
40469	34403	0.884424	1.12	2.0	102759.0
4026	32151	1.998484	0.8	2.3	2400000.0
14290	5391	5.540977	1.881291	2.0	31581.0
35231	22159	1.483788	1.572944	2.0	63163.0
17016	42869	7.767192	1.881291	2.0	31581.0
1138	10326	19.929312	0.8	2.3	2400000.0
38457	11605	0.145331	1.12	2.0	101884.0
20323	15964	8.130904	1.572944	2.0	31581.0
32126	31865	4.40913	0.8	2.3	31581.0
3827	42933	3.357459	0.8	2.3	2400000.0
18930	20667	1.983023	1.12	2.0	101884.0
17955	39733	2.0	1.881291	2.0	24000.0
19298	39575	0.289865	0.8	2.3	31581.0
43166	25665	2.537236	1.572944	2.0	31581.0
43428	14043	2.18176	1.12	2.0	95079.0
27714	35639	2.392404	1.572944	2.0	31581.0
38598	11963	0.080134	0.92	2.3	31581.0
21264	40667	0.095723	0.12	3.2	112224.0
23853	39758	0.999107	1.881291	2.0	31581.0
30818	9713	0.308457	1.572944	2.0	33457.0
