iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
0	3.8094358523199645E-7	0.006729355933525749	0.006873149306498405	0.07229247073000977
1	3.994959696385081E-9	8.823249561495938E-4	0.00103953157016623	0.06317514119867995
2	4.8773818317471296E-9	8.74317629636634E-5	3.744538940897435E-5	0.056409232759351724
3	4.6703724221330845E-9	5.193627440336357E-7	8.93491051900952E-6	0.05120133448150832
4	4.066109560163511E-9	2.681559464479122E-7	9.836512266936381E-7	0.04657200725709476
5	3.1994329408036037E-9	2.0145835222251662E-8	2.048703683366071E-7	0.0425484078759345
6	3.262597858544325E-9	4.609824300061405E-9	8.303505283357993E-8	0.03902540755957218
7	3.421319116903021E-9	7.134195456615089E-10	5.165563876641244E-8	0.03592764484465549
8	3.1920703857934996E-9	6.053720857934763E-10	4.318105573108966E-8	0.033188598005649106
9	3.024271388873956E-9	2.1980897102480412E-9	3.837869022582652E-8	0.03072876490585108
10	2.7202682328919536E-9	2.262544485098772E-9	4.299347322600511E-8	0.028531928058674216
11	3.1439111314313095E-9	2.2212393036014078E-9	4.4683439504034084E-8	0.026565789457390743
12	2.9737368123505803E-9	2.1755610646323476E-9	4.301019795871497E-8	0.0248002547758992
13	2.8665013696027586E-9	2.3693486062015268E-9	4.4712068492103185E-8	0.02320852777709781
14	2.788429820377303E-9	2.1901243041355656E-9	4.8540030439525594E-8	0.021768565977566823
15	2.681897925960186E-9	2.0878866413553965E-9	5.01193956337076E-8	0.020464602174568802
16	2.815698674218936E-9	2.237484753031538E-9	4.6677312570686524E-8	0.019298319979681455
17	2.772564622333107E-9	2.0937932498910072E-9	4.2477362183213074E-8	0.018231147545284543
18	2.704175994239222E-9	1.9809444085083783E-9	3.939397230645625E-8	0.01725070609964252
19	2.8269531160418637E-9	1.966135587672113E-9	4.991726154646159E-8	0.01632746967565979
20	2.750559224828919E-9	2.0191953664649986E-9	2.7470414498687035E-8	0.015477231554495097
21	2.8073525726313164E-9	2.0453709836942835E-9	4.571734202318822E-8	0.014690986479501844
22	2.905146678777726E-9	2.0699204572594E-9	4.109112139438764E-8	0.013964085892251177
23	2.646673213924089E-9	2.0982759973975362E-9	4.197778114001238E-8	0.013290972211257968
24	2.605994309234916E-9	1.8154795444758065E-9	4.1854122834195095E-8	0.012666394071274234
25	2.738160698179115E-9	1.8788834932337295E-9	4.330302394439656E-8	0.01208584029492421
26	2.680555888368019E-9	1.9010795160312455E-9	4.2621174478618684E-8	0.011545300308440587
27	2.6359281424248593E-9	1.817582639951354E-9	4.5508508739189324E-8	0.011041802570010306
28	2.4350526039995657E-9	2.0248084320328985E-9	4.527484431804396E-8	0.010573576919397532
29	2.7325837148595156E-9	1.893464385283039E-9	4.074654547103762E-8	0.010135927441286663
30	2.62986199484061E-9	2.072638505268287E-9	4.1205908130059754E-8	0.009726245883636908
31	2.6697812849363345E-9	1.8512803512393816E-9	4.454631186145974E-8	0.00934196936906817
32	3.212249022332969E-9	2.121159248247295E-9	4.516165064138988E-8	0.008981918072023531
33	3.4703689921755654E-9	2.093089590538E-9	4.4190451409242826E-8	0.008642596783456247
34	3.029227535478185E-9	1.8720459626919705E-9	4.43804246685886E-8	0.008322956227157396
35	2.868629667140965E-9	1.8980106375465766E-9	4.640408834966081E-8	0.008021446978890845
36	2.6567290589696313E-9	1.8784918065506417E-9	4.360474215037158E-8	0.007736669407161112
