source	dest	fft	coef	power	capacity
53	248	0.0	0.0	4.0	999999.0
53	249	0.0	0.0	4.0	999999.0
53	250	0.0	0.0	4.0	999999.0
725	4	0.0	0.0	4.0	999999.0
311	312	3.0	1.0	4.0	2800.0
376	849	19.0	1.0	4.0	2400.0
266	269	6.666667	1.0	4.0	900.0
299	37	0.0	0.0	4.0	999999.0
299	39	0.0	0.0	4.0	999999.0
667	671	7.666667	1.0	4.0	2800.0
897	40	0.0	0.0	4.0	999999.0
933	931	8.666667	1.0	4.0	900.0
888	889	0.666667	1.0	4.0	900.0
376	883	9.0	1.0	4.0	600.0
893	5	0.0	0.0	4.0	999999.0
798	797	23.0	1.0	4.0	2800.0
708	681	13.0	1.0	4.0	2400.0
843	848	2.666667	1.0	4.0	2400.0
843	849	4.666667	1.0	4.0	2400.0
843	844	10.333333	1.0	4.0	2800.0
397	398	2.0	1.0	4.0	900.0
397	395	4.333333	1.0	4.0	900.0
962	645	3.333333	1.0	4.0	2800.0
753	751	13.333333	1.0	4.0	900.0
94	311	0.0	0.0	4.0	999999.0
94	312	0.0	0.0	4.0	999999.0
262	258	1.333333	1.0	4.0	2800.0
290	937	14.666667	1.0	4.0	2400.0
663	668	12.666667	1.0	4.0	2800.0
929	933	4.0	1.0	4.0	600.0
368	770	21.666667	1.0	4.0	600.0
934	45	0.0	0.0	4.0	999999.0
721	43	0.0	0.0	4.0	999999.0
24	733	0.0	0.0	4.0	999999.0
762	6	0.0	0.0	4.0	999999.0
24	734	0.0	0.0	4.0	999999.0
884	883	4.0	1.0	4.0	600.0
24	735	0.0	0.0	4.0	999999.0
794	796	9.0	1.0	4.0	2800.0
794	795	7.0	1.0	4.0	2800.0
704	703	2.333333	1.0	4.0	900.0
258	229	12.0	1.0	4.0	2800.0
164	28	0.0	0.0	4.0	999999.0
250	53	0.0	0.0	4.0	999999.0
659	651	1.0	1.0	4.0	2800.0
704	705	1.333333	1.0	4.0	900.0
303	305	6.666667	1.0	4.0	2400.0
454	870	1.0	1.0	4.0	900.0
258	261	0.666667	1.0	4.0	2800.0
254	192	9.0	1.0	4.0	2800.0
930	45	0.0	0.0	4.0	999999.0
758	3	0.0	0.0	4.0	999999.0
880	882	3.666667	1.0	4.0	600.0
86	273	0.0	0.0	4.0	999999.0
86	272	0.0	0.0	4.0	999999.0
844	46	0.0	0.0	4.0	999999.0
61	700	0.0	0.0	4.0	999999.0
790	793	7.666667	1.0	4.0	2400.0
745	740	30.666667	1.0	4.0	2400.0
389	391	7.0	1.0	4.0	2800.0
229	646	4.666667	1.0	4.0	900.0
475	413	10.333333	1.0	4.0	2800.0
299	294	11.333333	1.0	4.0	900.0
86	310	0.0	0.0	4.0	999999.0
385	324	2.0	1.0	4.0	2400.0
917	796	18.666667	1.0	4.0	600.0
86	323	0.0	0.0	4.0	999999.0
164	150	16.666667	1.0	4.0	2800.0
422	193	7.0	1.0	4.0	2800.0
745	778	4.666667	1.0	4.0	600.0
291	135	0.666667	1.0	4.0	2800.0
745	776	20.333333	1.0	4.0	2400.0
586	50	0.0	0.0	4.0	999999.0
471	370	8.333333	1.0	4.0	600.0
754	2	0.0	0.0	4.0	999999.0
741	743	3.333333	1.0	4.0	900.0
590	177	10.666667	1.0	4.0	2800.0
381	302	5.0	1.0	4.0	600.0
455	26	0.0	0.0	4.0	999999.0
569	727	3.666667	1.0	4.0	600.0
893	303	19.333333	1.0	4.0	2400.0
16	767	0.0	0.0	4.0	999999.0
16	769	0.0	0.0	4.0	999999.0
16	770	0.0	0.0	4.0	999999.0
917	897	9.333333	1.0	4.0	900.0
319	884	15.333333	1.0	4.0	600.0
651	652	6.333333	1.0	4.0	2800.0
250	252	1.666667	1.0	4.0	2800.0
917	914	5.666667	1.0	4.0	900.0
205	204	1.0	1.0	4.0	600.0
369	52	0.0	0.0	4.0	999999.0
651	668	1.0	1.0	4.0	2800.0
205	212	5.0	1.0	4.0	2800.0
782	740	21.0	1.0	4.0	2400.0
737	706	0.333333	1.0	4.0	600.0
831	915	5.666667	1.0	4.0	600.0
471	470	2.0	1.0	4.0	600.0
139	695	2.0	1.0	4.0	2800.0
795	43	0.0	0.0	4.0	999999.0
37	299	0.0	0.0	4.0	999999.0
827	828	4.333333	1.0	4.0	600.0
692	659	13.666667	1.0	4.0	2800.0
737	736	3.666667	1.0	4.0	600.0
659	907	1.666667	1.0	4.0	2800.0
336	337	1.0	1.0	4.0	900.0
565	727	8.333333	1.0	4.0	900.0
246	235	2.666667	1.0	4.0	2800.0
201	202	1.333333	1.0	4.0	2800.0
778	745	4.666667	1.0	4.0	600.0
201	206	4.333333	1.0	4.0	2800.0
324	81	0.0	0.0	4.0	999999.0
913	912	2.0	1.0	4.0	2400.0
823	820	4.666667	1.0	4.0	600.0
868	870	6.0	1.0	4.0	2400.0
737	797	23.0	1.0	4.0	2800.0
705	41	0.0	0.0	4.0	999999.0
565	807	5.333333	1.0	4.0	900.0
733	729	4.333333	1.0	4.0	2400.0
94	765	0.0	0.0	4.0	999999.0
94	764	0.0	0.0	4.0	999999.0
102	959	0.666667	1.0	4.0	2400.0
901	680	18.333333	1.0	4.0	900.0
885	327	3.666667	1.0	4.0	2400.0
864	856	18.0	1.0	4.0	900.0
909	908	1.0	1.0	4.0	2400.0
729	687	4.333333	1.0	4.0	2400.0
66	145	0.0	0.0	4.0	999999.0
66	144	0.0	0.0	4.0	999999.0
959	80	0.0	0.0	4.0	999999.0
864	867	13.666667	1.0	4.0	900.0
4	719	0.0	0.0	4.0	999999.0
864	866	18.666667	1.0	4.0	900.0
373	365	9.333333	1.0	4.0	900.0
373	366	19.666667	1.0	4.0	900.0
4	724	0.0	0.0	4.0	999999.0
4	725	0.0	0.0	4.0	999999.0
729	726	1.0	1.0	4.0	2400.0
328	317	4.0	1.0	4.0	2400.0
701	41	0.0	0.0	4.0	999999.0
774	768	1.333333	1.0	4.0	600.0
819	826	7.333333	1.0	4.0	900.0
373	370	5.333333	1.0	4.0	900.0
774	772	15.0	1.0	4.0	2400.0
303	749	14.0	1.0	4.0	900.0
807	565	5.333333	1.0	4.0	900.0
