source	dest	fft	coef	power	capacity
16	10	5.0	0.15	4.0	2000.0
13	14	5.0	0.15	4.0	2000.0
4	3	5.0	0.15	4.0	2000.0
1	7	5.0	0.15	4.0	2000.0
11	10	5.0	0.15	4.0	2000.0
1	2	5.0	0.15	4.0	2000.0
16	15	5.0	0.15	4.0	2000.0
18	17	5.0	0.15	4.0	2000.0
18	12	5.0	0.15	4.0	2000.0
4	5	5.0	0.15	4.0	2000.0
10	11	5.0	0.15	4.0	2000.0
16	17	5.0	0.15	4.0	2000.0
10	16	5.0	0.15	4.0	2000.0
17	18	5.0	0.15	4.0	2000.0
7	1	5.0	0.15	4.0	2000.0
6	12	5.0	0.15	4.0	2000.0
11	5	5.0	0.15	4.0	2000.0
3	4	5.0	0.15	4.0	2000.0
14	13	5.0	0.15	4.0	2000.0
14	8	5.0	0.15	4.0	2000.0
3	9	5.0	0.15	4.0	2000.0
10	4	5.0	0.15	4.0	2000.0
7	8	5.0	0.15	4.0	2000.0
10	9	5.0	0.15	4.0	2000.0
7	13	5.0	0.15	4.0	2000.0
17	16	5.0	0.15	4.0	2000.0
5	4	5.0	0.15	4.0	2000.0
17	11	5.0	0.15	4.0	2000.0
15	14	5.0	0.15	4.0	2000.0
9	15	5.0	0.15	4.0	2000.0
12	18	5.0	0.15	4.0	2000.0
2	3	5.0	0.15	4.0	2000.0
8	2	5.0	0.15	4.0	2000.0
2	8	5.0	0.15	4.0	2000.0
8	7	5.0	0.15	4.0	2000.0
15	9	5.0	0.15	4.0	2000.0
3	2	5.0	0.15	4.0	2000.0
9	10	5.0	0.15	4.0	2000.0
14	15	5.0	0.15	4.0	2000.0
4	10	5.0	0.15	4.0	2000.0
13	7	5.0	0.15	4.0	2000.0
12	6	5.0	0.15	4.0	2000.0
5	11	5.0	0.15	4.0	2000.0
11	17	5.0	0.15	4.0	2000.0
6	5	5.0	0.15	4.0	2000.0
11	12	5.0	0.15	4.0	2000.0
9	8	5.0	0.15	4.0	2000.0
5	6	5.0	0.15	4.0	2000.0
15	16	5.0	0.15	4.0	2000.0
8	9	5.0	0.15	4.0	2000.0
2	1	5.0	0.15	4.0	2000.0
12	11	5.0	0.15	4.0	2000.0
9	3	5.0	0.15	4.0	2000.0
8	14	5.0	0.15	4.0	2000.0
