source	dest	fft	coef	power	capacity
1911	1900	0.136363512	0.15	4.0	475.0
784	1502	1.304999348	0.15	4.0	100000.0
3167	3047	0.135483784	0.15	4.0	1750.0
5430	1008	0.944999528	0.15	4.0	100000.0
7365	1465	0.7625	0.15	4.0	650.0
4415	3586	0.331034711	0.15	4.0	1750.0
1132	204	0.52	0.15	4.0	100000.0
1467	780	0.794999603	0.15	4.0	100000.0
1623	898	0.359999712	0.15	4.0	100000.0
3868	3865	0.124138017	0.15	4.0	1000.0
1809	1810	1.500000938	0.15	4.0	500.0
714	1888	0.57000057	0.15	4.0	100000.0
4415	3584	0.257142857	0.15	4.0	7650.0
5432	1008	1.634999183	0.15	4.0	100000.0
1134	5120	0.783333333	0.15	4.0	1850.0
5829	5828	2.609998695	0.15	4.0	350.0
2340	2287	1.583333333	0.15	4.0	1850.0
790	1456	0.689999655	0.15	4.0	100000.0
2306	2485	0.6	0.15	4.0	1850.0
4412	4409	0.082758678	0.15	4.0	1000.0
909	1280	0.2	0.15	4.0	100000.0
3920	3917	0.436363636	0.15	4.0	950.0
1463	1446	0.817021624	0.15	4.0	575.0
3297	3300	0.191999846	0.15	4.0	5400.0
2414	6104	1.218750762	0.15	4.0	500.0
5083	1132	0.616666667	0.15	4.0	2775.0
3326	3325	0.191999846	0.15	4.0	2700.0
6359	5446	0.254999873	0.15	4.0	700.0
2485	2306	0.6	0.15	4.0	1850.0
4615	5437	1.889999055	0.15	4.0	350.0
204	1132	0.52	0.15	4.0	100000.0
3918	290	1.32000132	0.15	4.0	100000.0
3767	362	1.29000129	0.15	4.0	100000.0
3518	3564	0.475862397	0.15	4.0	1000.0
1465	7365	0.7625	0.15	4.0	650.0
5120	1134	0.783333333	0.15	4.0	1850.0
239	4368	0.75000075	0.15	4.0	100000.0
1665	1656	0.05	0.15	4.0	2400.0
6623	1013	0.53999973	0.15	4.0	100000.0
376	3807	0.76	0.15	4.0	100000.0
712	1882	0.48	0.15	4.0	100000.0
6800	1541	1.004999498	0.15	4.0	350.0
1615	1623	0.318750199	0.15	4.0	1800.0
5137	5129	0.033333333	0.15	4.0	1850.0
3893	278	0.63000063	0.15	4.0	100000.0
1776	2480	0.131250082	0.15	4.0	2000.0
714	1887	0.63000063	0.15	4.0	100000.0
2778	2779	0.263999789	0.15	4.0	2700.0
7149	1021	1.709999145	0.15	4.0	100000.0
7140	5834	0.674999663	0.15	4.0	350.0
2305	2306	0.533333333	0.15	4.0	1850.0
3916	319	0.78000078	0.15	4.0	100000.0
3024	3048	0.31199975	0.15	4.0	2700.0
1919	1881	0.406451351	0.15	4.0	1750.0
98	2413	1.16	0.15	4.0	100000.0
1486	1495	0.651723913	0.15	4.0	4800.0
3301	3322	0.191999846	0.15	4.0	2700.0
4404	250	1.62000162	0.15	4.0	100000.0
3800	362	1.52	0.15	4.0	100000.0
2288	2287	0.933333333	0.15	4.0	1850.0
1838	1856	1.184999408	0.15	4.0	350.0
374	2779	0.33000033	0.15	4.0	100000.0
2480	1776	0.131250082	0.15	4.0	2000.0
1905	1898	0.325	0.15	4.0	3200.0
1619	1618	0.204255406	0.15	4.0	575.0
3776	3777	0.581818182	0.15	4.0	2850.0
1663	706	0.431999654	0.15	4.0	100000.0
5044	6168	0.533333333	0.15	4.0	7950.0
4445	4446	0.393750246	0.15	4.0	3000.0
3138	2999	0.251612741	0.15	4.0	1750.0
1905	913	0.28	0.15	4.0	100000.0
2561	2480	1.125000703	0.15	4.0	2000.0
1197	1019	2.369998815	0.15	4.0	100000.0
1880	1879	0.600000375	0.15	4.0	1800.0
706	1663	0.431999654	0.15	4.0	100000.0
2413	98	1.16	0.15	4.0	100000.0
319	3916	0.78000078	0.15	4.0	100000.0
1903	1260	0.05	0.15	4.0	1600.0
7150	7148	1.754999123	0.15	4.0	350.0
1588	1531	0.281250176	0.15	4.0	2000.0
7148	7150	1.754999123	0.15	4.0	350.0
1813	1830	1.43999928	0.15	4.0	350.0
290	3918	1.32000132	0.15	4.0	100000.0
290	3917	0.75000075	0.15	4.0	100000.0
913	1905	0.28	0.15	4.0	100000.0
3137	3154	2.7000027	0.15	4.0	400.0
1008	5430	0.944999528	0.15	4.0	100000.0
4422	4425	0.109090909	0.15	4.0	1950.0
1008	5432	1.634999183	0.15	4.0	100000.0
1436	1435	0.225	0.15	4.0	650.0
2780	2828	0.31199975	0.15	4.0	2700.0
4882	5449	1.033333333	0.15	4.0	1850.0
1623	1615	0.318750199	0.15	4.0	1800.0
3868	320	0.84000084	0.15	4.0	100000.0
2779	374	0.33000033	0.15	4.0	100000.0
5129	5137	0.033333333	0.15	4.0	1850.0
239	4412	1.77000177	0.15	4.0	100000.0
5435	5456	1.085106845	0.15	4.0	575.0
1505	1504	0.638709265	0.15	4.0	450.0
3566	3565	0.218181818	0.15	4.0	2925.0
1887	714	0.63000063	0.15	4.0	100000.0
1021	7149	1.709999145	0.15	4.0	100000.0
89	2334	1.88	0.15	4.0	100000.0
1096	1468	0.920689338	0.15	4.0	4800.0
1882	1894	0.580644787	0.15	4.0	450.0
3655	3867	0.381818182	0.15	4.0	1900.0
1455	7371	0.8125	0.15	4.0	650.0
2841	3928	0.509090909	0.15	4.0	1900.0
5947	5402	0.766666667	0.15	4.0	1850.0
5963	5964	0.154285802	0.15	4.0	2775.0
3777	3804	0.45000045	0.15	4.0	450.0
4412	239	1.77000177	0.15	4.0	100000.0
2485	80	1.4	0.15	4.0	100000.0
3334	3335	0.48	0.15	4.0	425.0
3806	3805	1.08	0.15	4.0	400.0
5442	1013	0.854999573	0.15	4.0	100000.0
638	7144	0.71999964	0.15	4.0	100000.0
5441	5442	1.575000984	0.15	4.0	500.0
6855	5399	1.722579534	0.15	4.0	450.0
5965	5966	0.188571536	0.15	4.0	2775.0
638	5834	0.974999513	0.15	4.0	100000.0
3135	3156	0.193548262	0.15	4.0	2625.0
6117	1491	0.0625	0.15	4.0	650.0
2556	2475	0.290909091	0.15	4.0	3000.0
320	3868	0.84000084	0.15	4.0	100000.0
363	3776	0.39000039	0.15	4.0	100000.0
3582	3583	0.571428571	0.15	4.0	7650.0
3334	3325	0.15	0.15	4.0	533.0
1901	1887	0.116128957	0.15	4.0	450.0
1446	1463	0.817021624	0.15	4.0	575.0
6829	6828	0.469565013	0.15	4.0	1050.0
2480	2561	1.125000703	0.15	4.0	2000.0
