source 	 dest 	 demand_centralized 	 demand_DSTAP 	 pathFlows 	 tt_Centralized 	 tt_DSTAP 	 % diff 	 totalTime_Centralized 	 totalTime_DSTAP 	 gap
1	2	100.0	100.0	100.0	6.00081615217836	7.957226226984917	0.32602399826836215	600.081615217836	795.7226226984917	-195.64100748065573
1	3	100.0	100.0	100.0	4.008690040421561	5.787559465556057	0.44375329775994027	400.86900404215606	578.7559465556056	-177.88694251344958
1	4	500.0	500.0	500.0	8.278070974155941	298.60311067905565	35.071581363737	4139.035487077971	149301.5553395278	-145162.51985244983
1	5	200.0	200.0	706.607307782225	10.593426050200698	1359.952164348592	127.37699134387474	2118.6852100401397	271990.4328697184	-269871.7476596783
1	6	300.0	300.0	300.0	12.574468002589246	1051.1587405106177	82.59468888021111	3772.3404007767735	315347.6221531853	-311575.28175240854
1	7	500.0	500.0	499.9999999999989	32.766348288283446	1176.869474876259	34.91701658427047	16383.174144141723	588434.7374381295	-572051.5632939878
1	8	800.0	800.0	3127.012036493052	27.26503280946755	1172.5810926746683	42.006773579509485	21812.02624757404	938064.8741397347	-916252.8478921606
1	9	500.0	500.0	500.0000000000002	20.244589617345337	1367.5202464992624	66.54991196895324	10122.294808672668	683760.1232496311	-673637.8284409585
1	10	1300.0	1300.0	1300.0000000000052	25.92715655963681	1010.8553083869226	37.98828265497552	33705.30352752785	1314111.9009029993	-1280406.5973754714
1	11	500.0	500.0	1258.922225941685	15.411371454335832	1027.8958985000281	65.69723726702078	7705.685727167916	513947.94925001403	-506242.2635228461
1	12	200.0	200.0	200.0	8.028871579400981	64.05683885871025	6.978311550412095	1605.7743158801961	12811.36777174205	-11205.593455861854
1	13	500.0	500.0	2970.832004400166	11.051672972466093	74.33644713643338	5.726261926283346	5525.836486233046	37168.22356821669	-31642.38708198364
1	14	300.0	300.0	299.9999999999999	29.103342182891634	971.1363338697383	32.36855017430334	8731.00265486749	291340.9001609215	-282609.897506054
1	15	500.0	500.0	499.99999999999994	39.649970573547016	1135.3031415204919	27.633139573574457	19824.985286773506	567651.5707602459	-547826.5854734724
1	16	500.0	500.0	499.99999999999955	37.994035919547855	1259.651507205085	32.153927365663115	18997.017959773926	629825.7536025424	-610828.7356427686
1	17	400.0	400.0	399.99999999999886	42.23517371037724	1544.690919128497	35.573566139943786	16894.069484150896	617876.3676513988	-600982.2981672479
1	18	100.0	100.0	100.00000000000036	34.82863753911686	1207.152367690235	33.6597642912231	3482.863753911686	120715.2367690235	-117232.3730151118
1	19	300.0	300.0	299.99999999999966	43.97608434284387	1199.4510879812246	26.275077031191127	13192.82530285316	359835.3263943674	-346642.50109151425
1	20	300.0	300.0	299.99999999999983	39.088194465988046	1330.5120847069547	33.038719436495796	11726.458339796414	399153.62541208643	-387427.16707229003
1	21	100.0	100.0	100.00000000000004	40.46652717969982	798.127737558039	18.723158698886884	4046.6527179699815	79812.77375580391	-75766.12103783393
1	22	400.0	400.0	400.00000000000097	44.67930731800659	827.8107679413635	17.527833523679995	17871.722927202638	331124.3071765454	-313252.58424934273
1	23	300.0	300.0	300.00000000000017	32.43593565748691	564.0267119059095	16.388945330939453	9730.780697246073	169208.01357177284	-159477.23287452676
1	24	100.0	100.0	100.0	28.713122209244617	178.87711922225037	5.229803847826004	2871.3122209244616	17887.711922225037	-15016.399701300576
2	1	100.0	100.0	100.0	6.000834000605171	6.888572500092651	0.1479358534826914	600.0834000605171	688.857250009265	-88.77384994874797
2	3	100.0	100.0	100.0	10.009524041026733	12.676131965648707	0.2664070652802434	1000.9524041026733	1267.6131965648708	-266.6607924621975
2	4	200.0	200.0	200.0	14.278904974761113	305.4916831791483	20.394615603866303	2855.7809949522225	61098.33663582966	-58242.55564087744
2	5	100.0	100.0	317.5359501812899	16.59428661969269	1351.994938121607	80.47351971835742	1659.428661969269	135199.4938121607	-133540.06515019145
2	6	400.0	400.0	400.0	6.573651850410886	1043.2015142836328	157.6943662400417	2629.4607401643543	417280.60571345314	-414651.1449732888
2	7	200.0	200.0	200.0000000000001	26.765532136105083	1168.9076443272124	42.67212422242212	5353.106427221017	233781.5288654425	-228428.4224382215
2	8	400.0	400.0	1779.0429929021936	21.26421665728919	1164.6238664476837	53.76918737321371	8505.686662915676	465849.5465790735	-457343.8599161578
2	9	200.0	200.0	200.00000000000023	26.245450186837328	1359.1016697137359	50.78427727619454	5249.090037367466	271820.33394274715	-266571.24390537967
2	10	600.0	600.0	599.9999999999995	31.9280171291288	1012.0649399032333	30.698333655048653	19156.81027747728	607238.96394194	-588082.1536644627
2	11	200.0	200.0	500.9848086479734	21.412205454941006	1034.7844710001239	47.32685139219699	4282.441090988201	206956.89420002478	-202674.45310903658
2	12	100.0	100.0	100.0	14.029705580006153	70.9454113588029	4.0567997278508665	1402.9705580006153	7094.54113588029	-5691.570577879675
2	13	300.0	300.0	1007.0891028777313	17.052506973071264	81.22501963652614	3.7632304015353237	5115.752091921379	24367.505890957844	-19251.753799036465
2	14	100.0	100.0	100.00000000000009	35.10417618349681	978.9301503888784	26.886429958413135	3510.417618349681	97893.01503888784	-94382.59742053816
2	15	100.0	100.0	100.00000000000007	45.65085771192582	1141.262407107701	23.999802069645618	4565.085771192582	114126.2407107701	-109561.15493957752
2	16	400.0	400.0	400.00000000000006	31.993219767369496	1251.6832952014704	38.123392528253326	12797.287906947799	500673.3180805882	-487876.0301736404
2	17	200.0	200.0	199.99999999999963	41.4916724190335	1563.7961402930173	36.68939763381667	8298.3344838067	312759.2280586035	-304460.8935747968
2	19	100.0	100.0	100.00000000000024	42.59975457105988	1203.058111452789	27.240963441373573	4259.975457105988	120305.8111452789	-116045.83568817291
2	20	100.0	100.0	100.00000000000017	33.08737831380968	1322.5701789100822	38.97204512144986	3308.737831380968	132257.01789100823	-128948.28005962726
2	22	100.0	100.0	100.00000000000004	40.80050831411491	834.9167762862558	19.463391530772103	4080.050831411491	83491.67762862558	-79411.62679721409
3	1	100.0	100.0	100.0	4.008586155957328	7.504128855572751	0.8720138631473718	400.85861559573283	750.4128855572751	-349.5542699615423
3	2	100.0	100.0	100.0	10.009402308135687	15.461355082557667	0.5446831495613487	1000.9402308135687	1546.1355082557666	-545.1952774421978
3	4	200.0	200.0	200.0	4.26938093373438	292.8155512134996	67.58501402388966	853.8761867468761	58563.11024269992	-57709.23405595304
3	5	100.0	100.0	459.1975299894349	6.584736009779139	1367.4562932041636	206.67063268342477	658.4736009779139	136745.62932041637	-136087.15571943845
3	6	300.0	300.0	300.0	16.583036639907167	1058.6628693661905	62.840109164235486	4974.91099197215	317598.86080985714	-312623.949817885
3	7	100.0	100.0	100.00000000000018	36.774782714973945	1184.4796904745322	31.209019415694225	3677.4782714973944	118447.96904745321	-114770.49077595581
3	8	200.0	200.0	1285.7674035131822	31.273583928146063	1180.0852215302411	36.734249590376194	6254.716785629213	236017.04430604822	-229762.327520419
3	9	100.0	100.0	100.00000000000009	16.235899576923778	1374.5058594332384	83.65843564263203	1623.5899576923778	137450.58594332382	-135826.99598563145
3	10	300.0	300.0	300.0	21.91846651921525	998.5536098353782	44.55764012778799	6575.539955764575	299566.08295061346	-292990.54299484886
3	11	300.0	300.0	451.38332461729044	11.402681413914271	1022.1083390344745	88.63754242815496	3420.8044241742814	306632.50171034236	-303211.69728616806
3	12	200.0	200.0	200.0	4.02018153897942	58.26927939315419	13.494191077735925	804.036307795884	11653.855878630839	-10849.819570834954
3	13	100.0	100.0	1911.4211242897327	7.0429829320445325	68.54888767087739	8.732933947488368	704.2982932044532	6854.888767087739	-6150.590473883286
3	14	100.0	100.0	99.99999999999999	25.09465214247007	966.4159885777091	37.51083422440239	2509.465214247007	96641.5988577709	-94132.1336435239
3	15	100.0	100.0	100.00000000000006	35.64128053312546	1133.4297089140096	30.80103778427898	3564.128053312546	113342.97089140095	-109778.84283808841
3	16	200.0	200.0	200.00000000000048	42.00204275152269	1267.2009892263038	29.169984748667122	8400.408550304537	253440.19784526076	-245039.78929495622
3	17	100.0	100.0	99.9999999999999	38.22648366995568	1545.3252245028375	39.42551331283956	3822.648366995568	154532.52245028375	-150709.8740832882
3	22	100.0	100.0	100.00000000000006	40.670617277585464	822.1239465096628	19.214198887085853	4067.0617277585466	82212.39465096628	-78145.33292320774
3	23	100.0	100.0	100.00000000000034	28.427245617065346	558.3738301792087	18.642206554264536	2842.7245617065346	55837.38301792087	-52994.65845621433
4	1	500.0	500.0	500.0	8.279876620745316	50.93573246183697	5.151750176351295	4139.938310372658	25467.866230918484	-21327.927920545826
