iteration 	 gap
0	0.8017672653620468
1	0.2434406055539583
2	0.630501683756486
3	0.7668051732081145
4	0.24233088743772935
5	0.47059788040385764
6	0.06295179668551831
7	0.34544306583926665
8	0.33769514767745856
9	0.16013107160795725
10	0.08934590183556768
11	0.007809965106027494
12	0.24289171764643203
13	0.07909295067751898
14	0.179627797791022
15	0.10118750246644814
16	0.2044235823118402
17	0.04065287443029897
18	0.11300349177546565
19	0.10918293599269413
20	0.09082314516343293
21	0.08403815233014722
22	0.06571352726155377
23	0.10397555615396636
24	0.0053390441762569685
25	0.11422840271309842
26	0.05411208663307521
27	0.08153011833625479
28	0.07579584861207678
29	0.018532901172095606
30	0.021141386720477162
31	0.03903729576998727
32	0.012516375107320732
33	0.020915263596884115
34	0.00374053179669398
35	0.004458143641220436
36	0.0016228728781011448
37	0.010822498510614786
38	0.010407302453935618
39	0.0066767731750463355
40	0.0017646173604304316
41	0.008448774143861248
42	0.004237025315078524
43	0.0016391151950818639
44	8.958909022751538E-4
45	0.004017231131132615
46	0.0011686786044334818
47	0.0017039185390850253
48	7.8168049234284E-4
49	0.0022639909827470994
50	0.0013558875095694978
51	0.0020182605152818667
52	9.775351264545984E-4
53	0.0010443589063305891
54	9.893038297961176E-4
55	7.57392641949961E-4
56	3.026193259351162E-4
57	6.762298015279278E-4
58	2.6094528168341125E-4
59	4.0563871618937153E-4
60	3.221453036921229E-4
61	1.9869654097703915E-4
62	2.1055872513531249E-4
63	1.9668043432563564E-4
64	1.0320619478321191E-4
65	4.053724568642281E-5
66	3.2383416278425337E-5
67	1.1852177236004735E-4
68	1.1078164399502821E-4
69	8.770351068909665E-5
70	2.1951183915569494E-5
71	5.28223455408261E-5
72	5.806119814155686E-5
73	3.1061532221876575E-6
74	1.2536989928535469E-5
75	2.4107879591062087E-5
76	1.7612304528680234E-5
77	7.001080256530123E-6
78	1.1911444998902176E-5
79	1.0743127616286152E-5
80	3.3282071509876943E-6
81	9.403179361489045E-6
82	1.0206109457566725E-6
83	5.056572711881202E-6
