source	dest	fft	coef	power	capacity
8183	43408	1.538929	0.92	2.3	31581.0
37776	13618	2.18802	1.881291	2.0	31581.0
22785	26736	2.011001	0.8	2.3	103767.0
29989	24352	0.150766	1.572944	2.0	33129.0
1979	12661	2.17323	0.8	2.3	2400000.0
13377	10024	0.083645	0.92	2.3	31581.0
40882	22742	1.874747	1.881291	2.0	31581.0
6837	36864	0.089	1.12	2.0	50942.0
19430	40801	0.178682	1.881291	2.0	31581.0
2643	31216	1.033305	0.8	2.3	2400000.0
41664	14751	2.906169	1.881291	2.0	31581.0
20818	44156	0.016691	0.92	2.3	31581.0
30501	15587	1.019172	1.881291	2.0	31581.0
16313	23711	2.0	1.881291	2.0	24000.0
16021	18130	0.058612	0.8	2.3	203767.0
29610	26319	0.019448	0.92	2.3	31581.0
33150	2524	15.453605	0.8	2.3	2400000.0
2471	21038	3.02777	0.8	2.3	2400000.0
43750	5345	0.085037	1.12	2.0	52800.0
2589	23325	0.958621	0.8	2.3	2400000.0
29382	2028	0.970462	0.8	2.3	2400000.0
40063	41598	0.390087	1.881291	2.0	31581.0
1934	35352	1.60928	0.8	2.3	2400000.0
9243	2070	8.471844	0.8	2.3	2400000.0
35448	14882	2.036936	0.8	2.3	103767.0
33733	23684	4.769132	1.881291	2.0	31581.0
34783	35163	0.500991	1.12	2.0	51883.0
11613	8108	0.075002	0.8	2.3	154139.0
22686	15341	0.013373	0.8	2.3	105600.0
11299	33810	0.776868	1.12	2.0	103767.0
25561	20354	0.892323	1.881291	2.0	31581.0
5691	6926	2.143788	0.92	2.3	31581.0
28773	41664	0.604167	1.881291	2.0	31581.0
20690	10804	0.851563	1.572944	2.0	66259.0
7292	40387	1.990789	1.572944	2.0	66915.0
8724	35637	0.075644	1.881291	2.0	31581.0
22711	9144	0.402066	1.881291	2.0	31581.0
10790	25026	0.500816	0.8	2.3	101884.0
26001	34256	0.940513	0.92	2.3	31581.0
34143	26295	4.82237	1.881291	2.0	31581.0
37272	7263	0.360639	0.92	2.3	31581.0
44191	30903	0.543728	1.881291	2.0	31581.0
28626	9557	2.103283	1.572944	2.0	33129.0
26200	7763	0.470308	1.572944	2.0	33129.0
19115	42403	0.193507	0.8	2.3	31581.0
21989	22666	0.05608	0.92	2.3	31581.0
18676	33537	3.242609	0.8	2.3	33457.0
12469	9892	2.0	0.92	2.3	24000.0
18506	37439	0.404423	1.572944	2.0	66915.0
12200	7632	3.255239	0.92	2.3	31581.0
25144	9063	0.119257	0.8	2.3	66259.0
24667	18458	0.291322	1.881291	2.0	31581.0
7913	40681	0.327073	0.8	2.3	51883.0
26911	1984	5.950162	0.8	2.3	2400000.0
34085	19057	3.479047	1.881291	2.0	31581.0
38431	22580	2.0	0.8	2.3	24000.0
12108	44191	2.0	1.881291	2.0	24000.0
26460	8240	0.402909	1.881291	2.0	63163.0
19537	40344	2.056588	1.881291	2.0	31581.0
20163	16881	0.38277	1.881291	2.0	31581.0
40465	11460	0.111937	1.881291	2.0	33017.0
41436	29813	1.199251	1.12	2.0	102759.0
8116	5626	1.913141	1.12	2.0	102759.0
32029	34559	1.980039	1.881291	2.0	31581.0
31046	33970	0.626333	1.12	2.0	102759.0
21810	16992	2.639329	0.92	2.3	31581.0
2074	40446	2.732524	0.8	2.3	2400000.0
7802	7723	0.871169	0.92	2.3	31581.0
14533	39600	3.472833	1.572944	2.0	66915.0
1928	27217	1.948251	0.8	2.3	2400000.0
32821	2599	4.986366	0.8	2.3	2400000.0
15915	29566	0.033515	0.92	2.3	31581.0
32852	15032	9.788944	1.881291	2.0	31581.0
2497	10111	4.147757	0.8	2.3	2400000.0
11742	36709	0.010287	1.881291	2.0	31581.0
6370	19631	4.13341	1.881291	2.0	31581.0
9179	5067	5.059957	0.92	2.3	31581.0
9959	32817	0.701567	1.881291	2.0	31581.0
16313	36801	0.127556	1.881291	2.0	31581.0
7575	38965	0.357253	0.8	2.3	31581.0
36069	23045	1.54707	1.12	2.0	154139.0
30152	11172	0.022659	1.881291	2.0	31581.0
33503	29861	1.049108	0.92	2.3	31581.0
30767	18987	0.107146	0.8	2.3	51883.0
31243	19631	2.501931	0.92	2.3	31581.0
35484	14033	1.095904	1.881291	2.0	31581.0
38577	22697	2.506221	1.881291	2.0	66034.0
1982	6273	2.132436	0.8	2.3	2400000.0
32570	9071	0.18818	1.572944	2.0	33457.0
35624	13880	0.510075	0.8	2.3	141305.0
15152	44154	0.154131	0.8	2.3	141305.0
28425	21950	0.02885	0.92	2.3	63163.0
10876	40588	0.28703	1.881291	2.0	31581.0
2072	13273	7.223288	0.8	2.3	2400000.0
41984	2486	5.243346	0.8	2.3	2400000.0
2088	13166	3.929075	0.8	2.3	2400000.0
6581	25187	4.493913	0.92	2.3	31581.0
35937	29638	2.0	0.92	2.3	24000.0
36566	28622	4.428409	1.12	2.0	51883.0
31295	42246	6.189643	0.8	2.3	4800000.0
30849	22121	1.422114	1.12	2.0	44702.0
30039	11918	4.623718	0.8	2.3	4800000.0
32625	25294	1.034353	1.881291	2.0	31581.0
2029	31708	1.235975	0.8	2.3	2400000.0
26043	44221	0.020618	1.881291	2.0	31581.0
29105	6376	1.243336	0.8	2.3	89404.0
35783	12521	0.130423	0.8	2.3	308533.0
10822	40586	0.039912	0.8	2.3	102844.0
35068	37309	3.956175	0.92	2.3	31581.0
2520	42238	3.644862	0.8	2.3	2400000.0
34315	15466	0.452761	1.572944	2.0	31581.0
26801	19263	0.140862	0.8	2.3	105600.0
30304	35169	2.622053	1.881291	2.0	31581.0
20761	29578	0.527077	0.92	2.3	31581.0
13242	38809	0.609267	1.12	2.0	44702.0
2542	26665	4.279423	0.8	2.3	2400000.0
13377	36197	1.883934	0.92	2.3	31581.0
25325	26298	2.421392	0.92	2.3	31581.0
9693	29410	1.618751	1.881291	2.0	31581.0
23192	41042	1.268518	0.8	2.3	51380.0
2586	42804	2.478355	0.8	2.3	2400000.0
21724	43379	1.277	1.12	2.0	52800.0
