source	dest	fft	coef	power	capacity
16	10	4.0	0.15	4.0	4854.917717
7	8	3.0	0.15	4.0	7841.81131
10	9	3.0	0.15	4.0	13915.78842
6	2	5.0	0.15	4.0	4958.180928
17	16	2.0	0.15	4.0	5229.910063
1	2	6.0	0.15	4.0	25900.20064
5	9	5.0	0.15	4.0	10000.0
8	6	2.0	0.15	4.0	4898.587646
10	17	8.0	0.15	4.0	4993.510694
8	7	3.0	0.15	4.0	7841.81131
8	16	5.0	0.15	4.0	5045.822583
17	10	8.0	0.15	4.0	4993.510694
9	10	3.0	0.15	4.0	13915.78842
7	18	2.0	0.15	4.0	23403.47319
16	17	2.0	0.15	4.0	5229.910063
9	5	5.0	0.15	4.0	10000.0
15	10	6.0	0.15	4.0	13512.00155
10	16	4.0	0.15	4.0	4854.917717
16	8	5.0	0.15	4.0	5045.822583
18	7	2.0	0.15	4.0	23403.47319
6	5	4.0	0.15	4.0	4947.995469
18	16	3.0	0.15	4.0	19679.89671
16	18	3.0	0.15	4.0	19679.89671
9	8	10.0	0.15	4.0	5050.193156
5	6	4.0	0.15	4.0	4947.995469
8	9	10.0	0.15	4.0	5050.193156
2	1	6.0	0.15	4.0	25900.20064
10	15	6.0	0.15	4.0	13512.00155
6	8	2.0	0.15	4.0	4898.587646
2	6	5.0	0.15	4.0	4958.180928
