source	dest	fft	coef	power	capacity
82	83	10.0	0.15	4.0	5050.193156
96	97	4.0	0.15	4.0	5000.0
87	86	3.0	0.15	4.0	25900.20064
91	93	2.0	0.15	4.0	4823.950831
89	84	6.0	0.15	4.0	13512.00155
78	85	6.0	0.15	4.0	4908.82673
84	83	3.0	0.15	4.0	13915.78842
98	95	3.0	0.15	4.0	4885.357564
89	96	3.0	0.15	4.0	9599.180565
96	95	2.0	0.15	4.0	5229.910063
94	96	5.0	0.15	4.0	5075.697193
85	88	4.0	0.15	4.0	4876.508287
80	82	2.0	0.15	4.0	4898.587646
82	81	3.0	0.15	4.0	7841.81131
85	78	6.0	0.15	4.0	4908.82673
76	75	6.0	0.15	4.0	25900.20064
91	84	8.0	0.15	4.0	4993.510694
79	78	2.0	0.15	4.0	17782.7941
78	77	4.0	0.15	4.0	17110.52372
85	84	5.0	0.15	4.0	10000.0
94	95	6.0	0.15	4.0	5059.91234
84	90	4.0	0.15	4.0	4854.917717
93	91	2.0	0.15	4.0	4823.950831
83	79	5.0	0.15	4.0	10000.0
97	98	2.0	0.15	4.0	5078.508436
97	88	4.0	0.15	4.0	4924.790605
80	76	5.0	0.15	4.0	4958.180928
96	94	5.0	0.15	4.0	5075.697193
84	91	8.0	0.15	4.0	4993.510694
93	89	3.0	0.15	4.0	14564.75315
79	80	4.0	0.15	4.0	4947.995469
95	98	3.0	0.15	4.0	4885.357564
88	89	5.0	0.15	4.0	5127.526119
89	93	3.0	0.15	4.0	14564.75315
85	86	6.0	0.15	4.0	4908.82673
90	84	4.0	0.15	4.0	4854.917717
75	76	6.0	0.15	4.0	25900.20064
97	96	4.0	0.15	4.0	5000.0
77	75	4.0	0.15	4.0	23403.47319
83	82	10.0	0.15	4.0	5050.193156
80	79	4.0	0.15	4.0	4947.995469
77	86	4.0	0.15	4.0	23403.47319
94	93	4.0	0.15	4.0	5002.607563
88	85	4.0	0.15	4.0	4876.508287
81	82	3.0	0.15	4.0	7841.81131
86	77	4.0	0.15	4.0	23403.47319
79	83	5.0	0.15	4.0	10000.0
75	77	4.0	0.15	4.0	23403.47319
91	90	2.0	0.15	4.0	5229.910063
86	87	3.0	0.15	4.0	25900.20064
92	94	4.0	0.15	4.0	23403.47319
76	80	5.0	0.15	4.0	4958.180928
78	79	2.0	0.15	4.0	17782.7941
88	97	4.0	0.15	4.0	4924.790605
84	89	6.0	0.15	4.0	13512.00155
95	96	2.0	0.15	4.0	5229.910063
94	92	4.0	0.15	4.0	23403.47319
81	92	2.0	0.15	4.0	23403.47319
90	92	3.0	0.15	4.0	19679.89671
95	94	6.0	0.15	4.0	5059.91234
82	80	2.0	0.15	4.0	4898.587646
87	98	4.0	0.15	4.0	5091.256152
84	85	5.0	0.15	4.0	10000.0
90	91	2.0	0.15	4.0	5229.910063
92	90	3.0	0.15	4.0	19679.89671
77	78	4.0	0.15	4.0	17110.52372
82	90	5.0	0.15	4.0	5045.822583
98	87	4.0	0.15	4.0	5091.256152
96	89	3.0	0.15	4.0	9599.180565
83	84	3.0	0.15	4.0	13915.78842
93	94	4.0	0.15	4.0	5002.607563
98	97	2.0	0.15	4.0	5078.508436
90	82	5.0	0.15	4.0	5045.822583
92	81	2.0	0.15	4.0	23403.47319
86	85	6.0	0.15	4.0	4908.82673
89	88	5.0	0.15	4.0	5127.526119
