source	dest	fft	coef	power	capacity
112	109	4.0	0.15	4.0	4876.508287
121	120	4.0	0.15	4.0	5000.0
99	100	6.0	0.15	4.0	25900.20064
101	110	4.0	0.15	4.0	23403.47319
118	117	4.0	0.15	4.0	5002.607563
107	106	10.0	0.15	4.0	5050.193156
100	104	5.0	0.15	4.0	4958.180928
119	122	3.0	0.15	4.0	4885.357564
110	111	3.0	0.15	4.0	25900.20064
114	108	4.0	0.15	4.0	4854.917717
104	103	4.0	0.15	4.0	4947.995469
107	108	3.0	0.15	4.0	13915.78842
110	109	6.0	0.15	4.0	4908.82673
113	112	5.0	0.15	4.0	5127.526119
121	122	2.0	0.15	4.0	5078.508436
116	105	2.0	0.15	4.0	23403.47319
109	108	5.0	0.15	4.0	10000.0
120	113	3.0	0.15	4.0	9599.180565
101	102	4.0	0.15	4.0	17110.52372
108	113	6.0	0.15	4.0	13512.00155
106	114	5.0	0.15	4.0	5045.822583
104	106	2.0	0.15	4.0	4898.587646
106	104	2.0	0.15	4.0	4898.587646
103	102	2.0	0.15	4.0	17782.7941
108	115	8.0	0.15	4.0	4993.510694
117	113	3.0	0.15	4.0	14564.75315
110	101	4.0	0.15	4.0	23403.47319
115	114	2.0	0.15	4.0	5229.910063
119	120	2.0	0.15	4.0	5229.910063
106	105	3.0	0.15	4.0	7841.81131
116	118	4.0	0.15	4.0	23403.47319
118	116	4.0	0.15	4.0	23403.47319
108	114	4.0	0.15	4.0	4854.917717
112	121	4.0	0.15	4.0	4924.790605
106	107	10.0	0.15	4.0	5050.193156
115	108	8.0	0.15	4.0	4993.510694
102	109	6.0	0.15	4.0	4908.82673
109	110	6.0	0.15	4.0	4908.82673
122	119	3.0	0.15	4.0	4885.357564
100	99	6.0	0.15	4.0	25900.20064
103	104	4.0	0.15	4.0	4947.995469
111	110	3.0	0.15	4.0	25900.20064
115	117	2.0	0.15	4.0	4823.950831
120	121	4.0	0.15	4.0	5000.0
122	121	2.0	0.15	4.0	5078.508436
112	113	5.0	0.15	4.0	5127.526119
108	107	3.0	0.15	4.0	13915.78842
122	111	4.0	0.15	4.0	5091.256152
113	117	3.0	0.15	4.0	14564.75315
113	108	6.0	0.15	4.0	13512.00155
117	115	2.0	0.15	4.0	4823.950831
119	118	6.0	0.15	4.0	5059.91234
118	119	6.0	0.15	4.0	5059.91234
120	118	5.0	0.15	4.0	5075.697193
102	101	4.0	0.15	4.0	17110.52372
114	116	3.0	0.15	4.0	19679.89671
104	100	5.0	0.15	4.0	4958.180928
121	112	4.0	0.15	4.0	4924.790605
114	106	5.0	0.15	4.0	5045.822583
109	102	6.0	0.15	4.0	4908.82673
118	120	5.0	0.15	4.0	5075.697193
107	103	5.0	0.15	4.0	10000.0
109	112	4.0	0.15	4.0	4876.508287
116	114	3.0	0.15	4.0	19679.89671
113	120	3.0	0.15	4.0	9599.180565
117	118	4.0	0.15	4.0	5002.607563
99	101	4.0	0.15	4.0	23403.47319
120	119	2.0	0.15	4.0	5229.910063
114	115	2.0	0.15	4.0	5229.910063
103	107	5.0	0.15	4.0	10000.0
108	109	5.0	0.15	4.0	10000.0
102	103	2.0	0.15	4.0	17782.7941
105	116	2.0	0.15	4.0	23403.47319
111	122	4.0	0.15	4.0	5091.256152
105	106	3.0	0.15	4.0	7841.81131
101	99	4.0	0.15	4.0	23403.47319
