source	dest	fft	coef	power	capacity
35	34	5.0	0.15	4.0	2000.0
28	22	5.0	0.15	4.0	2000.0
32	33	5.0	0.15	4.0	2000.0
27	28	5.0	0.15	4.0	2000.0
18	17	5.0	0.15	4.0	2000.0
30	24	5.0	0.15	4.0	2000.0
30	29	5.0	0.15	4.0	2000.0
27	33	5.0	0.15	4.0	2000.0
18	12	5.0	0.15	4.0	2000.0
23	17	5.0	0.15	4.0	2000.0
33	27	5.0	0.15	4.0	2000.0
22	28	5.0	0.15	4.0	2000.0
28	27	5.0	0.15	4.0	2000.0
35	29	5.0	0.15	4.0	2000.0
23	22	5.0	0.15	4.0	2000.0
33	32	5.0	0.15	4.0	2000.0
34	35	5.0	0.15	4.0	2000.0
29	35	5.0	0.15	4.0	2000.0
17	23	5.0	0.15	4.0	2000.0
30	36	5.0	0.15	4.0	2000.0
17	18	5.0	0.15	4.0	2000.0
33	34	5.0	0.15	4.0	2000.0
24	23	5.0	0.15	4.0	2000.0
23	24	5.0	0.15	4.0	2000.0
34	33	5.0	0.15	4.0	2000.0
24	18	5.0	0.15	4.0	2000.0
34	28	5.0	0.15	4.0	2000.0
23	29	5.0	0.15	4.0	2000.0
29	28	5.0	0.15	4.0	2000.0
36	35	5.0	0.15	4.0	2000.0
12	18	5.0	0.15	4.0	2000.0
24	30	5.0	0.15	4.0	2000.0
29	30	5.0	0.15	4.0	2000.0
22	23	5.0	0.15	4.0	2000.0
35	36	5.0	0.15	4.0	2000.0
28	29	5.0	0.15	4.0	2000.0
36	30	5.0	0.15	4.0	2000.0
29	23	5.0	0.15	4.0	2000.0
18	24	5.0	0.15	4.0	2000.0
28	34	5.0	0.15	4.0	2000.0
