iteration 	 gap
0	0.0
1	0.9844921258856814
2	0.9881299574891598
3	0.18027461841601633
4	0.17003056231472446
5	2.8667580298513684E-7
6	0.21511311383412168
7	1.083249625477567E-5
8	0.38514826648390554
9	6.945538286173836E-6
10	0.3072223230143938
11	4.995400167961961E-7
12	0.18534136718281846
13	1.2924656012103242E-8
14	0.08233706072386571
15	1.8857369748337405E-4
16	0.04389478197912189
17	3.1929308327183215E-5
18	0.026474603356879012
19	0.006434029485904769
20	0.012735179115371142
21	1.1048503930632947E-6
22	0.01640946505685703
23	2.1649638933807225E-6
24	0.011923843002734413
25	9.486419868531826E-7
26	0.0133362150734877
27	1.2735826678822448E-6
28	0.011537578664027603
29	8.821123317348523E-7
30	0.011933626375801532
31	9.657774540094977E-7
32	0.011025055262170902
33	7.925460183688671E-7
34	0.011011668011047027
35	7.933881511767993E-7
36	0.010535646142145083
37	7.118347954415682E-7
38	0.010134857938201125
39	6.4815263134399E-7
40	0.009883998506186265
41	6.107998545834548E-7
42	0.009456949706946216
43	5.492090956460416E-7
44	0.009243847800620708
45	5.209054310117978E-7
46	0.008835999340149558
47	4.676847316087418E-7
48	0.008558709907500073
49	4.340417485426684E-7
50	0.00820519535069164
51	3.930294721898875E-7
52	0.0067470598376995206
53	2.4765328376918916E-7
54	0.005667334351920017
55	1.666524739318831E-7
56	0.0044413447842400755
57	9.649825527535683E-8
58	0.0035511425191725454
59	5.9230657267761444E-8
60	0.002675983029985063
61	3.221674738096425E-8
62	0.00205154321316503
63	1.839618701815482E-8
64	0.0014928432958564164
65	9.478894669179283E-9
66	0.0010959019731775488
67	5.016552617753689E-9
68	7.652545863293669E-4
69	2.4082191796281904E-9
70	5.357293565566579E-4
71	1.1684903045150463E-9
72	3.5609278280990253E-4
73	5.121503221516832E-10
74	2.3623160800145815E-4
75	2.2431534407729714E-10
76	1.4791778113010245E-4
77	8.763634262720643E-11
78	9.21725449195554E-5
79	3.3963276635518014E-11
80	5.186016427793927E-5
81	1.0736300737335114E-11
82	3.3144537530782614E-5
83	4.384048679639818E-12
84	1.3347195119250976E-5
85	7.105427357601002E-13
