Origin 	 dest 	 numPaths 	 lpath cost 	 spath cost 	 minCost 	 diff between lPath and sPath
1	7	2	33.66900428664361	20.233645355712962	20.233645355712962	13.43535893093065
1	9	2	18.47370518220115	18.137736689777668	18.137736689777668	0.3359684924234827
1	10	2	21.47370518220115	21.137736689777668	21.137736689777668	0.3359684924234827
1	11	2	17.108072284605157	17.10168996885601	17.10168996885601	0.006382315749146272
1	13	1	11.105901903121552	11.105901903121552	11.105901903121552	0.0
1	14	3	21.108072284605157	21.10168996885601	21.10168996885601	0.006382315749146272
1	15	2	29.490008405240953	27.137736689777668	27.137736689777668	2.352271715463285
1	16	3	38.61575675553455	25.137736689777668	25.137736689777668	13.47802006575688
1	17	4	54.810399474296766	39.90247005261616	39.90247005261616	14.907929421680606
1	18	3	35.71505650052914	22.279697569598483	22.279697569598483	13.435358930930654
1	19	2	65.67299061252758	33.860098909124666	33.860098909124666	31.81289170340292
1	20	3	39.66900428664361	26.233645355712962	26.233645355712962	13.43535893093065
1	21	3	45.66900428664361	32.233645355712966	32.233645355712966	13.435358930930647
1	22	1	21.105901903121552	21.105901903121552	21.105901903121552	0.0
1	23	4	120.63631509983627	88.07410051520618	88.07410051520618	32.562214584630084
1	24	1	15.105901903121552	15.105901903121552	15.105901903121552	0.0
2	16	4	38.9916390352179	31.14456787044454	31.187229005270765	7.847071164773361
2	17	4	56.37639877622934	47.38187172403298	47.38187172403298	8.994527052196354
2	19	3	59.66667539148813	47.451698526413836	47.78766701883737	12.214976865074291
2	20	4	45.9916390352179	32.24047653637983	32.24047653637983	13.75116249883807
2	22	2	39.94022845451538	27.112733083788473	27.112733083788473	12.827495370726904
2	7	3	34.08754770115319	26.24047653637983	26.24047653637983	7.847071164773361
2	9	3	31.9916390352179	24.14456787044454	24.14456787044454	7.847071164773361
2	10	4	36.60944153449509	27.14456787044454	27.14456787044454	9.46487366405055
2	11	2	23.11490346527203	23.108521149522932	23.108521149522932	0.006382315749096534
2	13	1	17.112733083788473	17.112733083788473	17.112733083788473	0.0
2	14	3	27.11490346527203	27.108521149522932	27.108521149522932	0.006382315749096534
2	15	3	39.60944153449509	33.14456787044454	33.14456787044454	6.46487366405055
3	16	3	42.6902594621285	21.059994156816643	21.102655291642872	21.63026530531186
3	17	4	58.88490218089072	37.25463687557886	37.297298010405086	21.63026530531186
3	22	1	17.028159370160537	17.028159370160537	17.028159370160537	0.0
3	7	2	37.74350699323757	16.155902822751937	16.155902822751937	21.58760417048563
3	23	2	116.55857256687526	113.192066236455	113.192066236455	3.3665063304202505
3	9	2	14.395962649240136	14.059994156816643	14.059994156816643	0.33596849242349336
3	10	2	17.395962649240136	17.059994156816643	17.059994156816643	0.33596849242349336
3	11	1	13.023947435894998	13.023947435894998	13.023947435894998	0.0
3	13	1	7.028159370160538	7.028159370160538	7.028159370160538	0.0
3	14	2	17.028159370160537	17.023947435894996	17.023947435894996	0.004211934265541117
3	15	2	25.405883556530792	23.059994156816643	23.059994156816643	2.3458893997141494
4	7	1	11.989248652765584	11.989248652765584	11.989248652765584	0.0
4	9	1	9.89333998683029	9.89333998683029	9.89333998683029	0.0
4	10	1	12.89333998683029	12.89333998683029	12.89333998683029	0.0
4	11	1	8.863675581657777	8.863675581657777	8.863675581657777	0.0
4	13	1	11.014434035400864	11.014434035400864	11.014434035400864	0.0
4	14	1	12.863675581657777	12.863675581657777	12.863675581657777	0.0
4	15	2	21.245611702293573	18.89333998683029	18.89333998683029	2.3522717154632815
4	16	2	16.936001121656517	16.89333998683029	16.89333998683029	0.04266113482622558
4	17	4	36.56444599685311	31.658073349668783	31.658073349668783	4.906372647184327
4	18	1	14.035300866651106	14.035300866651106	14.035300866651106	0.0
4	19	2	43.993234978649554	25.615702206177293	25.615702206177293	18.37753277247226
4	20	1	17.989248652765582	17.989248652765582	17.989248652765582	0.0
4	21	2	23.127525565973997	22.888782134321538	22.888782134321538	0.23874343165245904
4	22	1	20.863675581657777	20.863675581657777	20.863675581657777	0.0
4	23	3	150.97973326430082	79.83608612800795	79.83608612800795	71.14364713629287
4	24	1	15.014434035400864	15.014434035400864	15.014434035400864	0.0
5	7	1	9.989248652765584	9.989248652765584	9.989248652765584	0.0
5	9	1	7.89333998683029	7.89333998683029	7.89333998683029	0.0
5	10	1	10.89333998683029	10.89333998683029	10.89333998683029	0.0
5	11	1	10.863675581657777	10.863675581657777	10.863675581657777	0.0
5	13	1	13.014434035400864	13.014434035400864	13.014434035400864	0.0
5	14	1	14.863675581657777	14.863675581657777	14.863675581657777	0.0
5	15	1	16.89333998683029	16.89333998683029	16.89333998683029	0.0
5	16	2	14.936001121656519	14.89333998683029	14.89333998683029	0.04266113482622913
5	17	4	34.56444599685311	29.658073349668783	29.658073349668783	4.906372647184327
5	19	2	41.993234978649554	23.615702206177293	23.615702206177293	18.37753277247226
5	20	1	15.989248652765584	15.989248652765584	15.989248652765584	0.0
5	21	1	21.989248652765582	21.989248652765582	21.989248652765582	0.0
5	22	2	23.156233695601145	22.266788041676804	22.266788041676804	0.8894456539243407
5	23	1	81.83608612800795	81.83608612800795	81.83608612800795	0.0
6	7	2	23.626691870300178	21.752308219158678	21.752308219158678	1.8743836511414997
6	9	1	21.530783204364887	21.530783204364887	21.530783204364887	0.0
6	10	2	30.699060688049613	24.530783204364887	24.530783204364887	6.168277483684726
6	11	3	29.127442423244723	24.501118799192376	24.501118799192376	4.626323624052347
6	13	1	23.131654357510264	23.131654357510264	23.131654357510264	0.0
6	14	3	33.131654357510264	28.501118799192376	28.501118799192376	4.630535558317888
6	15	2	33.69906068804961	30.530783204364887	30.530783204364887	3.168277483684726
6	16	3	28.573444339191113	26.699060688049613	26.699060688049613	1.8743836511414997
6	17	2	43.29551656720338	42.89370340681183	42.89370340681183	0.4018131603915478
6	18	3	31.74428784437524	23.7983604330442	23.7983604330442	7.945927411331041
6	19	3	53.75629454504265	37.253145423711885	37.253145423711885	16.503149121330765
6	20	3	35.53078320436489	27.752308219158678	27.752308219158678	7.778474985206209
6	21	3	41.53078320436489	33.75230821915868	33.75230821915868	7.778474985206209
6	22	3	36.79367691313574	33.131654357510264	33.131654357510264	3.6620225556254766
6	23	3	130.19375447436437	95.47352934554254	95.47352934554254	34.72022512882182
6	24	3	38.00297333840049	27.131654357510264	27.131654357510264	10.871318980890223
7	1	2	34.66986603116056	20.189977034801583	20.189977034801583	14.479888996358977
7	2	3	34.046489441015986	26.19629225584106	26.19629225584106	7.8501971851749275
7	3	2	38.747608564121585	16.11547432820767	16.11547432820767	22.632134235913913
7	4	1	11.95242746924342	11.95242746924342	11.95242746924342	0.0
7	5	1	9.95242746924342	9.95242746924342	9.95242746924342	0.0
7	6	2	23.429531217307904	22.644113576771908	22.644113576771908	0.7854176405359965
7	8	1	3.9524274692434194	3.9524274692434194	3.9524274692434194	0.0
7	11	1	19.472992139799274	19.472992139799274	19.472992139799274	0.0
7	12	2	19.952427469243418	19.952427469243418	19.952427469243418	0.0
7	13	1	20.250665119241805	20.250665119241805	20.250665119241805	0.0
7	14	2	20.450714782719327	20.27753938891122	20.27753938891122	0.17317539380810842
7	22	1	12.277539388911219	12.277539388911219	12.277539388911219	0.0
7	23	3	108.44144625520569	77.70792197316342	77.70792197316342	30.733524282042268
7	24	1	16.250665119241805	16.250665119241805	16.250665119241805	0.0
