source 	 destination 	 fft 	 flow 	 cost(min)
1	2	6.0	5520.013653020071	6.001856908923841
23	22	4.0	10691.084695458612	16.541755018055305
19	15	3.0	16336.69681264022	3.7122902455101903
12	3	4.0	8720.254975478612	4.0115650291166
17	16	2.0	12600.256130200145	12.107921623666643
3	1	4.0	9120.013653020067	4.013836044490535
14	11	4.0	10252.388555953949	15.722375064436758
5	9	5.0	15518.130583436405	9.349295061670482
11	10	5.0	18387.66936146714	13.573694545339894
20	21	6.0	8980.575781403164	14.930736283125228
7	8	3.0	16556.10983474869	11.940877755570314
4	3	4.0	14821.989061966813	4.337850054647667
10	9	3.0	20059.158487434357	4.942817849406557
6	2	5.0	5278.010938033243	5.963059068622717
11	14	4.0	8802.97125769741	10.371365499148727
22	20	5.0	7835.314298897546	9.258965595259985
16	10	4.0	9963.917636851891	14.644965819399259
5	4	2.0	19127.24981593529	2.4015423674312575
21	22	2.0	7823.318335186218	3.502132981609641
6	5	4.0	11147.9449597825	19.460137090112223
8	6	2.0	13947.944959782486	21.71871558128083
7	18	2.0	11362.900691150353	2.016670815478359
9	10	3.0	25160.654268896513	7.809157124167047
17	10	8.0	8099.999999999993	16.30801715074039
12	13	3.0	12100.000000000016	3.0214358881036865
22	15	3.0	17778.474282255178	8.294851946904174
20	22	5.0	8018.809769104751	9.672164085479126
17	19	2.0	9417.907334415046	6.35840331786159
13	12	3.0	11100.000000000005	3.0151807041026104
9	5	5.0	14757.315794186034	8.55705636500075
10	17	8.0	8700.256130200116	19.058226002033557
19	20	4.0	10751.868154501186	16.80268999899126
14	15	5.0	9060.149455030074	12.310905754840892
8	7	3.0	10262.900691150342	4.320162728542989
15	22	3.0	16998.98436593049	7.425555255575128
8	16	5.0	7991.439261463444	9.718819557084169
20	18	4.0	20887.416497532053	4.380687750601268
2	6	5.0	7198.024591053321	8.331386991771941
20	19	4.0	7195.290617545092	6.567786244767616
18	20	4.0	18530.22451108389	4.235804843208281
4	5	2.0	15663.071896991005	2.1805631075697898
19	17	2.0	10476.501139319917	8.673825128517905
15	10	6.0	21583.693807194155	11.859584874341621
10	11	5.0	16694.087797286367	10.825216033610737
22	23	4.0	10918.408584527326	17.642959884623743
11	12	6.0	8100.000000000015	12.672241756059162
18	7	2.0	17656.109834748655	2.0971807144308654
5	6	4.0	6922.952251587842	6.299320028446627
16	8	5.0	8443.890165251412	10.881710722174113
18	16	3.0	13987.41649753199	3.114834208797533
24	21	3.0	9500.000000000011	9.434599373457825
14	23	4.0	8601.015634069534	9.582119379769281
15	19	3.0	20951.868154501186	4.92704124539633
21	20	6.0	7864.685701102473	11.252862384749736
3	12	4.0	10100.000000000033	4.0208120802114085
15	14	5.0	8989.671119103432	12.08606208111955
10	16	4.0	12593.535762685091	31.16529807288767
16	17	2.0	10941.40619509513	7.746943639165072
23	14	4.0	10120.911268252712	14.702337469035106
13	24	4.0	12000.000000000005	22.517248000224875
12	11	6.0	8379.745024521406	13.642842596321183
21	24	3.0	9792.57174511449	10.264640700200562
24	23	2.0	9592.571745114483	5.818710771271063
9	8	10.0	5511.374048005881	12.127643449159535
4	11	6.0	5505.260753968461	7.423781265248397
11	4	6.0	5440.84151256563	7.358300936031126
8	9	10.0	9952.055040217601	32.620926048855985
22	21	2.0	7000.000000000008	2.962801000081198
24	13	4.0	10900.000000000004	16.60542377745308
2	1	6.0	3600.000000000007	6.000335923200058
23	24	2.0	8300.0	4.140370277249536
3	4	4.0	11522.230384425355	4.123379855748809
16	18	3.0	17823.433654682136	3.302751811512714
10	15	6.0	25248.896896803788	16.973202645827463
1	3	4.0	7200.000000000021	4.005374771202947
6	8	2.0	11642.965904607921	11.573973605105746
