source 	 destination 	 fft 	 flow 	 cost(min)
13	24	40000.0	8575.758481816294	88299.38768453654
14	11	40000.0	8234.562993893664	88784.022682918
5	9	50000.0	15027.428439627563	88247.22560351773
11	10	50000.0	15027.332415550867	88246.2480259268
10	11	50000.0	15077.915881332485	88763.81638257846
7	8	30000.0	14905.347006076201	88737.48214733762
9	8	100000.0	0.0	100000.0
8	9	100000.0	0.0	100000.0
9	5	50000.0	15077.31479117714	88757.6353810936
16	8	50000.0	7607.473603352138	88752.09402561134
24	13	40000.0	8597.385724168378	88788.45962786808
11	14	40000.0	8213.398534864009	88284.4145214656
8	7	30000.0	14872.287311243734	88218.10011872285
8	16	50000.0	7583.794816897505	88271.86769150526
