source 	 destination 	 fft 	 flow 	 cost(min)
1	2	5.0	9674.42315006071	415.62141677539074
23	22	5.0	7571.419632481418	159.046043397885
8	14	5.0	9613.113885315126	405.31109783375734
11	10	5.0	8346.033569060199	232.43735154595794
20	21	5.0	50.836341478707865	5.000000313067824
1	7	5.0	10325.57684993933	537.8421526487084
35	29	5.0	0.0	5.0
4	3	5.0	8053.8603780792	202.22304798457486
30	29	5.0	0.0	5.0
25	26	5.0	0.0	5.0
16	15	5.0	7782.56174269966	176.96164067994633
16	10	5.0	0.0	5.0
11	5	5.0	0.0	5.0
20	26	5.0	9540.206029658762	393.30438590431766
25	31	5.0	40000.00000000001	120005.00000000009
15	21	5.0	9826.110177819526	441.986276882441
6	5	5.0	19967.806145774033	7456.825693562764
33	27	5.0	0.0	5.0
18	12	5.0	0.0	5.0
27	28	5.0	3617.2444600430617	13.025141920769038
30	24	5.0	0.0	5.0
28	22	5.0	0.0	5.0
23	17	5.0	0.0	5.0
27	33	5.0	0.0	5.0
22	28	5.0	6301.808589971322	78.92683480112737
28	27	5.0	8026.434608009507	199.5503282931133
18	17	5.0	6001.302199954629	65.8027562698596
17	23	5.0	9612.60936364845	405.2270669044671
7	1	5.0	0.0	5.0
20	19	5.0	8882.952444056531	296.85734607077165
29	30	5.0	9673.841897555832	415.5227428950514
23	29	5.0	7781.223455550959	176.8433892827735
29	35	5.0	0.0	5.0
10	11	5.0	48.576433911218885	5.000000261001977
17	18	5.0	4628.3820339151025	26.510875028627975
20	14	5.0	0.0	5.0
14	13	5.0	6001.213908753263	65.79917822646108
31	25	5.0	0.0	5.0
21	20	5.0	8345.880998589928	232.42072124036636
30	36	5.0	20000.00000000004	7505.000000000058
10	16	5.0	9825.164231442268	441.8180288613385
16	17	5.0	5885.993696565645	61.26268466804768
24	18	5.0	0.0	5.0
21	15	5.0	0.0	5.0
3	9	5.0	6292.40658906564	78.48663976251758
27	21	5.0	0.0	5.0
16	22	5.0	9508.084776806561	388.1011557753852
6	12	5.0	20032.193854225974	7553.407506494186
24	23	5.0	5147.503364383804	37.90999659099535
34	28	5.0	0.0	5.0
14	8	5.0	0.0	5.0
27	26	5.0	10427.645059462187	559.2251644718085
13	19	5.0	11149.196466822526	729.2951126725275
23	24	5.0	5697.776068529103	54.40407676877239
13	14	5.0	4628.290378442902	26.509171166820806
3	4	5.0	3657.33117256707	13.386841417750187
14	20	5.0	10128.113816604075	498.2369157435449
17	16	5.0	7773.621114966441	176.1728013432346
22	16	5.0	0.0	5.0
26	32	5.0	0.0	5.0
29	28	5.0	5882.504998989074	61.12941299878478
7	8	5.0	5697.286471496431	54.3870982342468
10	4	5.0	0.0	5.0
17	11	5.0	0.0	5.0
21	27	5.0	6018.45491149574	66.50087940269128
10	9	5.0	8082.015987118478	204.99544361875476
36	30	5.0	0.0	5.0
5	4	5.0	10426.420684502873	558.9649101557803
26	27	5.0	0.0	5.0
21	22	5.0	3567.7378933057307	12.594742349713304
3	2	5.0	5880.092542082072	61.037393347904036
9	10	5.0	3579.8316044210233	12.698244001115748
9	15	5.0	9509.326766382334	388.3013647089358
19	25	5.0	20032.148910879056	7553.339765625059
2	3	5.0	7775.969925635584	176.37977554685176
15	9	5.0	0.0	5.0
7	13	5.0	9776.272936512167	433.1880591507258
8	2	5.0	0.0	5.0
14	15	5.0	5885.656761227391	61.24980306471002
19	20	5.0	0.0	5.0
12	18	5.0	11148.80556433843	729.1935398390883
2	8	5.0	7778.545766507197	176.60697108974182
8	7	5.0	5147.982558069264	37.92225299081762
13	7	5.0	0.0	5.0
4	5	5.0	0.0	5.0
26	25	5.0	19967.851089120955	7456.892783781012
32	26	5.0	0.0	5.0
22	23	5.0	6290.306428529229	78.38858094200637
11	17	5.0	10127.316616009723	498.08164010317427
25	19	5.0	0.0	5.0
11	12	5.0	0.0	5.0
24	30	5.0	10326.158102444204	537.9621428413836
4	10	5.0	6029.891478990743	66.9696816758329
5	6	5.0	0.0	5.0
15	14	5.0	7773.5802228266975	176.16919964113023
26	20	5.0	0.0	5.0
5	11	5.0	9541.385461271157	393.49644188366545
15	16	5.0	5577.854869663155	50.37431914436833
12	11	5.0	8883.388289887544	296.9146307047622
28	34	5.0	0.0	5.0
12	6	5.0	0.0	5.0
9	8	5.0	7572.801177039123	159.1585082935536
28	29	5.0	7775.123440993951	176.30516277819936
8	9	5.0	6287.536971658359	78.25942200498083
22	21	5.0	8055.1272840931615	202.34717331915795
18	24	5.0	9775.885398298906	433.1201685057726
2	1	5.0	0.0	5.0
29	23	5.0	0.0	5.0
19	13	5.0	0.0	5.0
9	3	5.0	0.0	5.0
