iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
0	0.0014420322319513845	2.3889985253444657E-4	0.011302346088914672	0.12977911842715828
1	0.010052145360271325	0.001006896608918173	2.987127498021991E-4	0.044500310129179765
2	0.030171176257472232	1.0884734443039612E-4	2.471246980167985E-4	0.03287225532346805
3	0.007308186574801923	9.76220270968442E-5	4.112386075338925E-5	0.022724214852273272
4	0.006629163938941862	2.0441772989432394E-5	6.80938782193774E-6	0.020531653391047566
5	0.0029660644641221756	2.5979949328513996E-6	3.7816345980212773E-6	0.015397939085534329
6	0.0019481854051321967	4.400011480054644E-6	3.920748803731833E-6	0.014815254173424774
7	0.0014316056894985163	1.710993650205772E-6	3.853844269041673E-6	0.01323599981713075
8	7.613830782845499E-4	4.665301776229924E-6	3.3680148822101685E-6	0.013207777804787102
9	7.691471977191444E-4	1.6808343259455683E-6	4.642485314954037E-6	0.012477651780684385
10	7.332366684883462E-4	4.851543573436423E-6	3.500864231398282E-6	0.012619326924031338
11	5.797038651028652E-4	1.7019539976237397E-6	3.5915997946833755E-6	0.01216019127320056
12	5.092649664962812E-4	4.4894589742439095E-6	3.869663066979889E-6	0.012246715549853127
13	3.8646979272161097E-4	1.7282134677776284E-6	3.4070508044825587E-6	0.011935328945727797
14	3.804061875800624E-4	4.73986502869117E-6	3.7657897965504006E-6	0.011993524033102498
15	2.3730665787580207E-4	1.6603271650872387E-6	3.638040933728881E-6	0.011783014952138515
16	3.163585839985883E-4	4.9509117990842455E-6	4.003326528945195E-6	0.011857556920638057
17	1.7573766132683577E-4	1.6736459360622291E-6	3.545515469660643E-6	0.01168146217734678
18	2.670390455243865E-4	4.587473238060191E-6	3.6827150103890816E-6	0.011758383452887489
19	1.40867318193183E-4	1.757199824203859E-6	3.672036049562344E-6	0.011607614919199372
20	2.2863621229196607E-4	4.58579609452503E-6	3.002846355459887E-6	0.011687678344635022
21	1.1153088688620194E-4	1.8130329392240796E-6	2.8178242247323126E-6	0.01155532268900894
22	1.9071381841317958E-4	4.735224225949075E-6	2.663725930718286E-6	0.01162963371950454
23	9.799277237376725E-5	1.66067215190413E-6	2.241361274468723E-6	0.011519109058436672
24	1.7036995268571165E-4	4.6741275883110944E-6	3.170094794890943E-6	0.011585284569707976
25	7.53593781934736E-5	1.6763400477737278E-6	2.8304407987400637E-6	0.011485795493719642
26	1.4648539422312812E-4	4.8244375687733765E-6	3.6576605687566044E-6	0.01154780668924782
27	7.235774957237151E-5	1.7378417714875027E-6	3.2910511537087572E-6	0.01146820395413517
28	1.2375110794005106E-4	4.666332200198298E-6	3.3875888469925286E-6	0.011520160923773948
29	5.2967304974282925E-5	1.6540228072736696E-6	2.2122170715288547E-6	0.01144454338838985
30	1.0522079235031345E-4	4.233361861727403E-6	3.527459126795307E-6	0.01149428603909719
31	5.2502995960046484E-5	1.7099069317128013E-6	2.62065144818191E-6	0.01143428007040781
32	9.311115377552692E-5	4.392923843132834E-6	3.2778810367117828E-6	0.011475980079631798
33	3.7834736212549736E-5	1.6988377063986704E-6	2.1261729005184193E-6	0.01141775980616866
34	7.834847725751715E-5	4.422079035837356E-6	3.4713839582867223E-6	0.011456248130345736
35	3.089313978132946E-5	1.5678539651009515E-6	1.832961153191981E-6	0.011406210053948929
36	6.640646243494253E-5	3.3252461368871167E-6	3.155677869348672E-6	0.011439972123871711
37	2.562845145459569E-5	1.2066190360204843E-6	1.7352067165354867E-6	0.01139776298221773
38	5.589591988219844E-5	1.9281951375571538E-6	3.080095595908716E-6	0.011425804617664626
39	2.2389985697590653E-5	1.0844880119487144E-6	2.0846728432388772E-6	0.011391640789307989
40	4.8527203583836886E-5	1.973191314452727E-6	3.1147369671247205E-6	0.011415596991862342
41	1.8682968011995982E-5	1.5492941973782592E-6	2.167794617147223E-6	0.011386646928814526
42	4.1295951567210665E-5	1.7211775608094726E-6	3.1450305033597914E-6	0.011407219438684613
43	1.574681982363657E-5	1.6104272142491993E-6	2.16874151692803E-6	0.011382204106894389
44	3.499994572908616E-5	1.8510318727793518E-6	3.026141387030279E-6	0.011399894366059038
45	1.334443960032683E-5	2.0463997472131013E-6	2.2890206472503394E-6	0.01137854877316724
46	2.976618203576198E-5	2.0008566882223633E-6	2.7423004655968697E-6	0.011393623418777143
47	1.1100913875017326E-5	2.025369259084364E-6	2.2453727014370983E-6	0.011375321569945251
48	2.5083084111310328E-5	1.3297257198674473E-6	2.5628087886309103E-6	0.011387780569743544
49	9.392862536539148E-6	1.7664850529008902E-6	2.024474298867318E-6	0.011372201769717538
50	2.093101730193947E-5	1.2126865638339979E-6	2.599498047484161E-6	0.011383137765431872
51	8.028306669682905E-6	1.0858921548617673E-6	1.76524850903359E-6	0.011369655315860427
