source 	 destination 	 fft 	 flow 	 cost(min)
13	24	4.0	11083.418681763414	17.47554739508328
10	9	3.0	19963.692994525398	4.906096027309973
16	8	5.0	8404.85625689807	10.773704067562983
24	13	4.0	11072.162059879483	17.420886206853886
14	11	4.0	9340.313967205497	12.075348685593466
9	10	3.0	19901.98618444304	4.882638464424092
11	10	5.0	16141.91304424549	10.091916546494527
11	14	4.0	9303.039751809934	11.947213691441341
8	7	3.0	12082.886446316152	5.536470044296254
10	11	5.0	16276.029623343748	10.263263946084923
7	8	3.0	12142.945098147815	5.587277949932506
8	16	5.0	8386.755891421974	10.724128420084602
