iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
0	0.010412653639956582	2.482927498773657E-4	0.007564334130360173	0.0783005434934686
1	7.316274722848348E-4	9.292935703630878E-5	9.313031390404403E-4	0.04610467158493081
2	7.438436244455726E-5	1.2498510495451143E-6	3.719793799815685E-4	0.017559894049611335
3	9.093576530116998E-6	3.88100339943076E-6	1.633735495076838E-5	0.011453117988758033
4	1.0911255591272706E-6	2.2211460126708715E-7	1.9775578351532985E-6	0.007613924918320802
5	8.142928834553587E-7	1.7395047043899936E-6	3.1890470800766124E-6	0.00481025575039995
6	1.349898504754421E-6	4.964633255610806E-7	2.0572393343298856E-6	0.0039072878116528376
7	1.0562404384462099E-6	1.6299342469050515E-6	2.0588676767907543E-6	0.0028013736815528656
8	1.0706360026313533E-6	5.02571141924868E-7	2.8145757320352516E-6	0.002781842011212232
9	1.131512542218438E-6	1.7036976817097482E-6	1.913559907196216E-6	0.002020452549076457
10	1.0435550128473636E-6	4.7145862880348943E-7	2.8277477471805312E-6	0.002282899304571706
11	9.416216065760707E-7	1.7626067317921823E-6	2.153161062001807E-6	0.0016293929309386668
12	9.441415088629057E-7	4.802527546754476E-7	2.4196547954158376E-6	0.002105460172302842
13	1.055128326266086E-6	1.7458411285531383E-6	2.5895962433297726E-6	0.0014834742313603044
14	8.102848858548839E-7	5.482894884778489E-7	2.9873723530471352E-6	0.0019879335780391694
15	1.0529177064677597E-6	1.7496191266896943E-6	2.9558196118495417E-6	0.0013829822541622239
16	7.921439476588077E-7	5.069743601593402E-7	3.1558286172073124E-6	0.0019319684564951256
17	1.1374240310724204E-6	1.7491581596473793E-6	3.068927855620629E-6	0.001327365287828175
18	6.412748286832581E-7	5.051391326338361E-7	3.0405487733142778E-6	0.0019032476831987166
19	1.1803254953424158E-6	1.7501522805440928E-6	2.5966790964115916E-6	0.0013020706796528225
20	7.042102274645856E-7	5.061214866097785E-7	3.0414025198322037E-6	0.0018831084044106383
21	1.3819003632509208E-6	1.9428979427527082E-6	2.013839247916316E-6	0.001285283149144112
22	7.492438284240066E-7	5.09439459395189E-7	3.0507031455462297E-6	0.0018836749902858552
23	1.4073137103443045E-6	1.9402258751854973E-6	2.275450745381491E-6	0.0012894745072420388
24	7.188294871562917E-7	5.12083861203827E-7	3.0060862278302736E-6	0.0018703162348021607
25	1.2011490568841765E-6	1.9447881994816285E-6	2.5754091059759787E-6	0.0012762169076956376
26	6.758140511653465E-7	5.143375954030915E-7	3.0950013903963125E-6	0.0018679707885151942
27	1.3167989404427871E-6	1.9437409345401946E-6	2.160898940450906E-6	0.0012743699138862974
28	9.131830230879601E-7	5.16379661807953E-7	3.0222509207478154E-6	0.001863088570114968
29	1.126706221321605E-6	1.8384218123390639E-6	2.36185880175821E-6	0.0012707860174727692
30	9.26045691129751E-7	5.217291015879866E-7	3.0838439755154212E-6	0.0018448121338697776
31	1.1450901399312485E-6	1.8793581857412534E-6	2.3757440765770355E-6	0.0012506947506653043
32	7.657570785246648E-7	5.236027712518521E-7	3.12972820137869E-6	0.0018332408601763328
33	1.2314994000117707E-6	1.9229584334867766E-6	2.3107875063432814E-6	0.0012402981632878562
34	7.84843328549556E-7	5.242969570717904E-7	3.3319493435435277E-6	0.0018257072092759952
35	1.1368413194157156E-6	1.966305939626878E-6	2.197026395145407E-6	0.0012345581472156253
36	6.963829854989001E-7	5.281080937002969E-7	3.3458568208244444E-6	0.0018152034928079486
37	1.065841301328696E-6	1.9926202954323458E-6	2.0814464043450442E-6	0.0012260440229058256
38	7.672436551642292E-7	5.319119533719885E-7	2.8651617380859307E-6	0.0018077098283056925
39	1.1117489100431754E-6	1.9873841261563996E-6	2.043821271779933E-6	0.001219171739466951
40	6.246295397582813E-7	5.312523417844162E-7	3.1708303677158156E-6	0.0018245978870126134
41	1.1872929206457883E-6	1.7917874055584093E-6	1.970560463471216E-6	0.0012358374865603095
42	7.563743037453108E-7	5.413530899112118E-7	3.144069373628433E-6	0.0018040092487516812
43	1.2222037424347576E-6	1.7036632653510964E-6	1.960676346723922E-6	0.0012192555171307573
44	6.12469796656967E-7	5.42293104421887E-7	2.7588847735238176E-6	0.0017933267125808117
45	1.0318453743662914E-6	1.7779140845108898E-6	1.8395849378238793E-6	0.001209987608240426
46	7.384135588539564E-7	5.445480536492298E-7	2.6299045576827496E-6	0.0017845515647606502
47	1.1544547598996147E-6	1.7796114087920145E-6	1.8256342906308731E-6	0.001203048821126873
48	6.754635366590378E-7	5.485670365734663E-7	2.8709500294876733E-6	0.0017804901225484393
49	1.1121524240431668E-6	1.6552660584423506E-6	2.2545382446503837E-6	0.0011998018477400452
50	7.019535670504951E-7	5.531618837428809E-7	2.1879272473768197E-6	0.0017798429876990651
51	1.24464245243594E-6	1.7075101564900663E-6	2.2267458944513763E-6	0.00119776444854236
52	7.510259319998269E-7	5.590098158814172E-7	1.5995136137814114E-6	0.0017705437845618732
53	1.1873488208191674E-6	1.8308261117150337E-6	1.822051525768309E-6	0.0011939480503773137
54	9.877208742015142E-7	5.622875840494146E-7	1.7650126457047222E-6	0.0017502847476247307
55	1.1430533461975756E-6	1.6882864405376452E-6	2.335863185987108E-6	0.001164749089186734
56	7.092163049060574E-7	6.100030754963015E-7	2.845235713588856E-6	0.0017715286427053556
57	1.189729441519738E-6	1.7055922993947092E-6	1.9720811931245308E-6	0.001199295065712147
58	7.653388538475525E-7	5.710199763031554E-7	1.5747391409748346E-6	0.001768635585269629
59	1.1250680512775446E-6	1.7784519257268983E-6	1.9920143482510255E-6	0.001175871833025699
60	7.156274702824206E-7	6.186228979077057E-7	2.5694910191775833E-6	0.001781426314049761
61	1.2947645312566536E-6	1.7761987444187E-6	2.049082915789313E-6	0.0012062792727117744
62	7.267080973649698E-7	6.244330941207465E-7	2.7188357633045612E-6	0.0018111157280963353
63	1.0420681392231401E-6	1.8759648561239572E-6	2.173362608770546E-6	0.0012290733478500515
64	7.626098392776726E-7	5.799925431038133E-7	3.1769577886198164E-6	0.0018275138050088957
65	1.2680467779135896E-6	1.7464574770809094E-6	2.224288181751355E-6	0.0012412403238862835
66	7.29405014721074E-7	5.851081372743039E-7	3.187521138703353E-6	0.0018353098738329576
67	1.1868135071368968E-6	1.7287233553542336E-6	2.0173578290094696E-6	0.0012483534337150992
68	6.707859481203116E-7	5.988148883417921E-7	2.912138352351157E-6	0.001798785293497196
69	1.1971534514820803E-6	1.8435038128261638E-6	2.104052226115094E-6	0.0012140422273595464
70	7.739776238802065E-7	5.990090250485025E-7	2.7701124878376504E-6	0.0018104127001931092
