iteration 	 master_gap 	subnet_0_gap 	subnet_1_gap 	full_gap
0	2.0585860097677156E-6	3.270313053693741E-8	0.006030771716570071	0.04652182808281391
1	2.154434963763663E-9	1.8919109219250885E-6	9.189492266988841E-4	0.04240149458675835
2	2.1441448616599246E-9	5.71555681672109E-8	5.10521753163129E-5	0.03967966566532666
3	1.439167340855363E-9	8.672424434141845E-8	7.725454143847621E-6	0.03840658792742524
4	1.4398362502276996E-9	5.16948384099436E-8	7.152290435463726E-7	0.03754697064584267
5	1.288771200869121E-9	6.563217669341981E-8	9.079643170650797E-8	0.036964393409100404
6	1.3554153355244125E-9	3.9759189274235496E-9	2.5443793183477226E-8	0.03656231896051321
7	1.370967894764874E-9	1.7405372698675592E-9	2.4502419093686E-8	0.03627616863148031
8	1.272941529961713E-9	1.7376926564338646E-9	2.545837074485746E-8	0.03606390505211121
9	1.2472706201194228E-9	1.7470919155826437E-9	2.717968916599034E-8	0.03589870642273996
10	1.2462121334877452E-9	1.7232086868546048E-9	2.514738617342971E-8	0.035763673880288005
11	1.2692349393716995E-9	1.6908096034384812E-9	2.4564039136087956E-8	0.03564823743512069
12	1.316181608146394E-9	1.6391147328320699E-9	2.5312948292999238E-8	0.035545820041606446
13	1.2529177695341787E-9	1.6338581598773771E-9	2.4558824196496687E-8	0.03545234988753909
14	1.2614348454675905E-9	1.6148387071979187E-9	2.5315947227433355E-8	0.03536531373738683
15	1.3664279707725768E-9	1.5573213829611632E-9	2.4990945535208198E-8	0.035283166679442424
16	1.272392080586826E-9	1.7209885738722619E-9	2.4888313632231984E-8	0.035204961094170484
17	1.2608005750536222E-9	1.6942929281782426E-9	2.4714288504590343E-8	0.035130114359905984
18	1.2697550788587364E-9	1.6878406450260286E-9	2.355467598746941E-8	0.03505826226298214
19	1.2392517012571602E-9	1.6517180956299171E-9	2.4552407551503563E-8	0.034989174175201976
20	1.3609605664655078E-9	1.5878096615296045E-9	2.2367387941812922E-8	0.0349226916168901
21	1.262844939731167E-9	1.888214917755704E-9	2.5294259464736513E-8	0.03485870459703566
22	1.4449121898962858E-9	1.8427427361800142E-9	2.3248731939595757E-8	0.034797120053185915
23	1.515874092916647E-9	1.787669567931971E-9	2.3806007609650237E-8	0.03473785889940051
24	1.232404733819692E-9	1.667123106230406E-9	2.4448834845536283E-8	0.0346703671059605
25	1.2510403823995375E-9	1.5998312674625481E-9	2.4274031229509774E-8	0.03460459675739502
26	1.3334312543022975E-9	1.5851027157509634E-9	2.5306208462083646E-8	0.03454343810303773
27	1.3907179852168383E-9	1.8597662299058015E-9	2.462351222920489E-8	0.03448654423164865
