source	dest	fft	coef	power	capacity
1488	1487	0.3625	0.15	4.0	1300.0
6621	6619	0.268965703	0.15	4.0	500.0
1544	1504	1.02580579	0.15	4.0	450.0
3845	3837	0.144827686	0.15	4.0	1750.0
2699	7317	0.389999805	0.15	4.0	350.0
4592	6373	0.614999693	0.15	4.0	350.0
1669	1629	0.054545405	0.15	4.0	475.0
3843	3833	0.321951377	0.15	4.0	5900.0
6223	4931	0.7	0.15	4.0	2775.0
4068	4071	0.328571429	0.15	4.0	7650.0
3539	3588	0.35172438	0.15	4.0	1000.0
1436	1443	0.143478198	0.15	4.0	1050.0
1167	4099	0.457142857	0.15	4.0	7650.0
7238	7237	2.383333333	0.15	4.0	1850.0
2764	3855	0.206250129	0.15	4.0	1800.0
1434	1483	1.059574919	0.15	4.0	575.0
1548	1459	0.531428875	0.15	4.0	925.0
1509	1510	0.345454545	0.15	4.0	1650.0
6768	2702	0.191489443	0.15	4.0	575.0
4650	7041	0.35999982	0.15	4.0	350.0
1471	1435	0.091304308	0.15	4.0	1050.0
1471	1433	0.217021369	0.15	4.0	575.0
2730	1747	1.01999949	0.15	4.0	350.0
4093	4097	0.618750387	0.15	4.0	3000.0
1486	1482	0.143478198	0.15	4.0	1050.0
6297	7465	0.316666667	0.15	4.0	1850.0
3512	3923	0.218181818	0.15	4.0	950.0
6656	4933	0.95	0.15	4.0	1850.0
4558	4557	1.469999265	0.15	4.0	350.0
3870	3869	0.754838223	0.15	4.0	1750.0
3519	4053	0.709090909	0.15	4.0	950.0
1263	1264	0.6	0.15	4.0	1950.0
3789	3849	0.117073228	0.15	4.0	5900.0
6619	6621	0.268965703	0.15	4.0	500.0
3845	3844	0.509090909	0.15	4.0	1950.0
3514	3921	0.363636364	0.15	4.0	1900.0
3253	3254	0.165517356	0.15	4.0	500.0
2793	3549	2.209757175	0.15	4.0	5900.0
3518	2841	0.272727273	0.15	4.0	1900.0
3974	3973	0.745454545	0.15	4.0	1900.0
3038	3239	0.7448281	0.15	4.0	500.0
6804	1460	0.0375	0.15	4.0	650.0
3193	3187	0.218181818	0.15	4.0	2850.0
1640	1660	0.32727243	0.15	4.0	475.0
3380	3379	0.12	0.15	4.0	550.0
2922	2977	0.337500211	0.15	4.0	3000.0
2215	7466	0.548936404	0.15	4.0	1150.0
3272	6619	0.63000063	0.15	4.0	400.0
7041	4650	0.35999982	0.15	4.0	350.0
2930	2927	0.487500305	0.15	4.0	2000.0
7317	2699	0.389999805	0.15	4.0	350.0
1436	1435	0.225	0.15	4.0	650.0
1263	1289	0.181818182	0.15	4.0	1900.0
5008	5028	0.566666667	0.15	4.0	1850.0
3365	3274	0.600000414	0.15	4.0	500.0
3376	3375	0.38	0.15	4.0	550.0
2717	6618	0.944999528	0.15	4.0	350.0
3239	3038	0.7448281	0.15	4.0	500.0
3255	3272	0.331034711	0.15	4.0	500.0
4999	4930	0.881250551	0.15	4.0	1800.0
4933	7291	0.433333333	0.15	4.0	1850.0
6221	6224	0.533333333	0.15	4.0	2775.0
3780	3784	0.35172438	0.15	4.0	500.0
4183	7465	0.090909091	0.15	4.0	1650.0
1459	1451	0.318750199	0.15	4.0	500.0
3876	3869	0.475862397	0.15	4.0	1000.0
2926	2934	1.055999155	0.15	4.0	400.0
3187	3193	0.218181818	0.15	4.0	2850.0
2841	3928	0.509090909	0.15	4.0	1900.0
1475	1477	0.2625	0.15	4.0	650.0
3657	3659	0.103448347	0.15	4.0	500.0
6792	1972	0.2	0.15	4.0	825.0
1483	1434	1.059574919	0.15	4.0	575.0
1477	1475	0.2625	0.15	4.0	650.0
2997	2933	0.393750246	0.15	4.0	2000.0
7466	2281	1.963636364	0.15	4.0	1650.0
6117	1490	0.0375	0.15	4.0	650.0
1686	1601	0.206896694	0.15	4.0	1750.0
7078	7081	0.17999991	0.15	4.0	350.0
4803	6722	0.548936404	0.15	4.0	575.0
1674	1676	0.709090264	0.15	4.0	475.0
3205	3064	0.393103719	0.15	4.0	1750.0
6629	6658	0.981818182	0.15	4.0	1650.0
3659	3657	0.103448347	0.15	4.0	500.0
4026	3536	0.527272727	0.15	4.0	1950.0
3586	3587	0.581818182	0.15	4.0	1950.0
4072	3974	0.636363636	0.15	4.0	1950.0
3208	3203	0.472727273	0.15	4.0	2925.0
3274	3365	0.600000414	0.15	4.0	500.0
3382	3383	0.48	0.15	4.0	1100.0
1676	1674	0.709090264	0.15	4.0	475.0
1747	2725	1.49999925	0.15	4.0	350.0
1452	1453	0.693750434	0.15	4.0	500.0
6144	2791	0.307317223	0.15	4.0	11800.0
2791	2793	0.073170767	0.15	4.0	5900.0
1546	1542	0.514286008	0.15	4.0	925.0
1747	2730	1.01999949	0.15	4.0	350.0
4028	3581	0.371428571	0.15	4.0	7650.0
1494	6118	0.175	0.15	4.0	650.0
3870	3780	0.425806177	0.15	4.0	1750.0
7284	7270	0.091304308	0.15	4.0	1050.0
6658	6629	0.981818182	0.15	4.0	1650.0
3181	3176	0.109090909	0.15	4.0	1900.0
1544	1543	1.122579921	0.15	4.0	450.0
1469	7366	0.6875	0.15	4.0	650.0
1650	1524	0.077419305	0.15	4.0	1750.0
3928	2841	0.509090909	0.15	4.0	1900.0
3849	2786	0.058536614	0.15	4.0	11800.0
3201	3064	0.414285714	0.15	4.0	7650.0
2702	6768	0.191489443	0.15	4.0	575.0
1542	1546	0.514286008	0.15	4.0	925.0
1538	1567	0.586046239	0.15	4.0	8325.0
1524	1650	0.077419305	0.15	4.0	1750.0
2702	6767	0.076595777	0.15	4.0	575.0
1436	1482	0.6625	0.15	4.0	650.0
2933	2997	0.393750246	0.15	4.0	2000.0
6117	6118	0.05	0.15	4.0	650.0
3835	3841	0.363636364	0.15	4.0	1900.0
6721	4800	0.855319513	0.15	4.0	1150.0
1498	1487	0.65	0.15	4.0	650.0
1477	1441	0.1	0.15	4.0	650.0
6766	6998	0.523404478	0.15	4.0	575.0
1542	6799	0.764999618	0.15	4.0	350.0
1490	6117	0.0375	0.15	4.0	650.0
2933	2992	0.675000422	0.15	4.0	3000.0
3385	3271	0.212903088	0.15	4.0	1750.0
3841	3835	0.363636364	0.15	4.0	1900.0
2281	7466	1.963636364	0.15	4.0	1650.0
6133	3066	0.5	0.15	4.0	7650.0
1565	1564	0.240000137	0.15	4.0	925.0
1459	1548	0.531428875	0.15	4.0	925.0
7385	7110	0.1125	0.15	4.0	1300.0
3588	3539	0.35172438	0.15	4.0	1000.0
1471	7372	1.094999453	0.15	4.0	350.0
2724	2723	1.109999445	0.15	4.0	350.0
3588	3538	0.236363636	0.15	4.0	1950.0
3785	3834	0.127272727	0.15	4.0	1950.0
1492	1493	0.3	0.15	4.0	650.0
3855	2764	0.206250129	0.15	4.0	1800.0
6962	5206	1.783333333	0.15	4.0	1850.0
1563	1565	0.272727273	0.15	4.0	1650.0
3532	3535	0.090909091	0.15	4.0	1900.0
6577	2722	0.487500305	0.15	4.0	500.0
2962	2961	0.58	0.15	4.0	400.0
3532	3533	0.272727273	0.15	4.0	1900.0
1469	1476	0.25	0.15	4.0	650.0
1565	1563	0.272727273	0.15	4.0	1650.0
7372	1471	1.094999453	0.15	4.0	350.0
6373	4592	0.614999693	0.15	4.0	350.0
1536	1568	0.490909091	0.15	4.0	1000.0
2726	2723	0.449999775	0.15	4.0	350.0
2841	3518	0.272727273	0.15	4.0	1900.0
6365	4941	2.418751512	0.15	4.0	500.0
3780	3870	0.425806177	0.15	4.0	1750.0
1487	1498	0.65	0.15	4.0	650.0
7466	2215	0.548936404	0.15	4.0	1150.0
1495	1450	0.413792961	0.15	4.0	4800.0
1433	1471	0.217021369	0.15	4.0	575.0
4941	6365	2.418751512	0.15	4.0	500.0
1610	1608	0.144827686	0.15	4.0	1750.0
6618	2717	0.944999528	0.15	4.0	350.0
4650	4559	0.53999973	0.15	4.0	350.0
4784	4788	0.868085476	0.15	4.0	1150.0
1972	6792	0.2	0.15	4.0	825.0
7114	7112	0.95999952	0.15	4.0	350.0
1608	1609	0.307317223	0.15	4.0	8850.0
6799	1542	0.764999618	0.15	4.0	350.0
1289	1601	0.327272727	0.15	4.0	1950.0
7237	7238	2.383333333	0.15	4.0	1850.0
2920	6384	0.374999813	0.15	4.0	350.0
1450	6802	0.156521671	0.15	4.0	1050.0
6767	2702	0.076595777	0.15	4.0	575.0
1504	1544	1.02580579	0.15	4.0	450.0
4069	4071	0.662069422	0.15	4.0	1750.0
1441	1445	0.4375	0.15	4.0	650.0
1493	1445	0.3875	0.15	4.0	650.0
7366	1469	0.6875	0.15	4.0	650.0
4053	3519	0.709090909	0.15	4.0	950.0
5184	5185	0.685714678	0.15	4.0	2775.0
3869	3877	0.580644787	0.15	4.0	875.0
1289	1263	0.181818182	0.15	4.0	1900.0
1487	1483	0.331915035	0.15	4.0	575.0
