source	dest	fft	coef	power	capacity
192	193	1.666667	1.0	4.0	2800.0
474	373	14.333333	1.0	4.0	900.0
139	695	2.0	1.0	4.0	2800.0
81	324	1.0E-4	0.0	4.0	999999.0
258	888	2.666667	1.0	4.0	900.0
708	44	1.0E-4	0.0	4.0	999999.0
861	46	1.0E-4	0.0	4.0	999999.0
16	770	1.0E-4	0.0	4.0	999999.0
296	101	7.333333	1.0	4.0	900.0
229	231	7.666667	1.0	4.0	2800.0
568	10	1.0E-4	0.0	4.0	999999.0
818	1	1.0E-4	0.0	4.0	999999.0
397	395	4.333333	1.0	4.0	900.0
763	759	10.666667	1.0	4.0	600.0
767	368	9.666667	1.0	4.0	600.0
863	567	13.0	1.0	4.0	900.0
99	100	0.333333	1.0	4.0	2400.0
843	844	10.333333	1.0	4.0	2800.0
769	767	6.333333	1.0	4.0	600.0
248	247	1.666667	1.0	4.0	600.0
809	707	1.0	1.0	4.0	2400.0
456	24	1.0E-4	0.0	4.0	999999.0
42	830	1.0E-4	0.0	4.0	999999.0
885	935	0.666667	1.0	4.0	2400.0
42	912	1.0E-4	0.0	4.0	999999.0
364	335	1.0	1.0	4.0	900.0
330	321	4.0	1.0	4.0	2400.0
745	778	4.666667	1.0	4.0	600.0
45	936	1.0E-4	0.0	4.0	999999.0
312	94	1.0E-4	0.0	4.0	999999.0
457	59	1.0E-4	0.0	4.0	999999.0
887	883	5.666667	1.0	4.0	600.0
368	311	15.333333	1.0	4.0	2800.0
780	786	5.666667	1.0	4.0	2800.0
689	684	7.0	1.0	4.0	600.0
705	799	21.333333	1.0	4.0	900.0
332	227	16.0	1.0	4.0	2400.0
373	366	19.666667	1.0	4.0	900.0
266	269	6.666667	1.0	4.0	900.0
16	769	1.0E-4	0.0	4.0	999999.0
934	45	1.0E-4	0.0	4.0	999999.0
376	883	9.0	1.0	4.0	600.0
472	17	1.0E-4	0.0	4.0	999999.0
261	788	8.666667	1.0	4.0	900.0
40	801	1.0E-4	0.0	4.0	999999.0
45	934	1.0E-4	0.0	4.0	999999.0
917	796	18.666667	1.0	4.0	600.0
738	79	1.0E-4	0.0	4.0	999999.0
701	41	1.0E-4	0.0	4.0	999999.0
781	2	1.0E-4	0.0	4.0	999999.0
305	298	18.333333	1.0	4.0	2400.0
313	455	3.0	1.0	4.0	2800.0
749	304	13.333333	1.0	4.0	900.0
796	43	1.0E-4	0.0	4.0	999999.0
421	426	4.333333	1.0	4.0	2400.0
297	299	14.666667	1.0	4.0	900.0
393	869	2.0	1.0	4.0	2400.0
783	564	0.666667	1.0	4.0	600.0
291	909	1.0	1.0	4.0	2800.0
465	135	8.0	1.0	4.0	2800.0
81	322	1.0E-4	0.0	4.0	999999.0
205	204	1.0	1.0	4.0	600.0
62	266	1.0E-4	0.0	4.0	999999.0
273	272	0.666667	1.0	4.0	2400.0
904	8	1.0E-4	0.0	4.0	999999.0
754	972	3.666667	1.0	4.0	900.0
695	691	0.666667	1.0	4.0	2800.0
589	590	7.0	1.0	4.0	2800.0
48	302	1.0E-4	0.0	4.0	999999.0
584	983	1.0E-4	0.0	4.0	999999.0
310	269	18.0	1.0	4.0	2400.0
913	42	1.0E-4	0.0	4.0	999999.0
880	882	3.666667	1.0	4.0	600.0
684	13	1.0E-4	0.0	4.0	999999.0
266	145	7.0	1.0	4.0	900.0
40	800	1.0E-4	0.0	4.0	999999.0
415	416	1.0	1.0	4.0	2800.0
782	38	1.0E-4	0.0	4.0	999999.0
861	47	1.0E-4	0.0	4.0	999999.0
143	140	2.666667	1.0	4.0	2800.0
96	894	1.0E-4	0.0	4.0	999999.0
315	366	24.0	1.0	4.0	2800.0
149	150	1.333333	1.0	4.0	2400.0
213	979	1.0E-4	0.0	4.0	999999.0
883	376	10.0	1.0	4.0	600.0
812	815	10.0	1.0	4.0	2800.0
232	7	1.0E-4	0.0	4.0	999999.0
733	24	1.0E-4	0.0	4.0	999999.0
328	329	1.666667	1.0	4.0	900.0
760	569	6.666667	1.0	4.0	600.0
62	264	1.0E-4	0.0	4.0	999999.0
266	62	1.0E-4	0.0	4.0	999999.0
83	274	1.0E-4	0.0	4.0	999999.0
212	206	0.666667	1.0	4.0	600.0
936	934	7.333333	1.0	4.0	600.0
745	740	30.666667	1.0	4.0	2400.0
288	676	8.666667	1.0	4.0	2400.0
911	465	11.333333	1.0	4.0	2400.0
5	753	1.0E-4	0.0	4.0	999999.0
370	17	1.0E-4	0.0	4.0	999999.0
5	752	1.0E-4	0.0	4.0	999999.0
174	132	1.666667	1.0	4.0	2800.0
8	899	1.0E-4	0.0	4.0	999999.0
137	136	3.0	1.0	4.0	2800.0
779	303	24.0	1.0	4.0	2400.0
788	785	7.0	1.0	4.0	600.0
646	231	13.0	1.0	4.0	2800.0
800	796	1.666667	1.0	4.0	600.0
739	37	1.0E-4	0.0	4.0	999999.0
901	680	18.333333	1.0	4.0	900.0
