source	dest	fft	coef	power	capacity
152	151	0.621643949	0.15	4.0	7200.0
354	370	2.0	0.15	4.0	5400.0
350	126	0.5	0.15	4.0	1800.0
121	120	0.545229244	0.15	4.0	7200.0
324	129	0.5	0.15	4.0	1800.0
343	329	1.0	0.15	4.0	5400.0
408	211	0.5	0.15	4.0	1800.0
45	341	1.0	0.15	4.0	5400.0
400	399	0.5	0.15	4.0	5400.0
381	382	0.5	0.15	4.0	5400.0
248	247	0.392606361	0.15	4.0	9000.0
340	325	0.359848485	0.15	4.0	5400.0
406	38	0.149068323	0.15	4.0	12600.0
313	314	0.779924242	0.15	4.0	5400.0
388	405	2.0	0.15	4.0	5400.0
350	351	0.859848485	0.15	4.0	5400.0
124	123	0.8614209	0.15	4.0	7200.0
251	250	0.054522924	0.15	4.0	9000.0
344	343	2.0	0.15	4.0	5400.0
384	385	2.0	0.15	4.0	5400.0
127	126	0.272614622	0.15	4.0	7200.0
403	404	1.0	0.15	4.0	5400.0
6	213	1.090458488	0.15	4.0	9000.0
322	18	1.0	0.15	4.0	5400.0
387	371	2.0	0.15	4.0	5400.0
45	340	1.0	0.15	4.0	5400.0
341	342	1.0	0.15	4.0	5400.0
50	373	1.0	0.15	4.0	5400.0
407	53	1.059848485	0.15	4.0	5400.0
316	315	1.0	0.15	4.0	5400.0
212	408	0.5	0.15	4.0	1800.0
380	19	1.0	0.15	4.0	5400.0
276	296	2.0	0.15	4.0	5400.0
372	373	2.0	0.15	4.0	5400.0
402	37	0.149068323	0.15	4.0	12600.0
34	385	0.149068323	0.15	4.0	12600.0
239	238	0.229037588	0.15	4.0	9000.0
157	349	0.5	0.15	4.0	1800.0
297	298	0.5	0.15	4.0	5400.0
402	385	2.0	0.15	4.0	5400.0
30	341	0.149068323	0.15	4.0	12600.0
52	402	1.0	0.15	4.0	5400.0
20	397	1.0	0.15	4.0	5400.0
127	350	0.5	0.15	4.0	1800.0
328	329	1.0	0.15	4.0	5400.0
413	21	1.0	0.15	4.0	5400.0
405	414	2.0	0.15	4.0	5400.0
133	132	0.468814539	0.15	4.0	7200.0
387	388	2.0	0.15	4.0	5400.0
130	129	0.272614622	0.15	4.0	7200.0
161	160	0.272614622	0.15	4.0	7200.0
370	386	2.0	0.15	4.0	5400.0
385	34	0.149068323	0.15	4.0	12600.0
414	405	2.0	0.15	4.0	5400.0
18	348	1.0	0.15	4.0	5400.0
390	391	0.720075758	0.15	4.0	5400.0
381	160	0.5	0.15	4.0	1800.0
21	412	1.0	0.15	4.0	5400.0
164	163	0.272614622	0.15	4.0	7200.0
365	366	0.5	0.15	4.0	5400.0
322	323	2.0	0.15	4.0	5400.0
158	157	0.8614209	0.15	4.0	7200.0
384	367	2.279924242	0.15	4.0	5400.0
403	386	2.0	0.15	4.0	5400.0
30	340	0.149068323	0.15	4.0	12600.0
154	323	0.5	0.15	4.0	1800.0
353	354	1.0	0.15	4.0	5400.0
327	315	1.079924242	0.15	4.0	5400.0
385	402	2.0	0.15	4.0	5400.0
310	313	0.279924242	0.15	4.0	5400.0
406	389	2.0	0.15	4.0	5400.0
416	23	1.0	0.15	4.0	5400.0
351	367	2.0	0.15	4.0	5400.0
399	400	0.5	0.15	4.0	5400.0
155	154	0.316191656	0.15	4.0	7200.0
323	153	0.5	0.15	4.0	1800.0
147	57	0.333333333	0.15	4.0	9000.0
329	343	1.0	0.15	4.0	5400.0
19	364	1.0	0.15	4.0	5400.0
368	369	1.420075758	0.15	4.0	5400.0
21	413	1.0	0.15	4.0	5400.0
355	343	2.0	0.15	4.0	5400.0
325	326	0.859848485	0.15	4.0	5400.0
389	50	1.0	0.15	4.0	5400.0
149	148	0.272614622	0.15	4.0	7200.0
371	372	2.0	0.15	4.0	5400.0
299	315	1.920075758	0.15	4.0	5400.0
343	355	2.0	0.15	4.0	5400.0
402	403	1.0	0.15	4.0	5400.0
22	414	1.0	0.15	4.0	5400.0
386	370	2.0	0.15	4.0	5400.0
354	355	1.0	0.15	4.0	5400.0
366	124	0.5	0.15	4.0	1800.0
367	384	2.279924242	0.15	4.0	5400.0
328	327	1.0	0.15	4.0	5400.0
384	401	2.0	0.15	4.0	5400.0
356	344	2.0	0.15	4.0	5400.0
37	402	0.149068323	0.15	4.0	12600.0
351	350	0.859848485	0.15	4.0	5400.0
340	351	1.720075758	0.15	4.0	5400.0
404	403	1.0	0.15	4.0	5400.0
50	389	1.0	0.15	4.0	5400.0
296	310	1.579924242	0.15	4.0	5400.0
325	324	0.579924242	0.15	4.0	5400.0
387	386	1.0	0.15	4.0	5400.0
165	164	1.090458488	0.15	4.0	7200.0
353	341	2.0	0.15	4.0	5400.0
399	398	0.579924242	0.15	4.0	5400.0
355	371	2.0	0.15	4.0	5400.0
35	373	0.149068323	0.15	4.0	12600.0
298	299	1.140151515	0.15	4.0	5400.0
342	341	1.0	0.15	4.0	5400.0
52	401	1.0	0.15	4.0	5400.0
348	18	1.0	0.15	4.0	5400.0
372	388	2.0	0.15	4.0	5400.0
153	152	0.697852127	0.15	4.0	7200.0
397	20	1.0	0.15	4.0	5400.0
390	389	2.0	0.15	4.0	5400.0
373	35	0.149068323	0.15	4.0	12600.0
156	155	0.621643949	0.15	4.0	7200.0
162	161	0.621643949	0.15	4.0	7200.0
340	45	1.0	0.15	4.0	5400.0
407	38	0.149068323	0.15	4.0	12600.0
349	156	0.5	0.15	4.0	1800.0
22	415	1.0	0.15	4.0	5400.0
315	316	2.579924242	0.15	4.0	5400.0
159	158	0.272614622	0.15	4.0	7200.0
381	380	2.0	0.15	4.0	5400.0
17	276	1.0	0.15	4.0	5400.0
123	122	0.272614622	0.15	4.0	7200.0
401	37	0.149068323	0.15	4.0	12600.0
298	134	0.5	0.15	4.0	1800.0
402	52	1.0	0.15	4.0	5400.0
369	370	1.0	0.15	4.0	5400.0
150	149	0.349029327	0.15	4.0	7200.0
366	367	0.859848485	0.15	4.0	5400.0
325	340	0.359848485	0.15	4.0	5400.0
384	383	0.420075758	0.15	4.0	5400.0
324	325	0.579924242	0.15	4.0	5400.0
298	297	0.5	0.15	4.0	5400.0
404	405	2.0	0.15	4.0	5400.0
341	327	1.0	0.15	4.0	5400.0
315	299	1.920075758	0.15	4.0	5400.0
371	355	2.0	0.15	4.0	5400.0
354	353	1.0	0.15	4.0	5400.0
407	408	1.079924242	0.15	4.0	5400.0
251	391	0.5	0.15	4.0	1800.0
385	49	1.0	0.15	4.0	5400.0
5	165	1.090458488	0.15	4.0	9000.0
387	404	2.0	0.15	4.0	5400.0
406	415	2.0	0.15	4.0	5400.0
351	352	0.720075758	0.15	4.0	5400.0
401	384	2.0	0.15	4.0	5400.0
120	119	0.272614622	0.15	4.0	7200.0
149	297	0.5	0.15	4.0	1800.0
390	407	2.579924242	0.15	4.0	5400.0
276	17	1.0	0.15	4.0	5400.0
313	310	0.279924242	0.15	4.0	5400.0
372	371	2.0	0.15	4.0	5400.0
212	211	0.272614622	0.15	4.0	7200.0
348	349	2.0	0.15	4.0	5400.0
126	125	0.8614209	0.15	4.0	7200.0
132	131	0.316191656	0.15	4.0	7200.0
342	343	1.0	0.15	4.0	5400.0
366	365	0.5	0.15	4.0	5400.0
369	368	1.420075758	0.15	4.0	5400.0
129	128	0.316191656	0.15	4.0	7200.0
364	365	2.0	0.15	4.0	5400.0
135	134	0.272614622	0.15	4.0	7200.0
328	342	1.0	0.15	4.0	5400.0
404	387	2.0	0.15	4.0	5400.0
299	300	1.0	0.15	4.0	5400.0
135	298	0.5	0.15	4.0	1800.0
355	354	1.0	0.15	4.0	5400.0
374	247	0.5	0.15	4.0	1800.0
327	326	1.579924242	0.15	4.0	5400.0
407	390	2.579924242	0.15	4.0	5400.0
324	323	0.5	0.15	4.0	5400.0
132	314	0.5	0.15	4.0	1800.0
367	368	0.720075758	0.15	4.0	5400.0
296	276	2.0	0.15	4.0	5400.0
340	30	0.149068323	0.15	4.0	12600.0
118	5	1.090458488	0.15	4.0	9000.0
414	22	1.0	0.15	4.0	5400.0
369	49	1.0	0.15	4.0	5400.0
