iteration 	 gap 	 fullGap
0	51.04211897587577	0.0
1	1.2971188512621303	0.8474601813280659
2	1.4797837572939676	0.8524347367503449
3	1.4035562481150037	0.7467613150841053
4	1.059427219925531	0.696149259291006
5	0.6362839199321236	0.6783519074776649
6	0.5358893041299908	0.5976664470773803
7	0.40525553368618805	0.501135631340762
8	0.3919716522330243	0.41644210602311127
9	0.3182338538184779	0.29447708183351784
10	0.19522163738784604	0.1584983981403093
11	0.10925361748061757	0.09129726096034219
12	0.08584721986674708	0.07406139352220409
13	0.06668309084846874	0.059463623060245996
14	0.051008274577193154	0.043487168542804544
15	0.04267898331119099	0.03500161516698852
16	0.03321506854999758	0.027998457958045897
17	0.027298950736627737	0.02258910642871015
18	0.021538645037661473	0.020500271313537044
19	0.016646548190950662	0.01617675723906442
20	0.013844764130371653	0.014840796871823714
21	0.01064365341005718	0.01252997837175529
22	0.007869046242743056	0.01046065963324816
23	0.0056898828225447375	0.008781318983517195
24	0.004091694983259414	0.007626160363713552
25	0.0032333952601497286	0.006943706775651037
26	0.0023782979779681953	0.006417763833216128
27	0.0019198891593005141	0.006063790234851152
28	0.0014916278310587055	0.00584572071399081
29	0.0012444154513292123	0.0057047926363706924
30	0.0010436750423495557	0.005587974838320409
31	8.543466988129152E-4	0.005483219947580831
32	7.120176989865525E-4	0.005404981239467865
33	5.927441807519029E-4	0.005341814631739106
34	4.927971934071772E-4	0.0052943111410997945
35	4.0882946003412905E-4	0.005256251619311092
36	3.38222534455914E-4	0.005225471427342532
37	2.8276545655757596E-4	0.005197986745191008
38	3.0861738460823194E-4	0.005215305500001377
39	2.1545246898760224E-4	0.005173506575272047
40	2.456468677339087E-4	0.005192866099088644
41	1.6976720231271175E-4	0.005158520832085678
42	2.001334802302958E-4	0.005177432727158093
43	1.3781831242310307E-4	0.0051491831715123615
44	1.6596688152867696E-4	0.005166516777583174
45	1.1462936519289298E-4	0.005143234146023468
46	1.3966415880963554E-4	0.0051585723108412695
47	9.720411312417798E-5	0.005139309409481485
48	1.1900774736548523E-4	0.00515263772363872
49	8.372213450472503E-5	0.0051366226265195936
50	1.0379901334426176E-4	0.005152898545508933
51	7.343930348236787E-5	0.0051400110621564465
52	8.994158355858588E-5	0.005158985040331965
53	6.453556763970404E-5	0.005148296327071256
54	7.886436914742043E-5	0.005164513178586128
55	5.7302684509330465E-5	0.005155546278123868
56	6.975746937174671E-5	0.005169430362375382
57	5.132267122763127E-5	0.0051618635394165
58	6.215283084305973E-5	0.005173787929339979
59	4.63135157586163E-5	0.00516736739792889
60	5.574819521502059E-5	0.005177646427811489
61	4.2071970442677996E-5	0.00517216959298894
62	5.031298265502131E-5	0.0051810651257565565
63	3.844724606031402E-5	0.005176369405597181
64	3.276316340990691E-5	0.005175502965653056
65	4.1632337261419764E-5	0.005184447965258299
66	3.244359066105052E-5	0.00518093483143911
67	3.912683302960933E-5	0.005187799205919386
68	3.041721823237087E-5	0.005184434163130303
69	2.606805614194217E-5	0.00518366867105613
70	3.299267137281969E-5	0.005190418040147304
71	2.6179448238854594E-5	0.005187917535113495
72	3.148108603822605E-5	0.005193129375300587
73	2.4881280729670014E-5	0.005190668871233539
74	2.148555480331696E-5	0.005189995983968854
75	2.6902825428807995E-5	0.0051951210416820714
76	2.173192440101424E-5	0.005193309657493095
77	1.894104750091477E-5	0.005192818345454042
78	2.4256295342017813E-5	0.005197547691124904
79	2.058533873185907E-5	0.005196299030014506
80	1.8679394724150347E-5	0.0051959507767184165
81	1.7470453552836893E-5	0.005196033813683831
82	1.6623191718799094E-5	0.005196265834832348
83	1.5948547009226405E-5	0.00519654041398343
84	1.5365599685315897E-5	0.005196814192183319
85	1.4838150135900888E-5	0.005197071982795287
86	1.4349795356864761E-5	0.005197310072948436
87	1.3892953854361534E-5	0.0051975291197586815
88	1.3463930242946832E-5	0.00519773118138922
89	1.7222433566525125E-5	0.005200812703318958
90	1.574315789766059E-5	0.005200203322931474
91	1.461854222137826E-5	0.005199835840583367
92	1.3731854432637311E-5	0.005199640933439942
93	1.301002268798373E-5	0.0051995641269976245
94	1.2403160784305113E-5	0.005199567918469206
95	1.1899766541730372E-5	0.005199617165186909
96	1.1468374344722202E-5	0.005199694302252755
97	1.1190878211875002E-5	0.005199833751411309
98	1.1154485172641114E-5	0.005200101045527816
99	1.3819379773216344E-5	0.00520247149321118
100	1.3070102405685293E-5	0.005202310026918733
101	1.2454873358859204E-5	0.005202221270178109
102	1.193832449294273E-5	0.005202194431591645
103	1.1498467853359253E-5	0.0052022155292241745
104	1.113646018024884E-5	0.005202267505272973
105	1.0850027225540905E-5	0.005202348761603859
106	1.0979338482753756E-5	0.005202623969978504
