iteration 	 master_max 	 master_avg 	subnet_0_max 	 subnet_0_avg 	subnet_1_max 	 subnet_1_avg 	full_max 	 full_avg
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NaN
1	17322.878491707448	3526.0873203942465	2590.099726114055	208.0681152611581	8139.614114947849	522.6165473172946	5156.392243981316	835.6776838069388
2	4631.418235864085	941.963663879693	10523.939902694872	918.2390723625873	1251.1696793622104	92.95266475471009	9008.533514110284	2052.4265293789144
3	5704.853496095875	1874.3286644920313	4607.644662266715	261.49263310488755	1087.790384108591	132.6163230851589	8601.340227254914	2065.1757209556076
4	9135.098425097083	2001.8821284211688	4909.791779145572	296.94721269724334	585.4357944063685	78.74877374325516	7305.768521013051	1820.737830799232
5	4135.732436128857	1185.3872763465556	1499.210465771287	96.85368611851118	1023.0535154458498	102.40403768928905	5472.229257964633	1543.1412105291972
6	3396.762623115414	935.7881538301067	730.8014666143708	50.785193967970564	220.3148195794438	20.940910690641342	4340.291117421854	1249.9541525138472
7	3233.4362695607456	849.7911277056686	385.671249443169	36.0556382146015	573.0977710987968	28.669598658613562	3440.1523735512837	1039.1839437801748
8	2555.911219726111	708.4365578750891	350.63211821427467	31.382135405707444	0.07900658727908194	0.004389254848837886	2750.3132367995986	818.4553687610539
9	2436.5588627675083	665.5242833771152	284.8687281987595	24.121064733300322	19.45490291094802	1.0808279394971123	1917.4973778282615	665.1517595673852
10	2244.400809633228	627.6696821001112	236.6378600491073	11.854888048994619	3.806390116395278	0.2239053009644281	1595.4500651752924	520.101645546371
11	2206.366205451991	579.7688539560893	128.98074386143116	5.163531223397243	0.0	0.0	1463.8090296481114	427.28485249721126
12	2496.510992217233	577.264400256866	120.31089768563766	4.696239527791432	0.0	0.0	1474.1764997890384	404.138892595063
13	2586.309037617795	565.2668306831524	101.76988189442886	4.738868519245618	0.04324713508299283	0.0027029459426870517	1476.0298502717214	359.7297011262296
14	2613.607450011729	555.3695220089535	96.31016943125769	3.741158951158146	0.0	0.0	1461.845217242309	348.0233713576744
15	2612.271984271113	540.7097952542268	95.40792911660219	4.045291074539066	0.0	0.0	1440.7479756269895	307.66794338068235
16	2616.30994099441	535.4459520655865	81.06098730567851	2.7868368490181035	0.0	0.0	1422.9640881499265	325.21092353326077
17	2634.1697960942065	534.8815255654199	3.920915936165997	0.1370437968744222	0.0	0.0	1382.0981517223468	259.724342010685
18	2611.107370414747	524.1252484932764	3.7955020843985636	0.1419965426217902	0.0	0.0	1349.7935740981666	286.53171222484946
19	2588.5935007495136	516.0165909061474	3.279968475620066	0.12237996822473463	0.0	0.0	1324.9276871816462	279.3399756530853
20	2567.3860722556265	511.74620886756867	2.625029848238981	0.09774183364778927	0.0	0.0	1317.9030872174783	275.76955172279264
21	2557.9107108941153	507.81154054207485	1.9222034840659674	0.07159924090541407	0.0	0.0	1316.3887124737867	272.2978887067203
22	2548.402298132757	506.22342753567085	1.420033357475063	0.05280292361812742	0.0	0.0	1308.9508239529591	268.94067858616745
23	2541.1649541969073	504.0887258065745	1.0339622881751183	0.03843587975486561	0.0	0.0	1305.128293566764	266.4647861855889
24	2543.813052511092	501.87694133500264	0.7055390757904689	0.0262553347639959	0.0	0.0	1303.4301143618293	264.8680274561933
25	2542.7137340972836	501.15290274990224	0.5246836023600352	0.019495330766016526	0.0	0.0	1297.984493039068	263.4949258081178
26	2540.123905777074	499.793694549618	0.3888986655951143	0.014462021779465581	0.0	0.0	1296.6766827376418	262.8216939842197
27	2540.5131686317404	499.30847225178246	0.287746724950793	0.010690035314731795	0.0	0.0	1293.8705242838726	262.06712342457564
28	2539.274760631605	498.56707596655	0.18370014509628874	0.0068319382824200215	0.0	0.0	1292.4745825934474	261.7414125681765
29	2539.5949392276234	498.1374439428566	0.1010826934949165	0.0037646056211013113	0.0	0.0	1290.9435561925839	261.40567585443284
30	2538.701281197907	497.7815923350371	0.03185513744993784	0.001195837621181197	0.0	0.0	1289.629093267869	261.1173423232924
31	2538.1182635284486	497.45533235930816	0.029658036981906832	0.0011114262875006342	0.0	0.0	1288.577990631115	260.88571688692844
32	2537.613640630565	497.19640330990103	0.08176039156384718	0.0030382712324326265	0.0	0.0	1287.6405842206777	260.68435048658074
33	2537.141450890541	496.96751895212293	0.12730205700945163	0.004722873887513349	0.0	0.0	1286.8459007396211	260.5159115179921
34	2536.749434770086	496.77286383339356	0.16751041384350174	0.006210411731823721	0.0	0.0	1286.1591815701267	260.38056260121766
35	2536.404288175693	496.6048765031175	0.20333215594735066	0.00753584683360697	0.0	0.0	1285.5599103573797	260.2659022353011
36	2536.093341603516	496.45941512778785	0.23546607221449278	0.00872497693704167	0.0	0.0	1285.0336039233548	260.1676342945949
37	2535.8096145558725	496.33304072025686	0.15713240628633685	0.0058259724887448185	0.0	0.0	1284.5063442061057	260.0529304676617
38	2535.473750393383	496.2679195396841	0.10870096866167955	0.004028637272516226	0.0	0.0	1283.9692004204148	259.984657513942
39	2535.3571238663853	496.12459637789914	0.09867771868971431	0.0036571924165024233	0.0	0.0	1283.8146857430283	259.9398969579931
40	2534.9979358038404	496.1180379044608	0.08200670619579853	0.0030388775440833887	0.0	0.0	1283.3700034553506	259.8852298419383
41	2534.8787795547196	495.9936548586333	0.0768441632963004	0.002847571845088297	0.0	0.0	1283.2617359182295	259.8521088906799
42	2534.5779805817883	495.9948129093055	0.063754952302574	0.0023623081106299644	0.0	0.0	1282.8976179825981	259.80913486259635
43	2534.477505994531	495.8920298782868	0.06109698836644384	0.0022637937333174537	0.0	0.0	1282.8197952151277	259.78416037301656
44	2534.22288772138	495.8967168106704	0.050436492629117424	0.0018686811652886322	0.0	0.0	1282.5199654591645	259.7498529037753
45	2534.1368678354515	495.8115237797478	0.049268197674791736	0.0018253604691117352	0.0	0.0	1282.4615841328107	259.73046853914076
46	2533.921756400702	495.8181209170495	0.04048097755203628	0.0014997392733609634	0.0	0.0	1282.2132889547777	259.7026809465937
47	2533.8476500876463	495.7464789570373	0.040204438774935625	0.0014894609061805134	0.0	0.0	1282.1677746118892	259.68724880712284
48	2533.6659136345893	495.75470349948006	0.032892284966848706	0.0012185438973228168	0.0	0.0	1281.9609388324448	259.664462459933
49	2533.601786552098	495.6930628671074	0.03314634788830517	0.001227919468152076	0.0	0.0	1281.924315656872	259.65191920434575
50	2533.447925647187	495.70163284937917	0.01608237058985651	5.957088497620728E-4	0.0	0.0	1281.7445526073072	259.63841803296384
51	2533.3857840702763	495.64725524718995	0.01533984987486292	5.682020810513993E-4	0.0	0.0	1281.7209127840392	259.63223395965025
52	2533.259338191087	495.6569331790251	0.012310269782574323	4.5597424165690737E-4	0.0	0.0	1281.7145878749745	259.62906006869076
53	2533.2051905473177	495.6098544708424	0.012287225462841889	4.55120548750977E-4	0.0	0.0	1281.7065362614053	259.6239630756957
54	2533.097893095057	468.46176900491827	0.00991122692926183	3.6710729036886706E-4	0.0	0.0	1281.7322616743086	227.69379255865604
55	2533.0510146814495	468.42240670143553	0.010072311085878027	3.73074153626118E-4	0.0	0.0	1281.7256720741038	227.69000832966196
56	2532.959187700132	468.4322778721192	0.008154127291845725	3.0202149279132427E-4	0.0	0.0	1281.7477122044284	227.6908166109365
57	2532.918331953409	468.3981764795566	0.008397997325118922	3.110547188256347E-4	0.0	0.0	1281.7422759720396	227.68763991211512
58	2531.839032486136	295.2645962316232	0.006820002850872697	2.623202798214007E-4	0.0	0.0	1271.3236061982323	157.43604884998305
59	1051.930201988388	163.88464974840974	0.007094549539488071	2.9562073514869763E-4	0.0	0.0	1271.292696785476	149.85798015361902
