iteration 	 stepSize
0	0.2
1	0.21000000000000002
2	0.1995
3	0.189525
4	0.19900125000000002
5	0.19900125000000002
6	0.19900125000000002
7	0.20895131250000004
8	0.21939887812500006
9	0.23036882203125006
10	0.24188726313281259
11	0.2539816262894532
12	0.26668070760392587
13	0.28001474298412216
14	0.2940154801333283
15	0.3087162541399947
16	0.32415206684699444
17	0.34035967018934415
18	0.35737765369881136
19	0.35737765369881136
20	0.37524653638375194
21	0.37524653638375194
22	0.39400886320293954
23	0.41370930636308656
24	0.4343947716812409
25	0.456114510265303
26	0.456114510265303
27	0.456114510265303
28	0.456114510265303
29	0.456114510265303
30	0.456114510265303
31	0.456114510265303
32	0.456114510265303
33	0.456114510265303
34	0.456114510265303
35	0.456114510265303
36	0.456114510265303
37	0.456114510265303
38	0.456114510265303
39	0.4333087847520378
40	0.4333087847520378
41	0.41164334551443593
42	0.41164334551443593
43	0.3910611782387141
44	0.3910611782387141
45	0.3715081193267784
46	0.3715081193267784
47	0.35293271336043947
48	0.35293271336043947
49	0.3352860776924175
50	0.3352860776924175
51	0.31852177380779656
52	0.31852177380779656
53	0.3025956851174067
54	0.3025956851174067
55	0.28746590086153634
56	0.28746590086153634
57	0.2730926058184595
58	0.2730926058184595
59	0.2594379755275365
60	0.2594379755275365
61	0.24646607675115967
62	0.24646607675115967
63	0.23414277291360167
64	0.23414277291360167
65	0.23414277291360167
66	0.22243563426792157
67	0.22243563426792157
68	0.21131385255452548
69	0.21131385255452548
70	0.21131385255452548
71	0.2007481599267992
72	0.2007481599267992
73	0.19071075193045922
74	0.19071075193045922
75	0.19071075193045922
76	0.18117521433393624
77	0.18117521433393624
78	0.18117521433393624
79	0.17211645361723943
80	0.17211645361723943
81	0.17211645361723943
82	0.16351063093637744
83	0.15533509938955856
84	0.14756834442008063
85	0.14018992719907658
86	0.13318043083912273
87	0.1265214092971666
88	0.12019533883230826
89	0.11418557189069284
90	0.1084762932961582
91	0.1084762932961582
92	0.1084762932961582
93	0.1084762932961582
94	0.1084762932961582
95	0.10305247863135028
96	0.09789985469978277
97	0.09300486196479363
98	0.08835461886655395
99	0.08393688792322625
100	0.07974004352706493
101	0.07974004352706493
102	0.07974004352706493
103	0.07974004352706493
104	0.07575304135071168
105	0.07196538928317608
106	0.06836711981901727
107	0.06494876382806641
108	0.06170132563666309
109	0.06170132563666309
110	0.06170132563666309
111	0.06170132563666309
112	0.06170132563666309
113	0.06170132563666309
114	0.05861625935482993
115	0.05568544638708844
116	0.05568544638708844
117	0.05568544638708844
118	0.05568544638708844
119	0.05568544638708844
120	0.052901174067734015
121	0.05025611536434731
122	0.05025611536434731
123	0.05025611536434731
124	0.05025611536434731
125	0.05025611536434731
126	0.05025611536434731
127	0.04774330959612995
128	0.04535614411632345
129	0.04535614411632345
130	0.04535614411632345
131	0.04535614411632345
132	0.04535614411632345
133	0.04308833691050728
134	0.040933920064981914
135	0.040933920064981914
136	0.040933920064981914
137	0.040933920064981914
138	0.040933920064981914
139	0.03888722406173282
140	0.036942862858646175
141	0.036942862858646175
142	0.036942862858646175
143	0.036942862858646175
144	0.036942862858646175
145	0.03509571971571387
146	0.03334093372992817
147	0.03334093372992817
148	0.03334093372992817
149	0.03334093372992817
150	0.03334093372992817
151	0.03167388704343176
152	0.030090192691260172
153	0.030090192691260172
154	0.030090192691260172
155	0.030090192691260172
156	0.030090192691260172
157	0.02858568305669716
158	0.02858568305669716
159	0.02858568305669716
160	0.02858568305669716
161	0.02858568305669716
162	0.027156398903862303
163	0.025798578958669185
164	0.025798578958669185
165	0.025798578958669185
166	0.025798578958669185
167	0.025798578958669185
168	0.024508650010735725
169	0.023283217510198937
170	0.023283217510198937
171	0.023283217510198937
172	0.023283217510198937
173	0.023283217510198937
174	0.02211905663468899
175	0.02211905663468899
176	0.02211905663468899
177	0.02211905663468899
178	0.02211905663468899
179	0.02101310380295454
180	0.019962448612806813
181	0.019962448612806813
182	0.019962448612806813
183	0.019962448612806813
184	0.019962448612806813
185	0.018964326182166473
186	0.018964326182166473
187	0.018964326182166473
188	0.018964326182166473
189	0.018964326182166473
190	0.01801610987305815
191	0.01711530437940524
192	0.01711530437940524
193	0.01711530437940524
194	0.01711530437940524
195	0.01711530437940524
196	0.016259539160434978
197	0.016259539160434978
198	0.016259539160434978
199	0.016259539160434978
200	0.016259539160434978
201	0.015446562202413227
202	0.014674234092292565
203	0.014674234092292565
204	0.014674234092292565
205	0.014674234092292565
206	0.014674234092292565
207	0.013940522387677937
208	0.013940522387677937
209	0.013940522387677937
210	0.013940522387677937
211	0.013940522387677937
212	0.01324349626829404
213	0.012581321454879337
214	0.012581321454879337
215	0.012581321454879337
216	0.012581321454879337
217	0.012581321454879337
218	0.011952255382135369
219	0.011952255382135369
220	0.011952255382135369
221	0.011952255382135369
222	0.011952255382135369
223	0.0113546426130286
224	0.01078691048237717
225	0.01078691048237717
226	0.01078691048237717
227	0.01078691048237717
228	0.01078691048237717
229	0.01024756495825831
230	0.01024756495825831
231	0.01024756495825831
232	0.01024756495825831
233	0.01024756495825831
234	0.009735186710345393
235	0.009248427374828123
236	0.009248427374828123
237	0.009248427374828123
238	0.009248427374828123
239	0.009248427374828123
