source 	 destination 	 fft 	 flow 	 cost(min)
13	24	400.0	8669.593426211983	904.4828223675195
14	11	400.0	8293.518217421115	901.9617166935689
5	9	500.0	15045.510490914075	884.3164506033505
11	10	500.0	15071.566007430334	886.9855805375493
10	11	500.0	15124.573740901391	892.4585890142823
7	8	300.0	14770.694846841976	866.4357628072206
9	8	1000.0	0.0	1000.0
8	9	1000.0	0.0	1000.0
9	5	500.0	15094.775511809232	889.3748510420025
16	8	500.0	7529.114113927066	871.7995645898798
24	13	400.0	8687.323569099224	908.622360730247
11	14	400.0	8271.12392387999	896.5620155642445
8	7	300.0	14738.314962573342	861.4851758744227
8	16	500.0	7503.891188990292	866.8423529002566
