source 	 destination 	 fft 	 flow 	 cost(min)
1	2	6.0	7299.7447814166635	6.005678853967688
23	22	4.0	9645.001339131386	12.307692288034469
19	15	3.0	20853.124705739563	4.890969664222601
12	3	4.0	11280.749199215925	4.032387824044252
17	16	2.0	12309.66333327162	11.207231726859916
3	1	4.0	10592.777338154881	4.025180791072895
14	11	400.0	8293.518217421115	901.9617166935689
5	9	500.0	15045.510490914075	884.3164506033505
11	10	500.0	15071.566007430334	886.9855805375493
20	21	6.0	5654.954600830201	7.404064400346192
7	8	300.0	14770.694846841976	866.4357628072206
4	3	4.0	14481.93419891455	4.3078961930804525
10	9	3.0	23594.77551180925	6.719158135587603
6	2	5.0	7137.810312834141	8.22130458777769
22	20	5.0	7466.520033273147	8.511974729418586
11	14	400.0	8271.12392387999	896.5620155642445
5	4	2.0	19781.934198914558	2.4594055806058432
16	10	4.0	12649.002544329283	31.647054920389305
21	22	2.0	8911.608639804344	4.52911627404848
6	5	4.0	9298.870403371451	11.484363250092159
8	6	2.0	16399.80896076905	39.68711382070439
7	18	2.0	18038.314962573346	2.105872669419617
9	10	3.0	23445.510490914083	6.6259350379260376
12	13	3.0	13805.708987639002	3.036327445380309
22	15	3.0	18010.78288408803	8.577071770416781
17	10	8.0	8950.890390948947	20.388600968776167
20	22	5.0	7498.118348288641	8.571803900870242
17	19	2.0	10217.843445028919	8.038745705370669
13	12	3.0	13923.439130526214	3.0375825360090243
9	5	500.0	15094.775511809232	889.3748510420025
10	17	8.0	8927.506778300549	20.259649763068854
14	15	5.0	9063.224368947742	12.320835768890671
19	20	4.0	9621.695239228746	12.210543308008667
8	7	300.0	14738.314962573342	861.4851758744227
15	22	3.0	18021.56744264926	8.59044160579553
8	16	500.0	7503.891188990292	866.8423529002566
20	18	4.0	17339.674064049483	4.180798038656141
2	6	5.0	7099.744781416663	8.153136197243978
20	19	4.0	9635.281260710659	12.257015411189585
18	20	4.0	17344.09003833901	4.180982287688095
4	5	2.0	19713.13190023147	2.4530475288285563
19	17	2.0	10223.912270570767	8.053105196263916
15	10	6.0	27719.4563174324	21.940524070405313
10	11	500.0	15124.573740901391	892.4585890142823
22	23	4.0	9688.163930607316	12.457405388494777
11	12	6.0	8592.931919152095	14.450787514431454
18	7	2.0	18070.694846841976	2.1066349105574127
5	6	4.0	9279.333125583518	11.42166148558732
16	8	500.0	7529.114113927066	871.7995645898798
24	21	3.0	9907.331602842427	10.611213217343881
18	16	3.0	17172.089475717148	3.26086380569182
14	23	4.0	8195.226575877878	8.600913118720854
15	19	3.0	20845.60750979952	4.888244488931849
21	20	6.0	5595.7229630380825	7.346155895055514
3	12	4.0	11312.777068486894	4.032757210506924
15	14	5.0	9101.734294007263	12.446056896325553
10	16	4.0	12628.336114930742	31.46681394039989
16	17	2.0	12326.978120378182	11.259144742380045
23	14	4.0	8179.110944359479	8.564829578530606
13	24	400.0	8669.593426211983	904.4828223675195
12	11	6.0	8642.689931310319	14.648233912416739
21	24	3.0	9965.783522735335	10.792429608885596
24	23	2.0	6555.006801184101	2.8326627345410538
4	11	6.0	6500.000000000004	8.7668468754392
9	8	1000.0	0.0	1000.0
11	4	6.0	6525.160039170416	8.809935619978042
8	9	1000.0	0.0	1000.0
22	21	2.0	8910.82892190513	4.528231253839845
2	1	6.0	7337.810312834144	6.005798236410845
24	13	400.0	8687.323569099224	908.622360730247
23	24	2.0	6614.285024178433	2.8631935065596634
3	4	4.0	14487.97186106106	4.308409974188468
16	18	3.0	17108.885334275295	3.2570443826762796
10	15	6.0	27661.233605113117	21.807017768269056
6	8	2.0	16342.206151563634	39.16040699151584
1	3	4.0	10630.84286957236	4.025544699146401
