iteration 	 master_max 	 master_avg 	subnet_0_max 	 subnet_0_avg 	subnet_1_max 	 subnet_1_avg 	full_max 	 full_avg
0	9.916331525019473E-4	1.7711211128172976E-4	1688.6417204138115	309.6211532428629	21.36971149551607	5.538965125979594	168090.88070666612	14998.562913879954
1	9.465115108469035E-4	3.324488345444681E-4	368.95107791229157	51.067560776560896	10.23051151361085	0.6102470570241394	950.8135228044612	378.1667631474667
2	8.840067553137487E-4	2.0087866667179495E-4	56.841499068548956	4.6329978187532594	10.018071321700745	0.5577472090134784	381.9379642682386	87.43363239646212
3	5.334836221209116E-4	8.603949780194853E-5	34.54596047579412	2.211938304589734	8.515692103401307E-4	2.2205035903473464E-4	160.67826501448326	30.926336060898382
4	8.967662997747539E-4	2.866944193000462E-4	7.290779276400826	0.49198793883005343	0.0020190120626466523	5.865260066805015E-4	80.03666518928117	20.15615336672002
5	9.798848639093194E-4	1.6919469530307651E-4	0.8642284204145199	0.058061878745484644	9.444891170460323E-4	3.998563787156266E-4	45.081490628527945	12.233692396207896
6	8.423465171745192E-4	1.3700279976092133E-4	0.02403742286992383	0.001770073641030952	9.938633207866587E-4	4.587183770902758E-4	28.58936118427937	8.217215113956438
7	9.312445881732856E-4	1.6682499901321535E-4	9.9790160311386E-4	1.8868584838855896E-4	9.53164748011659E-4	4.2411518409955854E-4	18.46051999900078	5.43393230849927
8	8.524207951268181E-4	1.3029707812961533E-4	9.981130133382976E-4	1.739423786788889E-4	9.141379624679757E-4	4.0598400901484743E-4	12.87472677122173	3.617176200409109
9	9.25736522731313E-4	1.500666913329951E-4	9.964705677703023E-4	1.6017048458631203E-4	8.880692304273907E-4	3.926088912677983E-4	11.405421138204474	2.425784787388735
10	9.205537605794234E-4	1.52217074003147E-4	9.869987843558192E-4	1.3988303445645355E-4	9.318552258719137E-4	3.696672180808491E-4	10.413385318471683	1.6768351030689155
11	9.493365923844976E-4	1.6082373946346706E-4	9.754392667673528E-4	1.521682781534158E-4	9.113059204537421E-4	3.450581570803024E-4	10.488670635233348	1.88726751295014
12	9.951481476946356E-4	1.6839156177184122E-4	9.84902260825038E-4	1.551878466307244E-4	9.682778743353992E-4	3.962680583384781E-4	10.495905967993167	1.9831413910617586
13	8.51822902859567E-4	1.2877656251930603E-4	9.643833618611097E-4	1.7042158143104407E-4	9.063408147085283E-4	3.29012006922369E-4	10.448885381002128	2.0038053158859728
14	8.985495067008742E-4	1.5142214286356648E-4	9.981113580579404E-4	1.477691359923483E-4	9.614730836347007E-4	3.6561921248079443E-4	10.381211106953742	1.9856230165026056
15	9.484502843406517E-4	1.595643597624985E-4	9.708720026537776E-4	1.724274307822203E-4	9.027564129837629E-4	3.4589732136680595E-4	10.303996036141825	2.0023487931365715
16	8.845346724228875E-4	1.4558971406586352E-4	9.920309530571103E-4	1.8405624990254393E-4	9.958991830671948E-4	3.73388561499155E-4	10.23024187427086	2.030895031622352
17	9.23157473152969E-4	1.6388403318501332E-4	9.924186870193807E-4	1.932759113987441E-4	9.49625307612223E-4	3.4486559408009043E-4	10.161765915982869	2.0360993348525125
18	9.640591465540638E-4	1.5447486498487706E-4	9.978326852433383E-4	2.0503996312562286E-4	9.452521737784991E-4	3.7262854168318427E-4	10.099210770073796	2.038680199836004
19	9.960814716123423E-4	1.6539288972694521E-4	9.94857749901712E-4	2.0731096723326258E-4	9.077927813905262E-4	3.489175088589036E-4	10.042133146786227	2.0396183804791064
20	9.77182225597062E-4	1.676423830758722E-4	9.924268233589828E-4	2.129478709076256E-4	9.687093840966554E-4	3.907667551388272E-4	9.990000258560485	2.0394643201510028
21	9.88528777497777E-4	1.727528872095263E-4	9.916312410496175E-4	2.0789429239497482E-4	8.829123303257802E-4	3.657299028461125E-4	9.94205257935414	2.03850054991857
22	9.571583780143555E-4	1.5828814682095071E-4	9.459835064262734E-4	2.1247961441346247E-4	9.594598512876473E-4	3.776318305547059E-4	9.897431750549003	2.0806943516475447
23	8.748535437916871E-4	1.466570737420625E-4	9.864566279702558E-4	1.9624872350134496E-4	9.785211335611166E-4	3.871922140473651E-4	9.855803177501457	2.080088453103138
24	8.637045928026055E-4	1.6131998438595474E-4	9.82113997451961E-4	2.0102812034868597E-4	9.8764902190851E-4	3.8715489213646996E-4	9.81643727564915	2.0791779415778255
25	8.685135462656035E-4	1.40617570394852E-4	9.883196325972676E-4	1.8525424551356723E-4	9.941535756752273E-4	3.779920225296711E-4	9.778775002001339	2.0774216413889848
26	8.677186983732099E-4	1.4112341489180835E-4	9.705058685085532E-4	1.6729542707488926E-4	9.590323633119624E-4	3.745839337224264E-4	9.74261385581849	2.0751228613281896
27	9.302758514877496E-4	1.5210478002813943E-4	9.937239794908237E-4	1.9401000456666765E-4	9.143493880401365E-4	3.1986075968608714E-4	9.707459225193361	2.072329714223772
28	9.033273584009294E-4	1.5740771584660251E-4	9.741070225572912E-4	1.456141156655509E-4	8.864444009759609E-4	2.892710899887414E-4	9.67305359570355	2.069122284207889
29	9.536264888083679E-4	1.6352095678939804E-4	9.87804727628827E-4	1.7887834624835469E-4	9.952317791430687E-4	2.7439350557350347E-4	9.639352716291796	2.378556623937056
