source 	 destination 	 fft 	 flow 	 cost(min)
1	2	5.0	9426.592758978863	375.1350923702313
23	22	5.0	1774.5715427895768	5.464852672509851
32	33	5.0	0.0	5.0
8	14	5.0	10891.71405180582	664.669195867335
11	10	5.0	18314.749212571918	5279.061447279719
20	21	5.0	0.0	5.0
1	7	5.0	10573.407241021176	590.8698099879183
35	29	5.0	0.0	5.0
4	3	5.0	13860.95592468847	1735.270529989939
25	26	5.0	0.0	5.0
30	29	5.0	0.0	5.0
16	15	5.0	12399.560792944596	1113.068195333236
35	34	5.0	0.0	5.0
16	10	5.0	0.0	5.0
11	5	5.0	0.0	5.0
20	26	5.0	18312.821573279743	5276.8414041821015
25	31	5.0	39999.99999999994	120004.99999999933
15	21	5.0	12341.322623828382	1092.3969323035476
6	5	5.0	39999.99999999994	120004.99999999933
33	27	5.0	0.0	5.0
18	12	5.0	0.0	5.0
27	28	5.0	1271.4823967703467	5.122513144907003
30	24	5.0	0.0	5.0
33	32	5.0	0.0	5.0
28	22	5.0	0.0	5.0
23	17	5.0	0.0	5.0
34	35	5.0	5055.491178525714	35.61926125748328
27	33	5.0	2323.7770664874865	6.366844551628245
22	28	5.0	4843.041421647832	30.78778345802666
28	27	5.0	0.0	5.0
18	17	5.0	921.7245798743472	5.033833424447712
17	23	5.0	6667.883407366366	97.66020780610731
7	1	5.0	0.0	5.0
20	19	5.0	7808.729257275904	179.2860960677021
23	29	5.0	5483.826402843164	47.39123542838197
29	30	5.0	3963.520961366141	16.568203453022313
29	35	5.0	4903.115147856974	32.091287876224854
10	11	5.0	8079.59030369489	204.75545039270986
17	18	5.0	0.0	5.0
20	14	5.0	0.0	5.0
14	13	5.0	7194.352461378135	130.57642743858065
31	25	5.0	0.0	5.0
21	20	5.0	12341.322623828382	1092.3969323035476
30	36	5.0	10041.393673617355	481.5596373195962
10	16	5.0	12399.560792944596	1113.068195333236
16	17	5.0	0.0	5.0
24	18	5.0	0.0	5.0
21	15	5.0	0.0	5.0
3	9	5.0	7150.624650941806	127.55109829389804
27	21	5.0	0.0	5.0
16	22	5.0	6663.729342116086	97.42951571210693
6	12	5.0	7220.177818526417	132.3892717149337
24	23	5.0	590.514538266373	5.0056998530326275
34	33	5.0	0.0	5.0
34	28	5.0	0.0	5.0
14	8	5.0	0.0	5.0
27	26	5.0	0.0	5.0
13	19	5.0	13878.449169444288	1744.021843832642
33	34	5.0	2323.7770664874865	6.366844551628245
13	14	5.0	4337.417663706857	21.59075903897132
23	24	5.0	0.0	5.0
3	4	5.0	7294.084812643566	137.6858209869869
14	20	5.0	13780.228206727268	1695.3121753212192
17	16	5.0	1963.4974643373555	5.696727030253111
22	16	5.0	0.0	5.0
26	32	5.0	0.0	5.0
7	8	5.0	6235.989577314322	75.88638078385418
29	28	5.0	0.0	5.0
10	4	5.0	0.0	5.0
17	11	5.0	0.0	5.0
10	9	5.0	13739.483282366873	1675.4092285006805
21	27	5.0	3595.2594632578334	12.831811625643649
36	35	5.0	0.0	5.0
36	30	5.0	0.0	5.0
5	4	5.0	21685.25078742802	10370.710538829497
31	32	5.0	0.0	5.0
21	22	5.0	0.0	5.0
26	27	5.0	0.0	5.0
3	2	5.0	8146.643193531356	211.46957449987008
9	10	5.0	8005.683309577742	197.5461793950082
9	15	5.0	10387.442661255243	550.7274995417138
19	25	5.0	21687.17842672019	10374.396733754284
2	3	5.0	8730.396732428264	277.3185333128122
15	9	5.0	0.0	5.0
7	13	5.0	11021.514371773006	696.6818279378613
8	2	5.0	0.0	5.0
14	15	5.0	4337.417663706857	21.59075903897132
19	20	5.0	0.0	5.0
12	18	5.0	7590.111830391935	160.57291152808858
2	8	5.0	8842.839220081962	291.6211246929327
8	7	5.0	6684.096708066152	98.56473242871006
35	36	5.0	9958.606326382689	466.0367437427733
13	7	5.0	0.0	5.0
4	5	5.0	7220.177818526417	132.3892717149337
26	25	5.0	18312.821573279743	5276.8414041821015
32	26	5.0	0.0	5.0
32	31	5.0	0.0	5.0
22	23	5.0	0.0	5.0
11	17	5.0	7709.656291829372	170.60801383729313
25	19	5.0	0.0	5.0
11	12	5.0	369.93401186551824	5.000877886418207
24	30	5.0	6077.8727122512155	68.96577744460448
4	10	5.0	7898.201856856699	187.4123324269959
5	6	5.0	7220.177818526417	132.3892717149337
15	14	5.0	10082.866616299583	489.4816905969665
26	20	5.0	0.0	5.0
5	11	5.0	18314.749212571918	5279.061447279719
15	16	5.0	4700.231877778733	27.878018942798676
28	34	5.0	2731.7141120382284	7.61025096903302
12	11	5.0	0.0	5.0
12	6	5.0	0.0	5.0
9	8	5.0	9429.167566340619	375.53965725380857
28	29	5.0	3382.8097063799505	11.138348661379126
8	9	5.0	6932.185603864925	113.24853042469515
22	21	5.0	3595.2594632578334	12.831811625643649
2	1	5.0	0.0	5.0
18	24	5.0	6668.387250517588	97.68821759578773
29	23	5.0	0.0	5.0
19	13	5.0	0.0	5.0
9	3	5.0	0.0	5.0
