source	dest	fft	coef	power	capacity
6988	5380	0.869999565	0.15	4.0	350.0
2900	7004	0.066666667	0.15	4.0	1850.0
4214	4223	0.56	0.15	4.0	550.0
4887	6839	0.482608486	0.15	4.0	1050.0
7216	6723	0.209999895	0.15	4.0	350.0
6075	6076	0.365217233	0.15	4.0	1050.0
5381	5380	1.034999483	0.15	4.0	350.0
5142	4918	1.085106845	0.15	4.0	7200.0
3578	253	1.175999059	0.15	4.0	100000.0
2739	534	1.38	0.15	4.0	100000.0
5360	5334	0.71612857	0.15	4.0	1750.0
5629	5628	1.91999904	0.15	4.0	350.0
4241	4236	0.225000141	0.15	4.0	3000.0
7119	877	1.754999123	0.15	4.0	100000.0
5800	5815	2.129998935	0.15	4.0	350.0
5459	1010	1.844999078	0.15	4.0	100000.0
4784	4632	1.531915545	0.15	4.0	1150.0
3472	3468	0.109090909	0.15	4.0	1650.0
6844	6842	2.336171207	0.15	4.0	4800.0
4871	5945	0.45	0.15	4.0	1850.0
1077	5594	0.579310145	0.15	4.0	4800.0
5827	7138	0.734999633	0.15	4.0	350.0
6842	4887	0.781818182	0.15	4.0	1650.0
5958	5258	0.459574664	0.15	4.0	7200.0
5382	6848	1.049999475	0.15	4.0	350.0
5537	7127	2.3999988	0.15	4.0	350.0
5466	7360	0.472340627	0.15	4.0	575.0
3393	1782	1.0	0.15	4.0	1650.0
5133	5131	0.135483784	0.15	4.0	1750.0
5058	5062	1.6	0.15	4.0	450.0
5668	657	2.21999889	0.15	4.0	100000.0
4851	160	1.34	0.15	4.0	100000.0
6473	6465	0.569999715	0.15	4.0	350.0
5794	7159	0.809999595	0.15	4.0	350.0
4365	4196	1.64	0.15	4.0	400.0
5181	5190	0.618750387	0.15	4.0	2000.0
4516	4496	0.72413843	0.15	4.0	1000.0
7220	7357	1.123404733	0.15	4.0	575.0
4810	4812	2.33999883	0.15	4.0	350.0
4249	6158	1.014285714	0.15	4.0	2550.0
5927	5924	0.84000048	0.15	4.0	1850.0
112	4941	0.88	0.15	4.0	100000.0
4491	211	1.02	0.15	4.0	100000.0
6382	2881	0.125	0.15	4.0	1300.0
6050	6051	0.579310145	0.15	4.0	2900.0
1147	4547	1.169999415	0.15	4.0	350.0
5975	5982	1.577143758	0.15	4.0	1850.0
4313	4161	0.36	0.15	4.0	550.0
1142	6705	2.174998913	0.15	4.0	350.0
3472	3467	0.472727273	0.15	4.0	1650.0
659	5645	1.07999946	0.15	4.0	100000.0
109	5450	1.214999393	0.15	4.0	100000.0
1033	5839	2.369998815	0.15	4.0	100000.0
2695	2745	1.889999055	0.15	4.0	350.0
3599	3575	1.241380166	0.15	4.0	500.0
6444	4500	0.066666667	0.15	4.0	1850.0
1219	1192	0.974999513	0.15	4.0	350.0
5654	5653	0.29999985	0.15	4.0	350.0
5167	5271	0.583333333	0.15	4.0	1850.0
1232	6527	0.95	0.15	4.0	1850.0
4266	4260	0.479999616	0.15	4.0	450.0
5629	5627	2.429998785	0.15	4.0	350.0
4166	4165	0.717073521	0.15	4.0	11800.0
4885	4886	2.068085986	0.15	4.0	1150.0
3397	3398	1.236363636	0.15	4.0	825.0
6521	6523	0.1125	0.15	4.0	1300.0
1077	5595	0.8375	0.15	4.0	1300.0
4586	6725	1.251064362	0.15	4.0	575.0
4330	298	1.391998886	0.15	4.0	100000.0
5430	1008	0.944999528	0.15	4.0	100000.0
5083	5087	0.283333333	0.15	4.0	2775.0
2727	6499	1.469999265	0.15	4.0	350.0
1213	572	3.104998448	0.15	4.0	100000.0
3580	242	1.28	0.15	4.0	100000.0
5752	5755	0.393750246	0.15	4.0	500.0
5308	5298	1.383333333	0.15	4.0	1850.0
7518	6998	1.184999408	0.15	4.0	100000.0
149	5229	1.92	0.15	4.0	100000.0
6025	6026	0.545454545	0.15	4.0	1650.0
4511	6001	0.038297889	0.15	4.0	1150.0
1786	1784	0.2	0.15	4.0	825.0
7026	6480	0.044999978	0.15	4.0	350.0
3472	3471	1.2	0.15	4.0	400.0
4880	5406	0.55	0.15	4.0	1850.0
5754	5748	0.300000188	0.15	4.0	500.0
2821	4336	0.375000234	0.15	4.0	500.0
5430	1006	1.154999423	0.15	4.0	100000.0
657	5652	1.97999901	0.15	4.0	100000.0
5627	5636	2.429998785	0.15	4.0	350.0
886	5848	3.53999823	0.15	4.0	100000.0
1195	4602	1.07999946	0.15	4.0	350.0
2869	458	1.223999021	0.15	4.0	100000.0
4313	4157	0.1	0.15	4.0	550.0
6570	2806	1.143750715	0.15	4.0	500.0
4835	4839	1.214999393	0.15	4.0	350.0
1001	5690	1.43999928	0.15	4.0	100000.0
6361	4470	1.116666667	0.15	4.0	1850.0
3497	3494	0.62	0.15	4.0	400.0
4214	4221	0.375000234	0.15	4.0	1800.0
241	4385	2.207998234	0.15	4.0	100000.0
858	5345	0.88	0.15	4.0	100000.0
5265	129	0.86	0.15	4.0	100000.0
7461	6171	0.460464902	0.15	4.0	8325.0
2876	2875	0.948386485	0.15	4.0	1750.0
5473	5522	1.148572085	0.15	4.0	925.0
