source 	 destination 	 fft 	 flow 	 cost(min)
13	24	4.0	9905.404003251386	12.596867488962857
14	11	4.0	8265.04499802616	8.951038159010867
5	9	5.0	12583.310987292623	6.880359910540809
11	10	5.0	15261.075886520925	9.068196024090682
10	11	5.0	15352.738725102668	9.16681961405611
7	8	3.0	13841.521163795283	7.367996139507353
9	8	10.0	4000.000000000028	10.590336000099622
8	9	10.0	4100.000000000043	10.651620486709973
9	5	5.0	12581.798011071964	6.879455720292148
16	8	5.0	8835.680348784505	12.051692115712065
24	13	4.0	9923.216753219898	12.658873001985905
11	14	4.0	8228.67433671856	8.86446276071956
8	7	3.0	13708.76218416491	7.202811688003451
8	16	5.0	8812.772602052062	11.97884600119691
