Origin 	 dest 	 numPaths 	 lpath cost 	 spath cost 	 minCost 	 diff between lPath and sPath
16	17	1	16.19464271876219	16.19464271876219	16.19464271876219	0.0
16	18	1	3.213504640010353	3.213504640010353	3.213504640010353	0.0
16	19	2	27.057261078502705	27.057187915570765	27.057187915570765	7.316293194037371E-5
16	20	1	7.331227863089305	7.331227863089305	7.331227863089305	0.0
16	21	1	28.578805001402777	28.578805001402777	28.578805001402777	0.0
16	7	1	5.258434025760957	5.258434025760957	5.258434025760957	0.0
16	9	2	41.57422712508859	41.57422712501403	41.57422712501403	7.455724926330731E-11
16	10	2	35.79403523180529	35.79403523173073	35.79403523173073	7.455724926330731E-11
16	15	2	33.816632248291086	33.816559085359145	33.816559085359145	7.316293194037371E-5
17	16	1	15.641480575943032	15.641480575943032	15.641480575943032	0.0
17	18	1	18.854985215953384	18.854985215953384	18.854985215953384	0.0
17	19	1	10.862618359740516	10.862618359740516	10.862618359740516	0.0
17	20	1	22.972708439032335	22.972708439032335	22.972708439032335	0.0
17	21	1	44.220285577345805	44.220285577345805	44.220285577345805	0.0
17	7	1	20.899914601703987	20.899914601703987	20.899914601703987	0.0
17	9	1	25.3795844063264	25.3795844063264	25.3795844063264	0.0
17	10	1	19.5993925130431	19.5993925130431	19.5993925130431	0.0
17	15	1	17.621989529528896	17.621989529528896	17.621989529528896	0.0
18	16	1	3.22901734379688	3.22901734379688	3.22901734379688	0.0
18	17	1	19.42366006255907	19.42366006255907	19.42366006255907	0.0
18	19	1	23.84368327556041	23.84368327556041	23.84368327556041	0.0
18	20	1	4.1177232230789516	4.1177232230789516	4.1177232230789516	0.0
18	21	1	25.36530036139242	25.36530036139242	25.36530036139242	0.0
18	7	1	2.0449293857506037	2.0449293857506037	2.0449293857506037	0.0
18	9	2	44.80324446888547	44.80324446881092	44.80324446881092	7.455014383594971E-11
18	10	2	39.023052575602165	39.023052575527615	39.023052575527615	7.455014383594971E-11
18	15	1	30.60305444534879	30.60305444534879	30.60305444534879	0.0
19	16	2	26.59022436661886	26.590224364392938	26.590224364392938	2.2259207810293447E-9
19	17	1	10.948743790675827	10.948743790675827	10.948743790675827	0.0
19	18	1	23.36120702059606	23.36120702059606	23.36120702059606	0.0
19	20	1	19.24046822160468	19.24046822160468	19.24046822160468	0.0
19	21	1	40.48804535991815	40.48804535991815	40.48804535991815	0.0
19	7	1	25.40613640634666	25.40613640634666	25.40613640634666	0.0
19	9	1	23.701317219210658	23.701317219210658	23.701317219210658	0.0
19	10	1	17.921125325927356	17.921125325927356	17.921125325927356	0.0
19	15	1	6.759371169788382	6.759371169788382	6.759371169788382	0.0
20	16	1	7.3497561427882605	7.3497561427882605	7.3497561427882605	0.0
20	17	1	23.544398861550448	23.544398861550448	23.544398861550448	0.0
20	18	1	4.12073879899138	4.12073879899138	4.12073879899138	0.0
20	19	1	19.725960052481458	19.725960052481458	19.725960052481458	0.0
20	21	1	21.24757713831347	21.24757713831347	21.24757713831347	0.0
20	7	1	6.165668184741984	6.165668184741984	6.165668184741984	0.0
20	9	1	43.42727727169212	43.42727727169212	43.42727727169212	0.0
20	10	1	37.64708537840882	37.64708537840882	37.64708537840882	0.0
20	15	1	26.485331222269842	26.485331222269842	26.485331222269842	0.0
21	16	1	28.28751108931988	28.28751108931988	28.28751108931988	0.0
21	17	1	44.482153808082074	44.482153808082074	44.482153808082074	0.0
21	18	1	25.058493745523002	25.058493745523002	25.058493745523002	0.0
21	19	1	40.66371499901308	40.66371499901308	40.66371499901308	0.0
21	20	1	20.937754946531623	20.937754946531623	20.937754946531623	0.0
21	7	1	27.103423131273605	27.103423131273605	27.103423131273605	0.0
21	9	1	64.36503221822373	64.36503221822373	64.36503221822373	0.0
21	10	1	58.58484032494043	58.58484032494043	58.58484032494043	0.0
21	15	1	47.42308616880146	47.42308616880146	47.42308616880146	0.0
7	16	1	5.275069557682402	5.275069557682402	5.275069557682402	0.0
7	17	1	21.46971227644459	21.46971227644459	21.46971227644459	0.0
7	18	1	2.0460522138855217	2.0460522138855217	2.0460522138855217	0.0
7	19	1	25.889735489445933	25.889735489445933	25.889735489445933	0.0
7	20	1	6.163775436964473	6.163775436964473	6.163775436964473	0.0
7	21	1	27.411352575277945	27.411352575277945	27.411352575277945	0.0
7	9	1	46.84929668269643	46.84929668269643	46.84929668269643	0.0
7	10	1	41.06910478941313	41.06910478941313	41.06910478941313	0.0
7	15	1	32.64910665923431	32.64910665923431	32.64910665923431	0.0
9	16	2	40.02675941178892	40.026240316954464	40.026240316954464	5.190948344591106E-4
9	17	1	24.384759741011433	24.384759741011433	24.384759741011433	0.0
9	18	2	43.24026405179928	43.23974495696482	43.23974495696482	5.190948344591106E-4
9	19	1	23.30713065596933	23.30713065596933	23.30713065596933	0.0
9	20	1	42.54759887757401	42.54759887757401	42.54759887757401	0.0
9	21	1	63.79517601588748	63.79517601588748	63.79517601588748	0.0
9	7	2	45.285193437549886	45.28467434271543	45.28467434271543	5.190948344591106E-4
9	10	1	5.620026378172942	5.620026378172942	5.620026378172942	0.0
9	15	1	16.584768436622326	16.584768436622326	16.584768436622326	0.0
10	16	1	34.40673303361598	34.40673303361598	34.40621393878152	0.0
10	17	1	18.76473336283849	18.76473336283849	18.76473336283849	0.0
10	18	1	37.620237673626335	37.620237673626335	37.619718578791876	0.0
10	19	1	17.687104277796386	17.687104277796386	17.687104277796386	0.0
10	20	1	36.927572499401066	36.927572499401066	36.927572499401066	0.0
10	21	1	58.17514963771454	58.17514963771454	58.17514963771454	0.0
10	7	1	39.66516705937694	39.66516705937694	39.66464796454248	0.0
10	9	1	5.780191893283302	5.780191893283302	5.780191893283302	0.0
10	15	1	10.964742058449385	10.964742058449385	10.964742058449385	0.0
15	16	2	33.31258658596586	33.31258658373994	33.31258658373994	2.225917228315666E-9
15	17	1	17.671106010022832	17.671106010022832	17.671106010022832	0.0
15	18	1	30.083569239943063	30.083569239943063	30.083569239943063	0.0
15	19	1	6.722362219347003	6.722362219347003	6.722362219347003	0.0
15	20	1	25.962830440951684	25.962830440951684	25.962830440951684	0.0
15	21	1	47.21040757926515	47.21040757926515	47.21040757926515	0.0
15	7	1	32.128498625693666	32.128498625693666	32.128498625693666	0.0
15	9	1	16.941946049422274	16.941946049422274	16.941946049422274	0.0
15	10	1	11.161754156138972	11.161754156138972	11.161754156138972	0.0
