iteration 	 master_max 	 master_avg 	subnet_0_max 	 subnet_0_avg 	subnet_1_max 	 subnet_1_avg 	full_max 	 full_avg
0	8.99428047659967E-4	1.44781062785013E-4	80.3490942208075	14.957914100396648	111.62092775067629	26.733982676971873	1463.4594073567096	828.8968925446494
1	0.0693155524818394	0.024050679245798772	13.2195801745047	3.082294574003162	20.34878658591697	4.060052191064749	1395.4313487434192	668.8070836940549
2	0.08876339924199783	0.021191011326171367	1.552249239656021	0.42812548464290584	3.4583117456584205	0.6940691597645271	1342.7844544297914	640.735476499169
3	0.0032813452680784394	7.787470993889656E-4	0.19188739607898242	0.05313297798101614	0.577360285546547	0.11361417159982762	1267.6395664697775	622.9939184039243
4	9.722048662297311E-4	2.280239798058877E-4	0.015407687480546883	0.004089915604097206	0.05899352994185847	0.012970432803459223	1168.581674150606	478.94479535351945
5	0.0010541698129600263	2.502811504427882E-4	0.0012971709056728287	3.324105760584368E-4	0.004352281834599125	7.979432475524156E-4	1079.884994563632	429.20725766378695
6	8.819467052489927E-4	1.875554733790826E-4	9.984394964703824E-4	2.0030132549063404E-4	0.009947484745453039	0.0016534090561637843	997.7593439502889	449.4747062324691
7	8.997495606308803E-4	2.103434429348757E-4	9.993704320550023E-4	2.166067250565599E-4	0.006411945704144273	0.0010062110129899233	922.1593538318193	413.5282627692502
8	9.134657257163781E-4	2.3641519559684335E-4	9.737039615629328E-4	1.9432923227836847E-4	0.0036365474786634877	6.465763372593532E-4	852.8691740182294	389.25362950224974
9	9.952298837561102E-4	2.719647208853833E-4	9.938064529251278E-4	2.078820485691166E-4	0.0014852740566766442	2.9556801941161306E-4	788.8301290159907	385.4880456445858
10	9.172214763566444E-4	2.5425941089451953E-4	9.649591884226538E-4	2.0891371077901404E-4	0.001207441370752349	2.0426350021125473E-4	724.2563531128399	335.6284924339572
11	9.836571261985227E-4	2.7015452633349923E-4	9.828517322603147E-4	1.9643265043909095E-4	9.915569521581347E-4	1.909716316926996E-4	664.8597304288705	326.315989178487
12	9.69832188275177E-4	2.631907664939111E-4	9.80029924221526E-4	2.508867396989621E-4	9.9828314705519E-4	1.8244141646543235E-4	610.5871905653003	289.09303120925944
13	9.179146659334947E-4	2.58403808326572E-4	9.958010807622486E-4	2.4468614790578157E-4	9.997268334700493E-4	1.9460817016372301E-4	560.961228467233	260.9114516177459
14	9.740179011714645E-4	2.243786987795223E-4	9.998740745231771E-4	2.278119500658704E-4	9.889110799576883E-4	2.1739097182516147E-4	515.8846660808958	238.52611670546233
15	9.445310315641109E-4	2.492822087250798E-4	9.803980883589247E-4	2.2679613187626796E-4	9.88466232229257E-4	1.8723493448962673E-4	473.42968033493526	232.0231642531388
16	9.306418105552439E-4	2.5191155439394856E-4	9.810070150706451E-4	1.6083791944067238E-4	9.988386591430753E-4	1.7973271515708548E-4	432.60264193973853	214.82500401630298
17	9.50482698954147E-4	2.541336429699599E-4	9.796719193673198E-4	1.6039162092705998E-4	9.802109470911091E-4	1.6521894496423874E-4	397.01021619652965	202.43253010475448
18	9.048264182638377E-4	2.4551370994562274E-4	9.806028738239547E-4	2.0186496744963056E-4	9.956233825505478E-4	1.9021065406648984E-4	370.56407213669445	182.04748084176762
19	9.979253904930374E-4	2.6144314791632826E-4	9.869649543361447E-4	1.916973498807425E-4	9.718262335809413E-4	1.577410082738366E-4	347.97602424298384	167.31911568517086
20	8.966558780230116E-4	2.243509686856917E-4	9.886710213322658E-4	1.7244580896626108E-4	9.925441119094103E-4	2.3019338613737585E-4	327.926239320328	160.6183815634453
21	9.825236857068376E-4	2.688516157666692E-4	9.900565848965925E-4	2.4324293310051814E-4	9.885963936540065E-4	2.3812914189773375E-4	310.2352058786564	140.519682115136
22	9.366238809889182E-4	2.3590738791509384E-4	9.766520288394531E-4	1.9867525405978028E-4	9.758511364452715E-4	2.1974832805158183E-4	294.18490463973285	132.6666120694691
23	9.334310416306835E-4	2.4359635368785928E-4	9.908016977533407E-4	1.5935905510279833E-4	9.818029211601242E-4	2.2661436588487772E-4	279.5339825605406	125.96513792447163
24	9.998611494665965E-4	2.666456605518099E-4	9.715211381262634E-4	1.737689920376749E-4	9.887207634164952E-4	2.410796654449938E-4	266.141877775357	114.67517256154208
25	9.7756376817415E-4	2.7139336270920467E-4	9.834487318585161E-4	1.7588162203747534E-4	9.714740190247539E-4	2.407730410025471E-4	253.93949386955865	108.38655017379446
26	9.820173145271838E-4	2.651083905634137E-4	9.942222204699647E-4	2.1468961577623318E-4	9.839476206252584E-4	2.4274056610220358E-4	242.61250191010186	102.0260853189805
27	8.833534166114987E-4	2.563638833469833E-4	9.984550854369445E-4	2.4191384809491012E-4	9.903503851091955E-4	2.2606409040122345E-4	232.10548594687134	97.85086291125552
28	9.572800267960702E-4	2.9407070021327604E-4	9.902017820877518E-4	2.2352779417396672E-4	9.964111559384037E-4	3.038745449584569E-4	222.40996189441648	90.66325169686341
29	9.15268999960972E-4	2.6077565288770444E-4	9.890269349170921E-4	2.2926745208451393E-4	9.943326676875586E-4	3.2698158158757254E-4	213.50175608507197	89.24655666790566
