source	dest	fft	coef	power	capacity
1909	1911	0.054545405	0.15	4.0	475.0
1438	1439	0.548936404	0.15	4.0	575.0
1313	1321	3.674998163	0.15	4.0	350.0
1911	1900	0.136363512	0.15	4.0	475.0
721	1691	0.8	0.15	4.0	100000.0
708	1601	0.69000069	0.15	4.0	100000.0
1650	905	0.31199975	0.15	4.0	100000.0
1488	1487	0.3625	0.15	4.0	1300.0
723	1681	0.383999693	0.15	4.0	100000.0
784	1502	1.304999348	0.15	4.0	100000.0
899	1675	0.239999808	0.15	4.0	100000.0
838	1853	0.58	0.15	4.0	100000.0
1847	1277	0.272727025	0.15	4.0	475.0
1594	894	0.42	0.15	4.0	100000.0
667	1337	2.969998515	0.15	4.0	100000.0
840	1845	0.87000087	0.15	4.0	100000.0
1505	6797	0.309090909	0.15	4.0	1650.0
1523	797	0.56	0.15	4.0	100000.0
1889	715	0.12000012	0.15	4.0	100000.0
1636	1637	0.145454545	0.15	4.0	1650.0
1984	1985	0.373333333	0.15	4.0	7950.0
1587	1426	0.89999955	0.15	4.0	350.0
1909	1908	0.245454322	0.15	4.0	475.0
1313	1323	1.25999937	0.15	4.0	350.0
7365	1465	0.7625	0.15	4.0	650.0
1544	1504	1.02580579	0.15	4.0	450.0
1265	1261	0.145454545	0.15	4.0	1900.0
1878	1917	0.787500492	0.15	4.0	500.0
801	1566	0.431999654	0.15	4.0	100000.0
899	1673	0.239999808	0.15	4.0	100000.0
6409	1586	0.806250504	0.15	4.0	500.0
1891	703	0.21000021	0.15	4.0	100000.0
1447	6799	0.569999715	0.15	4.0	350.0
756	1331	2.834998583	0.15	4.0	100000.0
1467	780	0.794999603	0.15	4.0	100000.0
1465	791	0.569999715	0.15	4.0	100000.0
1876	1927	0.127272727	0.15	4.0	1900.0
1623	898	0.359999712	0.15	4.0	100000.0
1290	1291	0.731707674	0.15	4.0	8850.0
1859	1858	1.018181818	0.15	4.0	825.0
1661	1659	0.116128957	0.15	4.0	2625.0
670	1480	0.989999505	0.15	4.0	100000.0
714	1888	0.57000057	0.15	4.0	100000.0
756	1338	1.01999949	0.15	4.0	100000.0
1311	1328	1.244999378	0.15	4.0	350.0
1659	1668	0.077419305	0.15	4.0	1750.0
1613	1612	0.482927065	0.15	4.0	8850.0
1586	1587	0.71999964	0.15	4.0	350.0
1338	1337	2.054998973	0.15	4.0	200.0
1276	717	0.51000051	0.15	4.0	100000.0
6806	1488	0.525	0.15	4.0	1300.0
1585	775	0.9	0.15	4.0	100000.0
1859	1860	0.987096137	0.15	4.0	450.0
6362	1347	1.6851071	0.15	4.0	575.0
756	1335	1.25999937	0.15	4.0	100000.0
1490	1482	0.3375	0.15	4.0	650.0
1638	1630	0.171428449	0.15	4.0	525.0
1982	1983	0.240000137	0.15	4.0	1850.0
1311	1322	1.169999415	0.15	4.0	350.0
788	1469	0.449999775	0.15	4.0	100000.0
909	1282	0.12000012	0.15	4.0	100000.0
667	1329	3.65999817	0.15	4.0	100000.0
1911	1909	0.054545405	0.15	4.0	475.0
750	1355	2.114998943	0.15	4.0	100000.0
1917	1878	0.787500492	0.15	4.0	500.0
1638	1637	0.257143004	0.15	4.0	1850.0
1982	1984	0.15483861	0.15	4.0	1750.0
1917	1877	0.38	0.15	4.0	550.0
1669	1629	0.054545405	0.15	4.0	475.0
1913	1901	0.245454322	0.15	4.0	475.0
1338	1332	0.884999558	0.15	4.0	200.0
1586	1585	1.01999949	0.15	4.0	350.0
1642	1613	0.809301949	0.15	4.0	8325.0
790	1456	0.689999655	0.15	4.0	100000.0
1288	1289	0.581818182	0.15	4.0	1950.0
1540	1530	0.35	0.15	4.0	1600.0
1318	6363	0.554999723	0.15	4.0	350.0
1886	1890	0.2	0.15	4.0	1650.0
1652	908	0.52	0.15	4.0	100000.0
1983	835	0.28	0.15	4.0	100000.0
1876	1262	0.327272727	0.15	4.0	1900.0
1455	1499	1.754999123	0.15	4.0	350.0
1916	730	0.42000042	0.15	4.0	100000.0
1309	1328	1.289999355	0.15	4.0	200.0
1438	1434	0.191489443	0.15	4.0	575.0
6405	1271	0.254545455	0.15	4.0	825.0
1277	1846	0.224999719	0.15	4.0	450.0
1513	1516	0.733333333	0.15	4.0	7950.0
903	1648	0.24000024	0.15	4.0	100000.0
1671	1285	0.096774131	0.15	4.0	1750.0
1857	1858	0.71612857	0.15	4.0	450.0
1561	1565	0.090909091	0.15	4.0	1650.0
1336	1339	1.314894177	0.15	4.0	575.0
1572	682	0.18	0.15	4.0	100000.0
1277	1847	0.272727025	0.15	4.0	475.0
1886	1892	0.077419305	0.15	4.0	1750.0
1809	836	0.96	0.15	4.0	100000.0
1324	755	2.474998763	0.15	4.0	100000.0
1436	1443	0.143478198	0.15	4.0	1050.0
1099	6794	0.127659629	0.15	4.0	575.0
1515	1506	0.7	0.15	4.0	1850.0
1671	1283	0.058064479	0.15	4.0	1750.0
840	1852	0.36000036	0.15	4.0	100000.0
1563	1550	0.436363636	0.15	4.0	825.0
1646	1592	0.183333333	0.15	4.0	1850.0
1561	1562	0.290909091	0.15	4.0	1000.0
909	1280	0.2	0.15	4.0	100000.0
1463	1446	0.817021624	0.15	4.0	575.0
1584	1583	0.490908645	0.15	4.0	475.0
1849	1899	0.077419305	0.15	4.0	1750.0
737	1253	0.86	0.15	4.0	100000.0
1915	587	0.24000024	0.15	4.0	100000.0
1261	1265	0.145454545	0.15	4.0	1900.0
1509	1511	0.977143416	0.15	4.0	925.0
1336	1334	0.791489699	0.15	4.0	575.0
1434	1483	1.059574919	0.15	4.0	575.0
1548	1459	0.531428875	0.15	4.0	925.0
1584	1256	0.245454322	0.15	4.0	475.0
1509	1510	0.345454545	0.15	4.0	1650.0
1849	1901	0.619354439	0.15	4.0	1750.0
1286	1287	0.109090909	0.15	4.0	1900.0
1309	1325	4.664997668	0.15	4.0	200.0
1265	587	0.57000057	0.15	4.0	100000.0
1567	1512	0.48	0.15	4.0	7950.0
1534	1533	0.578571015	0.15	4.0	525.0
1847	1258	0.272727025	0.15	4.0	475.0
1615	1617	0.107142781	0.15	4.0	525.0
1615	1616	0.318750199	0.15	4.0	1800.0
1640	1635	0.342856898	0.15	4.0	525.0
1888	1889	0.709090264	0.15	4.0	475.0
1888	1887	0.658064092	0.15	4.0	450.0
1309	1327	2.15999892	0.15	4.0	200.0
1893	712	0.62	0.15	4.0	100000.0
1322	759	2.204998898	0.15	4.0	100000.0
1236	1237	1.304999348	0.15	4.0	200.0
1471	1435	0.091304308	0.15	4.0	1050.0
1095	1586	1.31999934	0.15	4.0	350.0
1465	7365	0.7625	0.15	4.0	650.0
1816	1926	0.362790529	0.15	4.0	8325.0
1471	1433	0.217021369	0.15	4.0	575.0
1669	1633	0.43636324	0.15	4.0	475.0
1501	1561	0.497143141	0.15	4.0	925.0
1665	1656	0.05	0.15	4.0	2400.0
1469	788	0.449999775	0.15	4.0	100000.0
1611	1643	0.4	0.15	4.0	2000.0
1917	1883	0.5	0.15	4.0	550.0
1859	1837	1.054545455	0.15	4.0	825.0
7367	7368	2.744682019	0.15	4.0	575.0
1486	1482	0.143478198	0.15	4.0	1050.0
1690	1689	0.11999994	0.15	4.0	350.0
1989	1808	0.527272727	0.15	4.0	2000.0
1449	6802	0.0375	0.15	4.0	650.0
712	1882	0.48	0.15	4.0	100000.0
6800	1541	1.004999498	0.15	4.0	350.0
1532	1539	0.625532181	0.15	4.0	575.0
921	1570	0.8	0.15	4.0	100000.0
1851	1885	0.251612741	0.15	4.0	1750.0
1615	1623	0.318750199	0.15	4.0	1800.0
1690	1692	0.446808701	0.15	4.0	1150.0
1449	6803	0.0375	0.15	4.0	650.0
840	1874	0.72000072	0.15	4.0	100000.0
