Origin 	 dest 	 numPaths 	 lpath cost 	 spath cost 	 minCost 	 diff between lPath and sPath
2016	2017	1	9.745140886272171	9.745140886272171	9.745140886272171	0.0
2016	2018	1	3.194362335424961	3.194362335424961	3.194362335424961	0.0
2016	2019	1	17.039898118404963	17.039898118404963	17.039898118404963	0.0
2016	2020	1	7.466193356909974	7.466193356909974	7.466193356909974	0.0
2016	2021	1	16.36808527925399	16.36808527925399	16.36808527925399	0.0
2016	2022	1	15.192708734447159	15.192708734447159	15.192708734447159	0.0
2016	2023	1	28.273728078893996	28.273728078893996	28.273728078893996	0.0
2016	2024	1	29.528700153306954	29.528700153306954	29.528700153306954	0.0
2016	2007	1	5.259478250956342	5.259478250956342	5.259478250956342	0.0
2016	2008	2	11.528676217907508	11.52867621660723	11.52867621660723	1.3002772192294287E-9
2016	2009	3	28.853438640450015	28.853438571711195	28.853438571711195	6.873882085756122E-8
2016	2010	1	20.44425347052755	20.44425347052755	20.44425347052755	0.0
2016	2011	1	33.73475164399769	33.73475164399769	33.73475164399769	0.0
2016	2014	1	34.16030082875526	34.16030082875526	34.16030082875526	0.0
2016	2015	1	21.10897361599538	21.10897361599538	21.10897361599538	0.0
2017	2016	1	9.807639932175967	9.807639932175967	9.807639932175967	0.0
2017	2018	1	13.002002267600927	13.002002267600927	13.002002267600927	0.0
2017	2019	1	7.29475723213279	7.29475723213279	7.29475723213279	0.0
2017	2020	2	17.273833289085943	17.273833268046822	17.273833268046822	2.1039120667865063E-8
2017	2021	3	26.175725231839046	26.17572519039084	26.17572519039084	4.1448206644645325E-8
2017	2022	1	20.562943972163943	20.562943972163943	20.562943972163943	0.0
2017	2023	2	33.6439633237737	33.64396331661078	33.64396331661078	7.1629173703513516E-9
2017	2024	3	39.336340105892006	39.3363400644438	39.3363400644438	4.1448203091931646E-8
2017	2007	1	15.067118183132308	15.067118183132308	15.067118183132308	0.0
2017	2008	1	21.336316148783197	21.336316148783197	21.336316148783197	0.0
2017	2009	1	24.71720225192378	24.71720225192378	24.71720225192378	0.0
2017	2010	1	16.308017150740135	16.308017150740135	16.308017150740135	0.0
2017	2011	1	29.598515324210275	29.598515324210275	29.598515324210275	0.0
2017	2014	1	24.415159942483086	24.415159942483086	24.415159942483086	0.0
2017	2015	1	11.363832729723207	11.363832729723207	11.363832729723207	0.0
2018	2016	1	3.198785277485231	3.198785277485231	3.198785277485231	0.0
2018	2017	1	12.943926163757402	12.943926163757402	12.943926163757402	0.0
2018	2019	1	14.145490367344195	14.145490367344195	14.145490367344195	0.0
2018	2020	1	4.2718310214850135	4.2718310214850135	4.2718310214850135	0.0
2018	2021	1	13.17372294382903	13.17372294382903	13.17372294382903	0.0
2018	2022	1	11.9983463990222	11.9983463990222	11.9983463990222	0.0
2018	2023	1	25.07936574346904	25.07936574346904	25.07936574346904	0.0
2018	2007	1	2.06511591553138	2.06511591553138	2.06511591553138	0.0
2018	2008	1	8.334313882482547	8.334313882482547	8.334313882482547	0.0
2018	2009	1	25.659076305025057	25.659076305025057	25.659076305025057	0.0
2018	2010	1	23.64303874801278	23.64303874801278	23.64303874801278	0.0
2018	2011	1	36.933536921482926	36.933536921482926	36.933536921482926	0.0
2018	2014	1	31.265893077694493	31.265893077694493	31.265893077694493	0.0
2018	2015	1	18.214565864934613	18.214565864934613	18.214565864934613	0.0
2019	2016	1	17.15336886855388	17.15336886855388	17.15336886855388	0.0
2019	2017	1	7.345728936377914	7.345728936377914	7.345728936377914	0.0
2019	2018	1	14.254538143053388	14.254538143053388	14.254538143053388	0.0
2019	2020	1	9.97907603591403	9.97907603591403	9.97907603591403	0.0
2019	2021	2	18.880967999706257	18.880967958258047	18.880967958258047	4.1448210197359003E-8
2019	2022	1	13.268186740031155	13.268186740031155	13.268186740031155	0.0
2019	2023	2	26.349206091640905	26.34920608447799	26.34920608447799	7.162913817637673E-9
2019	2024	2	32.041582873759225	32.04158283231101	32.04158283231101	4.144821730278636E-8
2019	2007	1	16.319654058584767	16.319654058584767	16.319654058584767	0.0
2019	2008	1	22.588852025535935	22.588852025535935	22.588852025535935	0.0
2019	2009	1	26.45402660323395	26.45402660323395	26.45402660323395	0.0
2019	2010	1	18.0448415020503	18.0448415020503	18.0448415020503	0.0
2019	2011	2	31.33533967552044	31.335339675520434	31.335339675520434	7.105427357601002E-15
2019	2014	1	17.120402710350294	17.120402710350294	17.120402710350294	0.0
2019	2015	1	4.069075497590417	4.069075497590417	4.069075497590417	0.0
2020	2016	1	7.474247384624588	7.474247384624588	7.474247384624588	0.0
2020	2017	2	17.219388282237095	17.219388270896758	17.219388270896758	1.1340336669718454E-8
2020	2018	1	4.275462107139357	4.275462107139357	4.275462107139357	0.0
2020	2019	1	9.873659345859181	9.873659345859181	9.873659345859181	0.0
2020	2021	1	8.901891922344017	8.901891922344017	8.901891922344017	0.0
