iteration 	 gap
0	0.42174502862595264
1	0.27787120694206235
2	0.27649920813525264
3	0.205396325960431
4	0.17024389283132624
5	0.163877439337209
6	0.14745918028703964
7	0.12312261570422156
8	0.11370639562063523
9	0.08736720788413355
10	0.06506265676523082
11	0.05837487716072065
12	0.05309919210376235
13	0.03528425305488103
14	0.03161034893976533
15	0.03199477428668451
16	0.019478222405048817
17	0.017074359240653814
18	0.013549404761157735
19	0.01159526778058051
20	0.00875777550653467
21	0.007912343689385093
22	0.006678059889553167
23	0.005818531793182702
24	0.0033376328720002846
25	0.0033362649700385827
26	0.003079611291353923
27	0.0028772910089366333
28	0.0027737852406435337
29	0.002243027124278152
30	0.0018263890646722514
31	0.001463839949239376
32	0.0013955716402827
33	0.0010740297324991488
34	8.440662849306113E-4
35	7.401956912348462E-4
36	3.877963123060102E-4
37	3.862551020917815E-4
38	3.3630060913025783E-4
39	3.543845733285922E-4
40	3.2659775032428673E-4
41	2.3142102243045581E-4
42	2.1572414964809994E-4
43	1.7586267744085227E-4
44	1.5753413433161612E-4
45	1.5319264395941E-4
46	1.2622144391283285E-4
47	9.742122887157478E-5
48	9.137802318071042E-5
49	9.793022178627986E-5
50	5.773518023666213E-5
51	4.218359348073797E-5
52	3.7115060053882765E-5
53	4.1567882685278335E-5
54	3.595115262666759E-5
55	2.9574611203897483E-5
56	2.160702938414083E-5
57	2.037351165173895E-5
58	1.2070449680656736E-5
59	1.0638167919574393E-5
60	1.1402290289175276E-5
61	1.0173534662594186E-5
62	5.077742911696603E-6
63	5.364535209939625E-6
64	5.9071026587975695E-6
65	5.4507818043614265E-6
66	4.10877527978748E-6
67	3.0952330548617013E-6
68	2.4799241327144728E-6
69	2.10577391501765E-6
70	2.0599248065078513E-6
71	2.284918050432516E-6
72	1.6624361832695556E-6
73	1.2354596241603844E-6
74	1.1028518931421871E-6
75	8.633473923547186E-7
76	6.935216163572733E-7
77	6.228852053036249E-7
78	5.596605971991409E-7
79	5.236619856630043E-7
80	4.0291439151740605E-7
81	3.603945208929815E-7
82	2.636997052940515E-7
83	1.7396943707836954E-7
84	2.2354414364045283E-7
85	1.9363996850429999E-7
86	1.5299239763955086E-7
87	1.2049693121074512E-7
88	1.1285449108555667E-7
89	8.210245305839692E-8
90	5.309706563316752E-8
91	5.309708517309275E-8
92	5.094538957362005E-8
93	4.735364433905431E-8
94	2.9724269379194368E-8
95	3.938303394512843E-8
96	2.6064991498486734E-8
97	2.676428711989587E-8
98	2.069393600923064E-8
99	1.8073634477921985E-8
100	1.5946610476547107E-8
101	1.8584965344459192E-8
102	1.2202055588161898E-8
103	7.690585501762826E-9
104	8.261221928762552E-9
105	7.254478573415213E-9
106	6.892761694743399E-9
107	4.3023842266620704E-9
108	3.735392217762978E-9
109	3.3390126219501326E-9
110	3.6609303366574864E-9
111	3.0316708032884776E-9
112	2.29875884993902E-9
113	1.433507201831219E-9
114	1.3939873699797545E-9
115	1.2857198639082412E-9
116	1.058523046992832E-9
117	8.100256021492669E-10
118	7.266305335207335E-10
119	6.546059250212011E-10
120	5.67088487279932E-10
121	5.13631803755743E-10
122	5.536008318429708E-10
