iteration 	 gap
0	0.4394700071519626
1	0.2955618544828894
2	0.2955618544828894
3	0.2152303118033536
4	0.20555179065532325
5	0.16655407594507055
6	0.15625121944872133
7	0.12458802028126004
8	0.11526239487414724
9	0.09598464548313368
10	0.0686820099427744
11	0.0585091439711779
12	0.052678353117774246
13	0.04934190693261031
14	0.03226137205761004
15	0.02963386166509452
16	0.021267968548499105
17	0.015219765122796547
18	0.013881246214261678
19	0.0140971995985949
20	0.011940894199229835
21	0.009554942280674439
22	0.007754336018176322
23	0.006568296064918933
24	0.005458115718250611
25	0.004113829351308551
26	0.003998214665932198
27	0.0035424623255632115
28	0.0030854661931773997
29	0.0024637855381179907
30	0.0017717372103910334
31	0.0016477573936802825
32	0.0013851507273133778
33	9.789025021847975E-4
34	7.109683965436098E-4
35	7.705460585821777E-4
36	4.399128559016141E-4
37	3.6668939510375864E-4
38	3.62376771208206E-4
39	2.8021720112303417E-4
40	2.8846108994529107E-4
41	2.5254215955272663E-4
42	2.095628677307726E-4
43	1.6227908452870476E-4
44	1.3394740101935199E-4
45	1.429300781542464E-4
46	9.675567872668989E-5
47	8.766376405655585E-5
48	7.775169049029085E-5
49	5.446311594614617E-5
50	4.173894401771072E-5
51	3.426758891367232E-5
52	4.5575824234256324E-5
53	3.2624061954256156E-5
54	2.657095517444308E-5
55	2.420390908908221E-5
56	1.858377684005319E-5
57	1.6525806259326536E-5
58	1.748172002447035E-5
59	1.1090517991974025E-5
60	1.056451308700801E-5
61	8.629611324528774E-6
62	7.307858463700967E-6
63	5.508427336264887E-6
64	4.300435150872417E-6
65	4.8646921034789514E-6
66	4.155907147085358E-6
67	3.6076242350135956E-6
68	2.6995228472603827E-6
69	2.692014789973385E-6
70	2.4801654983086507E-6
71	1.7682398663065868E-6
72	1.459734775610677E-6
73	1.2318745683526089E-6
74	1.1852723562633116E-6
75	7.859551219846495E-7
76	7.859551219846495E-7
77	6.873650060246206E-7
78	6.129044475278178E-7
79	5.720556232047258E-7
80	3.608003347199684E-7
81	3.437380656778899E-7
82	3.003354978048378E-7
83	2.544135870863329E-7
84	2.236897714835706E-7
85	1.9095237302479973E-7
86	1.4341149212615534E-7
87	1.203003561212057E-7
88	1.05563211505455E-7
89	9.667363121135253E-8
90	8.60660654966594E-8
91	6.899851046071603E-8
92	5.531398783453767E-8
93	5.1237802001224964E-8
94	5.193193308716815E-8
95	3.810954973815228E-8
96	2.9561864955951478E-8
97	1.8383609634575748E-8
98	1.6865386420761297E-8
99	1.6429155147434926E-8
100	1.6082791209903746E-8
101	1.1743397698715796E-8
102	1.0015021034703864E-8
103	9.211774454342958E-9
104	6.249785466927449E-9
105	6.553823261867819E-9
106	5.0936800333190035E-9
107	4.224455119050674E-9
108	3.3148105371694214E-9
109	2.9712399207681983E-9
110	3.349398092211686E-9
111	2.578992019941495E-9
112	1.65857383382928E-9
113	1.9445186572042417E-9
114	1.6167757133089822E-9
115	1.1577684366770313E-9
116	1.061582377559489E-9
117	7.604101792679785E-10
118	9.395219047192427E-10
119	6.675741071049401E-10
120	6.05165806355501E-10
121	5.649558598719295E-10
122	3.498182854499987E-10
123	3.235807177759398E-10
124	2.857073466699944E-10
125	2.442497315513492E-10
126	2.2969692814456266E-10
127	1.4244383450545683E-10
128	1.5779288986550455E-10
129	1.2125089821068968E-10
130	1.3452350344778097E-10
131	1.0995049315454253E-10
132	9.531553324393371E-11
