iteration 	 gap
0	NaN
1	0.4394700071519626
2	0.4394700071519626
3	0.2955618544828894
4	0.2955618544828894
5	0.2955618544828894
6	0.2955618544828894
7	0.2152303118033536
8	0.2152303118033536
9	0.20555179065532325
10	0.20555179065532325
11	0.16655407594507055
12	0.16655407594507055
13	0.15625121944872133
14	0.15625121944872133
15	0.12458802028126004
16	0.12458802028126004
17	0.11526239487414724
18	0.11526239487414724
19	0.09598464548313368
20	0.09598464548313368
21	0.0686820099427744
22	0.0686820099427744
23	0.0585091439711779
24	0.0585091439711779
25	0.052678353117774246
26	0.052678353117774246
27	0.04934190693261031
28	0.04934190693261031
29	0.03226137205761004
30	0.03226137205761004
31	0.02963386166509452
32	0.02963386166509452
33	0.021267968548499105
34	0.021267968548499105
35	0.015219765122796547
36	0.015219765122796547
37	0.013881246214261678
38	0.013881246214261678
39	0.0140971995985949
40	0.0140971995985949
41	0.011940894199229835
42	0.011940894199229835
43	0.009554942280674439
44	0.009554942280674439
45	0.007754336018176322
46	0.007754336018176322
47	0.006568296064918933
48	0.006568296064918933
49	0.005458115718250611
50	0.005458115718250611
51	0.004113829351308551
52	0.004113829351308551
53	0.003998214665932198
54	0.003998214665932198
55	0.0035424623255632115
56	0.0035424623255632115
57	0.0030854661931773997
58	0.0030854661931773997
59	0.0024637855381179907
60	0.0024637855381179907
61	0.0017717372103910334
62	0.0017717372103910334
63	0.0016477573936802825
64	0.0016477573936802825
65	0.0013851507273133778
66	0.0013851507273133778
67	9.789025021847975E-4
68	9.789025021847975E-4
69	7.109683965436098E-4
70	7.109683965436098E-4
71	7.705460585821777E-4
72	7.705460585821777E-4
73	4.399128559016141E-4
74	4.399128559016141E-4
75	3.6668939510375864E-4
76	3.6668939510375864E-4
77	3.62376771208206E-4
78	3.62376771208206E-4
79	2.8021720112303417E-4
80	2.8021720112303417E-4
81	2.8846108994529107E-4
82	2.8846108994529107E-4
83	2.5254215955272663E-4
84	2.5254215955272663E-4
85	2.095628677307726E-4
86	2.095628677307726E-4
87	1.6227908452870476E-4
88	1.6227908452870476E-4
89	1.3394740101935199E-4
90	1.3394740101935199E-4
91	1.429300781542464E-4
92	1.429300781542464E-4
93	9.675567872668989E-5
94	9.675567872668989E-5
95	8.766376405655585E-5
96	8.766376405655585E-5
97	7.775169049029085E-5
98	7.775169049029085E-5
99	5.446311594614617E-5
100	5.446311594614617E-5
101	4.173894401771072E-5
102	4.173894401771072E-5
103	3.426758891367232E-5
104	3.426758891367232E-5
105	4.5575824234256324E-5
106	4.5575824234256324E-5
107	3.2624061954256156E-5
108	3.2624061954256156E-5
109	2.657095517444308E-5
110	2.657095517444308E-5
111	2.420390908908221E-5
112	2.420390908908221E-5
113	1.858377684005319E-5
114	1.858377684005319E-5
115	1.6525806259326536E-5
116	1.6525806259326536E-5
117	1.748172002447035E-5
118	1.748172002447035E-5
119	1.1090517991974025E-5
120	1.1090517991974025E-5
121	1.056451308700801E-5
122	1.056451308700801E-5
123	8.629611324528774E-6
124	8.629611324528774E-6
125	7.307858463700967E-6
126	7.307858463700967E-6
127	5.508427336264887E-6
128	5.508427336264887E-6
129	4.300435150872417E-6
130	4.300435150872417E-6
131	4.8646921034789514E-6
132	4.8646921034789514E-6
133	4.155907147085358E-6
134	4.155907147085358E-6
135	3.6076242350135956E-6
136	3.6076242350135956E-6
137	2.6995228472603827E-6
138	2.6995228472603827E-6
139	2.692014789973385E-6
140	2.692014789973385E-6
141	2.4801654983086507E-6
