Origin 	 dest 	 numPaths 	 lpath cost 	 spath cost 	 minCost 	 diff between lPath and sPath
1	2016	2	42.861693328197035	42.861693323197905	42.861693323197905	4.999129998850549E-9
1	2	1	20.11185174755328	20.11185174755328	20.11185174755328	0.0
2001	2016	2	38.85970267219704	38.85970266719791	38.85970266719791	4.999129998850549E-9
2001	2017	1	42.820151216795445	42.820151216795445	42.820151216795445	0.0
2001	2018	1	35.67792794509595	35.67792794509595	35.67792794509595	0.0
2001	2019	1	44.91044900638118	44.91044900638118	44.91044900638118	0.0
2001	2020	1	39.944751047127816	39.944751047127816	39.944751047127816	0.0
2001	2021	1	41.146658637530834	41.146658637530834	41.146658637530834	0.0
2001	2022	1	45.34441565976689	45.34441565976689	45.34441565976689	0.0
2001	2023	1	32.890989641986415	32.890989641986415	32.890989641986415	0.0
2001	2024	1	29.158900656523898	29.158900656523898	29.158900656523898	0.0
2001	2002	1	6.00093520629002	6.00093520629002	6.00093520629002	0.0
2001	2003	1	4.0154123372820045	4.0154123372820045	4.0154123372820045	0.0
2001	2004	1	8.318638280535936	8.318638280535936	8.318638280535936	0.0
2001	2005	1	10.664507377986716	10.664507377986716	10.664507377986716	0.0
2001	2006	1	12.634760110120308	12.634760110120308	12.634760110120308	0.0
2001	2007	1	33.61212545250703	33.61212545250703	33.61212545250703	0.0
2001	2008	1	27.963111261170937	27.963111261170937	27.963111261170937	0.0
2001	2009	1	20.70802406738836	20.70802406738836	20.70802406738836	0.0
2001	2010	1	26.512134066055026	26.512134066055026	26.512134066055026	0.0
2001	2011	1	15.45193876071583	15.45193876071583	15.45193876071583	0.0
2001	2012	1	8.05941366860738	8.05941366860738	8.05941366860738	0.0
2001	2013	1	11.10737277155328	11.10737277155328	11.10737277155328	0.0
2001	2014	1	29.333220604255253	29.333220604255253	29.333220604255253	0.0
2001	2015	1	40.63000646111914	40.63000646111914	40.63000646111914	0.0
2002	2016	2	32.858767465907015	32.858767460907885	32.858767460907885	4.999129998850549E-9
2002	2017	2	42.21882694778435	42.21882694278521	42.21882694278521	4.9991371042779065E-9
2002	2019	1	43.28971020399008	43.28971020399008	43.28971020399008	0.0
2002	2020	1	33.94381584083779	33.94381584083779	33.94381584083779	0.0
2002	2022	1	41.65694584114302	41.65694584114302	41.65694584114302	0.0
2002	2001	1	6.001034827748702	6.001034827748702	6.001034827748702	0.0
