Origin 	 destination 	 od demand 	od travel time
1024	1001	100.0	28.164763972977877
1024	1004	200.0	28.4775615229415
1024	1006	100.0	40.79157311891147
1024	1007	100.0	26.53519942945426
1024	1008	200.0	32.31892075420776
1024	1009	200.0	40.76789522966077
1024	1010	800.0	39.00323852865445
1024	1011	600.0	26.693598843879748
1024	1012	500.0	20.132473624997477
1024	1013	700.0	17.109125456795983
1024	1014	400.0	13.099339466146912
1024	1015	400.0	25.655967147646997
1024	1016	300.0	27.64780049318373
1024	1017	300.0	37.414021858662664
1024	1019	100.0	30.08556062927257
1024	1020	400.0	20.16405207153744
1024	1021	500.0	12.266931971301325
1024	1022	1100.0	16.470841222780933
1024	1023	700.0	3.8767379043733086
1	2016	200.0	42.86169332819705
1	2	1000.0	20.11185174755328
1	1011	300.0	26.752314587807852
2001	2016	500.0	38.85970267219705
2001	2017	400.0	42.82015121679544
2001	2018	100.0	35.67792794509596
2001	2019	300.0	44.91044900638117
2001	2020	300.0	39.94475104712782
2001	2021	100.0	41.14665863753082
2001	2022	400.0	45.344415659766874
2001	2023	300.0	32.890989641986415
2001	2024	100.0	29.158900656523898
2001	2002	100.0	6.00093520629002
2001	2003	100.0	4.0154123372820045
2001	2004	500.0	8.318638280535936
2001	2005	200.0	10.664507377986718
2001	2006	300.0	12.634760110120308
2001	2007	500.0	33.61212545250704
2001	2008	800.0	27.96311126117095
2001	2009	500.0	20.708024067388358
2001	2010	1300.0	26.512134066055015
2001	2011	500.0	15.45193876071583
2001	2012	200.0	8.05941366860738
2001	2013	500.0	11.10737277155328
2001	2014	300.0	29.33322060425527
2001	2015	500.0	40.63000646111913
2002	2016	400.0	32.858767465907036
2002	2017	200.0	42.218826947784365
2002	2019	100.0	43.289710203990104
2002	2020	100.0	33.943815840837814
2002	2022	100.0	41.65694584114304
2002	2001	100.0	6.001034827748702
2002	2003	100.0	10.016447165030707
2002	2004	200.0	14.31967310828464
2002	2005	100.0	16.665542205735424
2002	2006	400.0	6.633824903830288
2002	2007	200.0	27.611190246217024
2002	2008	400.0	21.962176054880935
2002	2009	200.0	26.709058916872554
2002	2010	600.0	32.513168923307596
2002	2011	200.0	21.452973588464534
2002	2012	100.0	14.06044849635608
2002	2013	300.0	17.10840759930198
2002	2014	100.0	35.33425543200397
2002	2015	100.0	46.63104131837171
2003	2016	200.0	42.86810213602178
2003	2017	100.0	38.80473887951344
2003	2022	100.0	41.329003322484866
2003	2023	100.0	28.87557730470441
2003	2001	100.0	4.008399460995137
2003	2002	100.0	10.009334667285156
2003	2004	200.0	4.303225943253932
2003	2005	100.0	6.649095040704715
2003	2006	300.0	16.643159574741325
2003	2007	100.0	37.62052491712806
2003	2008	200.0	31.971510725791973
2003	2009	100.0	16.692611730106353
2003	2010	300.0	22.496721728773014
2003	2011	300.0	11.436526423433826
2003	2012	200.0	4.044001331325375
2003	2013	100.0	7.091960434271275
2003	2014	100.0	25.317808266973266
2003	2015	100.0	36.61459412383712
2004	2016	800.0	38.56487619356414
2004	2017	500.0	34.5015129362595
2004	2018	100.0	35.383101466463046
2004	2019	200.0	36.59181072584523
2004	2020	300.0	39.64992456849491
2004	2021	200.0	41.48904651769622
2004	2022	400.0	41.47696319150742
2004	2023	500.0	30.2002772466671
2004	2024	200.0	29.50128853668929
2004	2001	500.0	8.366199678442538
2004	2002	200.0	14.367134884732558
2004	2003	200.0	4.3578002174474
2004	2005	500.0	2.3458690974507825
2004	2006	400.0	12.339933631487392
2004	2007	400.0	33.317298973874124
2004	2008	700.0	27.668284782538034
2004	2009	700.0	12.38938578685242
2004	2010	1200.0	18.19349578551908
2004	2011	1400.0	7.133300480179895
2004	2012	600.0	8.401801548772774
2004	2013	600.0	11.449760651718673
2004	2014	500.0	21.01458232371933
2004	2015	500.0	32.31136818058319
2005	2016	500.0	36.21900709828098
2005	2017	200.0	32.15564383880872
2005	2019	100.0	34.24594162839445
2005	2020	100.0	37.30405547104414
2005	2021	100.0	43.34746891600737
2005	2022	200.0	39.13109409405664
2005	2023	100.0	32.594221290334815
2005	2001	200.0	10.76014372211025
2005	2002	100.0	16.761078942302575
2005	2003	100.0	6.751744261115111
2005	2004	500.0	2.3939440436677115
2005	2006	200.0	9.99406453403661
2005	2007	200.0	30.97142987642335
2005	2008	500.0	25.322415685087257
2005	2009	800.0	10.043516689401638
2005	2010	1000.0	15.8476266880683
2005	2011	500.0	9.527244523847607
2005	2012	200.0	10.795745592440488
2005	2013	200.0	13.843704695386386
2005	2014	100.0	23.408526367387047
2005	2015	200.0	29.965499083132407
2006	2016	900.0	26.22494256207675
2006	2017	500.0	35.58500204395408
