source	dest	fft	coef	power	capacity
577	545	3.61	0.15	4.0	4000.0
757	768	7.48	0.15	4.0	2000.0
688	142	0.0	0.15	4.0	49500.0
757	761	4.7	0.15	4.0	3000.0
712	710	5.11	0.15	4.0	3000.0
643	97	0.0	0.15	4.0	49500.0
704	538	4.18	0.15	4.0	8000.0
704	539	4.88	0.15	4.0	5000.0
622	623	5.02	0.15	4.0	3500.0
667	666	4.68	0.15	4.0	2000.0
622	615	5.03	0.15	4.0	4000.0
622	614	6.06	0.15	4.0	4000.0
491	559	0.6	0.15	4.0	6500.0
577	576	6.38	0.15	4.0	2000.0
491	558	3.2	0.15	4.0	6500.0
577	578	4.63	0.15	4.0	8000.0
585	771	3.88	0.15	4.0	3000.0
757	800	3.71	0.15	4.0	3000.0
553	7	0.0	0.15	4.0	49500.0
622	625	4.8	0.15	4.0	2500.0
200	746	0.0	0.15	4.0	49500.0
577	573	4.91	0.15	4.0	6500.0
598	52	0.0	0.15	4.0	49500.0
614	439	2.72	0.15	4.0	6000.0
536	615	1.52	0.15	4.0	2000.0
618	552	4.34	0.15	4.0	5000.0
532	531	1.65	0.15	4.0	6500.0
532	533	1.51	0.15	4.0	6500.0
618	548	3.52	0.15	4.0	7500.0
909	363	0.0	0.15	4.0	49500.0
659	509	0.59	0.15	4.0	5000.0
798	796	4.39	0.15	4.0	1000.0
110	656	0.0	0.15	4.0	49500.0
487	488	2.65	0.15	4.0	5000.0
65	611	0.0	0.15	4.0	49500.0
397	398	2.36	0.15	4.0	5000.0
573	528	5.67	0.15	4.0	4000.0
532	569	2.95	0.15	4.0	5000.0
397	396	2.11	0.15	4.0	5000.0
573	531	3.42	0.15	4.0	3500.0
20	566	0.0	0.15	4.0	49500.0
532	574	2.23	0.15	4.0	5000.0
753	756	4.66	0.15	4.0	4500.0
798	804	4.48	0.15	4.0	3000.0
753	751	4.36	0.15	4.0	8000.0
798	800	3.46	0.15	4.0	1000.0
376	922	0.0	0.15	4.0	49500.0
774	228	0.0	0.15	4.0	49500.0
487	535	4.12	0.15	4.0	6500.0
753	762	3.45	0.15	4.0	3500.0
618	616	3.18	0.15	4.0	6500.0
618	621	3.88	0.15	4.0	3500.0
639	93	0.0	0.15	4.0	49500.0
544	904	3.25	0.15	4.0	5000.0
573	577	4.91	0.15	4.0	6500.0
921	743	8.94	0.15	4.0	2500.0
905	359	0.0	0.15	4.0	49500.0
549	3	0.0	0.15	4.0	49500.0
196	742	0.0	0.15	4.0	49500.0
921	739	5.84	0.15	4.0	2000.0
528	526	9.84	0.15	4.0	5000.0
573	569	5.09	0.15	4.0	6000.0
594	48	0.0	0.15	4.0	49500.0
573	572	4.91	0.15	4.0	6500.0
544	903	5.39	0.15	4.0	5000.0
569	499	2.32	0.15	4.0	12500.0
614	554	5.04	0.15	4.0	3500.0
528	529	1.43	0.15	4.0	6500.0
106	652	0.0	0.15	4.0	49500.0
483	481	1.67	0.15	4.0	6500.0
483	480	1.68	0.15	4.0	5000.0
438	439	2.4	0.15	4.0	5000.0
438	437	4.14	0.15	4.0	5000.0
61	607	0.0	0.15	4.0	49500.0
401	590	1.81	0.15	4.0	6000.0
749	754	4.1	0.15	4.0	3500.0
16	562	0.0	0.15	4.0	49500.0
393	394	3.42	0.15	4.0	5000.0
569	532	2.95	0.15	4.0	5000.0
528	573	5.67	0.15	4.0	4000.0
569	533	2.98	0.15	4.0	5000.0
704	703	4.29	0.15	4.0	7500.0
749	758	3.65	0.15	4.0	3000.0
778	429	2.77	0.15	4.0	6500.0
401	585	1.7	0.15	4.0	6000.0
528	575	0.88	0.15	4.0	4000.0
749	747	3.85	0.15	4.0	2000.0
770	224	0.0	0.15	4.0	49500.0
692	407	2.47	0.15	4.0	6500.0
749	750	5.32	0.15	4.0	2000.0
659	658	5.56	0.15	4.0	5500.0
909	517	4.39	0.15	4.0	2500.0
659	657	5.22	0.15	4.0	15000.0
704	706	4.55	0.15	4.0	8500.0
606	403	2.84	0.15	4.0	1500.0
659	654	4.81	0.15	4.0	5500.0
680	134	0.0	0.15	4.0	49500.0
614	619	5.65	0.15	4.0	3500.0
483	539	3.33	0.15	4.0	5000.0
569	565	6.55	0.15	4.0	6500.0
590	44	0.0	0.15	4.0	49500.0
614	622	6.06	0.15	4.0	4000.0
635	89	0.0	0.15	4.0	49500.0
614	612	4.27	0.15	4.0	5500.0
192	738	0.0	0.15	4.0	49500.0
610	537	0.81	0.15	4.0	5500.0
524	525	3.24	0.15	4.0	5000.0
569	570	5.59	0.15	4.0	9000.0
569	572	7.9	0.15	4.0	3500.0
569	573	5.09	0.15	4.0	6000.0
147	693	0.0	0.15	4.0	49500.0
479	478	3.24	0.15	4.0	6500.0
102	648	0.0	0.15	4.0	49500.0
479	480	1.32	0.15	4.0	6500.0
790	796	3.98	0.15	4.0	2000.0
438	535	8.17	0.15	4.0	6500.0
57	603	0.0	0.15	4.0	49500.0
745	743	7.62	0.15	4.0	2000.0
790	792	3.42	0.15	4.0	2500.0
434	435	3.07	0.15	4.0	5000.0
487	682	3.04	0.15	4.0	3000.0
487	681	1.36	0.15	4.0	3000.0
434	433	2.35	0.15	4.0	5000.0
766	220	0.0	0.15	4.0	49500.0
790	788	3.38	0.15	4.0	1500.0
524	545	4.42	0.15	4.0	5000.0
438	540	1.68	0.15	4.0	3500.0
12	558	0.0	0.15	4.0	49500.0
438	536	2.11	0.15	4.0	5000.0
745	755	4.75	0.15	4.0	4000.0
397	588	3.02	0.15	4.0	3000.0
745	744	3.79	0.15	4.0	6000.0
397	604	1.28	0.15	4.0	3000.0
631	85	0.0	0.15	4.0	49500.0
905	513	9.12	0.15	4.0	3500.0
905	514	11.27	0.15	4.0	3000.0
676	130	0.0	0.15	4.0	49500.0
524	578	4.67	0.15	4.0	5500.0
655	653	4.81	0.15	4.0	2500.0
233	779	0.0	0.15	4.0	49500.0
586	40	0.0	0.15	4.0	49500.0
565	564	2.16	0.15	4.0	14000.0
610	611	3.73	0.15	4.0	6500.0
610	615	4.19	0.15	4.0	8500.0
520	519	0.75	0.15	4.0	5000.0
565	568	2.08	0.15	4.0	12000.0
565	569	6.55	0.15	4.0	6500.0
143	689	0.0	0.15	4.0	49500.0
921	920	7.14	0.15	4.0	1500.0
475	476	1.68	0.15	4.0	5000.0
98	644	0.0	0.15	4.0	49500.0
430	429	0.63	0.15	4.0	3500.0
561	492	3.09	0.15	4.0	9000.0
561	494	1.0	0.15	4.0	10000.0
53	599	0.0	0.15	4.0	49500.0
741	739	3.38	0.15	4.0	2000.0
762	216	0.0	0.15	4.0	49500.0
741	743	6.77	0.15	4.0	1000.0
741	742	4.07	0.15	4.0	500.0
8	554	0.0	0.15	4.0	49500.0
483	693	0.5	0.15	4.0	6500.0
647	524	1.58	0.15	4.0	5500.0
778	597	10.64	0.15	4.0	500.0
524	647	1.58	0.15	4.0	5500.0
672	126	0.0	0.15	4.0	49500.0
741	747	3.8	0.15	4.0	2500.0
610	679	4.77	0.15	4.0	6500.0
627	81	0.0	0.15	4.0	49500.0
606	604	3.71	0.15	4.0	3500.0
606	607	4.09	0.15	4.0	3500.0
479	629	2.12	0.15	4.0	3000.0
229	775	0.0	0.15	4.0	49500.0
561	560	4.38	0.15	4.0	11000.0
647	579	3.52	0.15	4.0	5500.0
582	36	0.0	0.15	4.0	49500.0
561	558	4.26	0.15	4.0	10000.0
516	517	6.07	0.15	4.0	3500.0
516	515	5.77	0.15	4.0	5000.0
94	640	0.0	0.15	4.0	49500.0
557	490	3.59	0.15	4.0	5000.0
49	595	0.0	0.15	4.0	49500.0
434	618	4.12	0.15	4.0	9000.0
426	427	1.11	0.15	4.0	3500.0
434	619	0.65	0.15	4.0	9000.0
426	425	1.71	0.15	4.0	5000.0
692	682	4.0	0.15	4.0	8000.0
4	550	0.0	0.15	4.0	49500.0
479	693	1.88	0.15	4.0	3000.0
905	670	10.0	0.15	4.0	1000.0
360	906	0.0	0.15	4.0	49500.0
426	441	4.82	0.15	4.0	5000.0
758	212	0.0	0.15	4.0	49500.0
647	645	3.97	0.15	4.0	10000.0
692	691	4.22	0.15	4.0	8000.0
606	675	6.4	0.15	4.0	3500.0
692	694	5.17	0.15	4.0	5500.0
766	422	3.61	0.15	4.0	1000.0
680	404	1.27	0.15	4.0	5500.0
647	657	3.63	0.15	4.0	3500.0
602	600	3.32	0.15	4.0	6000.0
602	603	3.82	0.15	4.0	4000.0
602	607	4.53	0.15	4.0	3000.0
225	771	0.0	0.15	4.0	49500.0
623	77	0.0	0.15	4.0	49500.0
643	576	3.53	0.15	4.0	3000.0
594	427	1.43	0.15	4.0	7000.0
643	578	3.79	0.15	4.0	12000.0
393	712	2.62	0.15	4.0	3500.0
512	511	2.21	0.15	4.0	5000.0
578	32	0.0	0.15	4.0	49500.0
557	556	5.92	0.15	4.0	6500.0
557	558	3.99	0.15	4.0	5000.0
557	559	5.64	0.15	4.0	5500.0
135	681	0.0	0.15	4.0	49500.0
512	513	3.73	0.15	4.0	5000.0
90	636	0.0	0.15	4.0	49500.0
553	496	1.3	0.15	4.0	6000.0
778	779	5.18	0.15	4.0	4000.0
422	423	3.11	0.15	4.0	5000.0
778	777	4.66	0.15	4.0	3000.0
422	421	3.53	0.15	4.0	5000.0
45	591	0.0	0.15	4.0	49500.0
639	505	2.42	0.15	4.0	6000.0
639	506	1.8	0.15	4.0	5000.0
688	683	4.19	0.15	4.0	3500.0
680	488	2.97	0.15	4.0	2500.0
356	902	0.0	0.15	4.0	49500.0
688	687	4.42	0.15	4.0	6500.0
602	671	4.72	0.15	4.0	3500.0
754	208	0.0	0.15	4.0	49500.0
688	678	4.18	0.15	4.0	7500.0
557	624	9.25	0.15	4.0	2000.0
643	644	4.93	0.15	4.0	8000.0
557	630	3.75	0.15	4.0	8500.0
688	690	5.32	0.15	4.0	5000.0
475	707	1.74	0.15	4.0	3500.0
