source	dest	fft	coef	power	capacity
34588	24287	3.075049	0.92	2.3	31581.0
42785	32538	0.126819	0.8	2.3	33457.0
18810	35801	11.938873	0.8	2.3	105600.0
31391	33879	0.0573	1.881291	2.0	31581.0
11374	15096	0.043503	0.92	2.3	31581.0
41544	6146	0.477489	0.92	2.3	31581.0
10746	19495	1.813369	1.881291	2.0	31581.0
44710	23537	4.151396	1.881291	2.0	31581.0
6543	1624	3.377541	0.8	2.3	2400000.0
21919	22919	2.0	1.881291	2.0	24000.0
36652	33856	8.087449	1.572944	2.0	33129.0
21723	42994	0.988043	0.92	2.3	31581.0
41972	35823	0.062764	1.12	2.0	52800.0
38026	16938	0.242236	0.8	2.3	31581.0
19035	16481	0.088886	0.92	2.3	31581.0
26432	5355	3.242951	1.881291	2.0	31581.0
31419	5449	0.734344	0.92	2.3	31581.0
16560	20446	6.979465	0.8	2.3	63163.0
14522	26144	2.0	1.881291	2.0	24000.0
2395	21026	6.134569	0.8	2.3	2400000.0
31743	44760	0.211821	0.12	3.2	112224.0
20739	34479	2.607663	0.92	2.3	31581.0
19290	17015	2.0	1.881291	2.0	24000.0
36179	31680	0.57953	1.881291	2.0	31581.0
37805	11914	0.407108	0.92	2.3	31581.0
43024	9423	5.000422	1.572944	2.0	31581.0
43665	43029	0.217053	1.12	2.0	52800.0
41380	25869	0.376554	0.92	2.3	31581.0
33879	31391	0.0573	0.92	2.3	31581.0
15096	11374	0.043503	0.92	2.3	31581.0
40514	19922	0.28042	0.92	2.3	31581.0
43736	9366	12.549175	0.8	2.3	63163.0
9366	43736	12.549175	1.572944	2.0	63163.0
3791	6691	12.796066	0.8	2.3	2400000.0
6700	27759	2.0	1.881291	2.0	24000.0
40953	28212	4.820985	1.572944	2.0	66259.0
40883	44020	0.212349	0.8	2.3	33457.0
44291	14124	0.043927	0.8	2.3	84567.0
25869	41380	0.376554	0.92	2.3	31581.0
39060	31798	0.104724	0.92	2.3	31581.0
35801	18810	11.938873	0.8	2.3	105600.0
18993	14784	0.217074	0.12	3.2	112224.0
22522	22583	0.724065	0.92	2.3	31581.0
26835	30997	0.095039	0.8	2.3	101884.0
18461	21026	0.588423	0.8	2.3	31581.0
14621	1159	6.73681	0.8	2.3	2400000.0
28355	24597	0.622422	0.8	2.3	82684.0
15742	42234	1.843279	0.8	2.3	155650.0
34131	22524	0.71619	1.881291	2.0	31581.0
25854	5360	0.295778	2.0	2.35	115200.0
7413	41215	5.953791	1.881291	2.0	31581.0
43565	41743	1.812172	1.12	2.0	101884.0
