source	dest	fft	coef	power	capacity
19096	4332	3.635619	0.8	2.3	2400000.0
31040	25831	1.2168	1.881291	2.0	31581.0
21902	11863	0.363088	0.8	2.3	4800000.0
2343	16517	7.52357	0.8	2.3	2400000.0
44204	37212	0.085329	0.92	2.3	31581.0
10872	25544	0.532038	1.12	2.0	96000.0
40128	20746	0.972905	1.12	2.0	192000.0
37024	28321	2.048591	1.12	2.0	102844.0
38281	41425	0.038531	1.881291	2.0	33017.0
8183	43408	1.538929	0.92	2.3	31581.0
12581	35458	1.876729	1.572944	2.0	33457.0
39328	40961	0.964259	1.881291	2.0	31581.0
28198	6050	0.323735	1.12	2.0	48043.0
31029	30972	2.16896	0.92	2.3	31581.0
12146	31180	1.255107	0.92	2.3	31581.0
30147	855	2.343022	0.8	2.3	2400000.0
37776	13618	2.18802	1.881291	2.0	31581.0
21161	40431	5.858978	1.881291	2.0	31581.0
7812	38771	0.811284	0.12	3.2	169920.0
27738	34189	0.776477	1.881291	2.0	31581.0
29556	23667	0.403317	0.8	2.3	94204.0
13872	40835	2.269488	0.8	2.3	31581.0
18934	43580	0.065225	0.8	2.3	102844.0
34206	22823	1.691896	0.92	2.3	31581.0
30686	16347	1.093066	1.881291	2.0	31581.0
31073	20894	0.912906	1.572944	2.0	33129.0
18586	39633	1.716787	0.8	2.3	100429.0
13620	41593	2.384881	0.8	2.3	105600.0
35320	20836	0.451941	0.12	3.2	169416.0
384	39791	3.73981	0.8	2.3	2400000.0
6828	19385	2.302019	1.881291	2.0	31581.0
27704	38640	2.571281	0.8	2.3	33457.0
22785	26736	2.011001	0.8	2.3	103767.0
9707	23066	0.044094	0.92	2.3	31581.0
32680	33675	5.16755	2.0	2.35	115200.0
22876	39497	0.247383	1.12	2.0	48000.0
30378	380	7.847385	0.8	2.3	2400000.0
23348	38161	11.34356	0.92	2.3	33457.0
27979	4493	0.789052	0.8	2.3	2400000.0
4292	37538	2.822302	0.8	2.3	2400000.0
11191	33750	0.897472	0.8	2.3	144000.0
35886	4884	1.028102	1.12	2.0	82684.0
36234	966	3.04426	0.8	2.3	2400000.0
20792	23657	2.892828	0.92	2.3	31581.0
13644	13932	0.500085	0.92	2.3	31581.0
29989	24352	0.150766	1.572944	2.0	33129.0
4956	27261	0.725349	1.881291	2.0	31581.0
12949	27495	1.863087	0.12	3.2	169920.0
44453	27132	0.072919	0.8	2.3	105600.0
26034	37189	0.702456	1.12	2.0	44702.0
24240	23328	0.733513	1.12	2.0	96000.0
38639	26638	0.512263	2.0	2.35	115200.0
24565	5614	0.46465	1.881291	2.0	31581.0
13145	17876	2.0	0.12	3.2	24000.0
4368	6310	6.853217	0.8	2.3	2400000.0
15734	20234	1.084686	0.92	2.3	31581.0
6476	23981	2.0	1.881291	2.0	24000.0
44501	39969	0.362267	0.92	2.3	33129.0
1979	12661	2.17323	0.8	2.3	2400000.0
13377	10024	0.083645	0.92	2.3	31581.0
28009	721	26.701538	0.8	2.3	2400000.0
42101	30489	0.331009	1.881291	2.0	31581.0
30935	1023	5.20048	0.8	2.3	2400000.0
2792	9249	2.567085	0.8	2.3	2400000.0
14927	29183	3.728742	0.8	2.3	66915.0
895	10220	1.790742	0.8	2.3	2400000.0
25471	34286	5.305188	1.881291	2.0	31581.0
10569	35600	0.116782	1.12	2.0	38400.0
11408	34336	0.098834	1.12	2.0	49170.0
43393	10139	2.529514	1.572944	2.0	66259.0
35742	29283	2.0	0.12	3.2	24000.0
23220	20530	3.418485	1.881291	2.0	31581.0
28492	33566	0.150097	1.12	2.0	144000.0
36519	21485	0.437944	1.881291	2.0	33017.0
44436	520	4.318425	0.8	2.3	2400000.0
41233	12419	0.34629	0.8	2.3	103767.0
41472	36804	2.577921	0.92	2.3	31581.0
40882	22742	1.874747	1.881291	2.0	31581.0
37969	15651	5.427989	0.8	2.3	103767.0
27106	12828	0.033843	1.12	2.0	49170.0
41396	26087	0.783971	0.8	2.3	66259.0
36926	30511	0.054679	0.92	2.3	31581.0
19800	5629	0.682176	1.12	2.0	96000.0
38964	21374	0.127401	0.92	2.3	31581.0
42710	17079	1.567407	1.12	2.0	51422.0
30264	7898	1.579872	1.881291	2.0	31581.0
42929	5529	0.040266	0.92	2.3	31581.0
10582	36671	0.026668	0.92	2.3	31581.0
29188	7378	1.04077	0.8	2.3	94204.0
27193	44620	0.516583	1.881291	2.0	66034.0
11355	24308	0.105042	0.12	3.2	112224.0
36967	32081	1.524687	1.12	2.0	96000.0
6837	36864	0.089	1.12	2.0	50942.0
29234	896	4.287487	0.8	2.3	2400000.0
11166	42572	2.0	1.12	2.0	24000.0
35579	31343	4.637188	0.8	2.3	98967.0
30452	28474	5.075629	1.881291	2.0	31581.0
28070	4148	7.259048	0.8	2.3	2400000.0
18744	6307	1.349075	1.12	2.0	101884.0
12027	4811	1.627069	0.8	2.3	66259.0
26170	6278	0.374432	1.881291	2.0	31581.0
10669	37007	5.306553	0.8	2.3	102759.0
24193	3115	0.837776	0.8	2.3	2400000.0
22128	22062	0.191546	0.12	3.2	112224.0
23551	13591	3.58076	0.92	2.3	31581.0
42224	11617	2.458414	1.881291	2.0	31581.0
32999	41877	0.501343	1.881291	2.0	31581.0
19430	40801	0.178682	1.881291	2.0	31581.0
25685	25546	1.203471	1.881291	2.0	31581.0
29256	22069	1.033457	1.881291	2.0	31581.0
17079	23673	0.222221	1.12	2.0	105600.0
2643	31216	1.033305	0.8	2.3	2400000.0
37528	3215	1.126014	0.8	2.3	2400000.0
12118	14955	6.399069	0.92	2.3	31581.0
29818	38252	1.240109	1.881291	2.0	31581.0
42138	37981	0.783693	0.8	2.3	31581.0
25466	13502	0.086008	0.92	2.3	31581.0
39423	32069	0.0196	1.12	2.0	50942.0
18075	11529	0.255215	1.572944	2.0	66259.0
1660	14938	8.860604	0.8	2.3	2400000.0
26925	16631	0.128593	0.92	2.3	63163.0
21013	28811	2.0	0.8	2.3	24000.0
21534	32275	0.41933	0.8	2.3	155650.0
40194	42334	0.056814	0.8	2.3	152825.0
32079	6409	0.211036	1.881291	2.0	31581.0
19103	39193	0.01837	0.8	2.3	103767.0
33800	22153	0.756095	0.92	2.3	31581.0
24733	42685	2.0	0.92	2.3	24000.0
5911	11585	0.171821	1.12	2.0	192000.0
38826	38207	2.0	0.92	2.3	24000.0
43199	39077	6.921094	1.881291	2.0	31581.0
41664	14751	2.906169	1.881291	2.0	31581.0
31220	8439	0.305277	0.8	2.3	102844.0
44237	42763	7.350904	0.92	2.3	31581.0
14381	26017	2.0	1.881291	2.0	24000.0
40534	16179	5.500145	0.92	2.3	33129.0
31566	6168	3.720552	0.12	3.2	24000.0
33799	21668	0.708463	1.881291	2.0	31581.0
448	7976	3.324313	0.8	2.3	2400000.0
17560	15569	0.817034	1.572944	2.0	33457.0
10324	8297	0.175555	0.8	2.3	33457.0
32828	40055	4.331211	1.12	2.0	103767.0
35908	33925	0.223052	1.881291	2.0	33129.0
33797	36425	0.837517	1.881291	2.0	31581.0
42308	31456	2.0	0.92	2.3	24000.0
26071	18472	24.571239	0.92	2.3	31581.0
34160	475	4.314182	0.8	2.3	2400000.0
30793	31636	2.0	1.12	2.0	24000.0
34100	8018	0.171627	0.8	2.3	52800.0
18016	30053	0.194947	0.8	2.3	103767.0
2169	26339	5.446546	0.8	2.3	2400000.0
40497	814	4.936094	0.8	2.3	2400000.0
8781	34480	0.516359	2.0	2.35	115200.0
9753	6094	0.157552	0.12	3.2	112224.0
18421	38104	0.028325	0.8	2.3	104475.0
4026	32151	1.998484	0.8	2.3	2400000.0
29147	3185	6.285331	0.8	2.3	2400000.0
20776	2780	3.837995	0.8	2.3	2400000.0
36895	28552	0.28357	0.92	2.3	31581.0
10983	13945	1.685053	0.12	3.2	112560.0
33018	24901	2.094122	0.8	2.3	4800000.0
40850	15060	1.65308	1.12	2.0	103767.0
41751	22951	2.0	1.12	2.0	24000.0
35231	22159	1.483788	1.572944	2.0	63163.0
17016	42869	7.767192	1.881291	2.0	31581.0
23147	16510	0.073096	1.881291	2.0	31581.0
802	27939	0.323137	0.8	2.3	2400000.0
43347	19239	2.103435	1.881291	2.0	31581.0
26813	27746	0.634164	1.12	2.0	51422.0
29519	8306	2.0	0.92	2.3	24000.0
24053	16345	0.069058	0.92	2.3	31581.0
30186	40776	2.0	1.881291	2.0	24000.0
11606	12576	1.201686	1.12	2.0	51422.0
26889	41080	0.559811	0.8	2.3	89404.0
10285	39156	0.260893	0.12	3.2	169416.0
21663	21557	2.0	0.92	2.3	24000.0
16586	6940	2.711156	0.92	2.3	31581.0
32126	31865	4.40913	0.8	2.3	31581.0
